labeltype;WBE_Naam_Toek;labeljaar;provincie_toek;toegekend;verwezenlijkt;percentage_verwezelijkt;KboNummer_Toek
Bokken;Land van Aalst;2010;Oost-Vlaanderen;5;4;80;449226301
Bokken;Land van Aalst;2011;Oost-Vlaanderen;8;7;87.5;449226301
Bokken;Land van Aalst;2012;Oost-Vlaanderen;8;7;87.5;449226301
Bokken;Land van Aalst;2013;Oost-Vlaanderen;10;10;100;449226301
Bokken;Land van Aalst;2014;Oost-Vlaanderen;12;10;83.33333333333334;449226301
Bokken;Land van Aalst;2015;Oost-Vlaanderen;18;13;72.22222222222221;449226301
Bokken;Land van Aalst;2016;Oost-Vlaanderen;18;16;88.88888888888889;449226301
Bokken;Land van Aalst;2017;Oost-Vlaanderen;24;20;83.33333333333334;449226301
Bokken;Land van Aalst;2018;Oost-Vlaanderen;22;21;95.45454545454545;449226301
Bokken;Land van Aalst;2019;Oost-Vlaanderen;24;18;75;449226301
Bokken;Land van Aalst;2020;Oost-Vlaanderen;24;18;75;449226301
Bokken;Land van Aalst;2021;Oost-Vlaanderen;38;24;63.1578947368421;449226301
Bokken;Land van Aalst;2022;Oost-Vlaanderen;38;35;92.10526315789474;449226301
Bokken;Land van Asse;2014;Vlaams-Brabant;13;9;69.23076923076923;452562012
Bokken;Land van Asse;2015;Vlaams-Brabant;11;10;90.9090909090909;452562012
Bokken;Land van Asse;2016;Vlaams-Brabant;11;9;81.81818181818183;452562012
Bokken;Land van Asse;2017;Vlaams-Brabant;11;4;36.36363636363637;452562012
Bokken;Land van Asse;2018;Vlaams-Brabant;10;4;40;452562012
Bokken;Land van Asse;2019;Vlaams-Brabant;10;6;60;452562012
Bokken;Land van Asse;2020;Vlaams-Brabant;10;6;60;452562012
Bokken;Land van Asse;2021;Vlaams-Brabant;15;15;100;452562012
Bokken;Land van Asse;2022;Vlaams-Brabant;15;14;93.33333333333333;452562012
Bokken;Land van Demer, Dijle en Winge;2014;Vlaams-Brabant;39;28;71.7948717948718;450797404
Bokken;Land van Demer, Dijle en Winge;2015;Vlaams-Brabant;29;25;86.20689655172413;450797404
Bokken;Land van Demer, Dijle en Winge;2016;Vlaams-Brabant;29;27;93.10344827586206;450797404
Bokken;Land van Demer, Dijle en Winge;2017;Vlaams-Brabant;29;29;100;450797404
Bokken;Land van Demer, Dijle en Winge;2018;Vlaams-Brabant;25;25;100;450797404
Bokken;Land van Demer, Dijle en Winge;2019;Vlaams-Brabant;25;25;100;450797404
Bokken;Land van Demer, Dijle en Winge;2020;Vlaams-Brabant;25;24;96;450797404
Bokken;Land van Demer, Dijle en Winge;2021;Vlaams-Brabant;25;25;100;450797404
Bokken;Land van Demer, Dijle en Winge;2022;Vlaams-Brabant;25;25;100;450797404
Bokken;Land van Haspengouw;2014;Limburg;12;7;58.333333333333336;461628443
Bokken;Land van Haspengouw;2015;Limburg;14;6;42.857142857142854;461628443
Bokken;Land van Haspengouw;2016;Limburg;14;2;14.285714285714285;461628443
Bokken;Land van Haspengouw;2017;Limburg;14;2;14.285714285714285;461628443
Bokken;Land van Haspengouw;2018;Limburg;4;0;0;461628443
Bokken;Land van Haspengouw;2019;Limburg;4;4;100;461628443
Bokken;Land van Haspengouw;2020;Limburg;8;1;12.5;461628443
Bokken;Land van Haspengouw;2021;Limburg;8;0;0;461628443
Bokken;Land van Haspengouw;2022;Limburg;8;4;50;461628443
Bokken;Langs de Hoge Kale;2014;Oost-Vlaanderen;24;16;66.66666666666666;454472813
Bokken;Langs de Hoge Kale;2015;Oost-Vlaanderen;8;7;87.5;454472813
Bokken;Langs de Hoge Kale;2016;Oost-Vlaanderen;15;14;93.33333333333333;454472813
Bokken;Langs de Hoge Kale;2017;Oost-Vlaanderen;19;13;68.42105263157895;454472813
Bokken;Langs de Hoge Kale;2018;Oost-Vlaanderen;24;16;66.66666666666666;454472813
Bokken;Langs de Hoge Kale;2019;Oost-Vlaanderen;24;18;75;454472813
Bokken;Langs de Hoge Kale;2020;Oost-Vlaanderen;24;19;79.16666666666666;454472813
Bokken;Langs de Hoge Kale;2021;Oost-Vlaanderen;28;28;100;454472813
Bokken;Langs de Hoge Kale;2022;Oost-Vlaanderen;33;29;87.87878787878788;454472813
Bokken;Leie en Scheldekouters;2018;West-Vlaanderen;3;1;33.33333333333333;455470725
Bokken;Leie en Scheldekouters;2019;West-Vlaanderen;2;0;0;455470725
Bokken;Leie en Scheldekouters;2020;West-Vlaanderen;2;0;0;455470725
Bokken;Leie en Scheldekouters;2021;West-Vlaanderen;2;0;0;455470725
Bokken;Leie en Scheldekouters;2022;West-Vlaanderen;2;0;0;455470725
Bokken;Lijsdonk;2012;Oost-Vlaanderen;9;6;66.66666666666666;451864503
Bokken;Lijsdonk;2013;Oost-Vlaanderen;14;6;42.857142857142854;451864503
Bokken;Lijsdonk;2014;Oost-Vlaanderen;18;8;44.44444444444444;451864503
Bokken;Lijsdonk;2015;Oost-Vlaanderen;13;11;84.61538461538461;451864503
Bokken;Lijsdonk;2016;Oost-Vlaanderen;13;10;76.92307692307693;451864503
Bokken;Lijsdonk;2017;Oost-Vlaanderen;13;10;76.92307692307693;451864503
Bokken;Lijsdonk;2018;Oost-Vlaanderen;20;16;80;451864503
Bokken;Lijsdonk;2019;Oost-Vlaanderen;20;15;75;451864503
Bokken;Lijsdonk;2020;Oost-Vlaanderen;20;17;85;451864503
Bokken;Lijsdonk;2021;Oost-Vlaanderen;23;21;91.30434782608695;451864503
Bokken;Lijsdonk;2022;Oost-Vlaanderen;23;22;95.65217391304348;451864503
Bokken;Maaslandia;2014;Limburg;4;1;25;449662306
Bokken;Maaslandia;2015;Limburg;4;0;0;449662306
Bokken;Maaslandia;2016;Limburg;4;1;25;449662306
Bokken;Maaslandia;2017;Limburg;4;1;25;449662306
Bokken;Maaslandia;2018;Limburg;4;4;100;449662306
Bokken;Maaslandia;2019;Limburg;4;4;100;449662306
Bokken;Maaslandia;2020;Limburg;4;2;50;449662306
Bokken;Maaslandia;2021;Limburg;1;1;100;449662306
Bokken;Maaslandia;2022;Limburg;1;1;100;449662306
Bokken;Mangelbeek;2002;Limburg;22;19;86.36363636363636;456087466
Bokken;Mangelbeek;2003;Limburg;27;19;70.37037037037037;456087466
Bokken;Mangelbeek;2004;Limburg;22;18;81.81818181818183;456087466
Bokken;Mangelbeek;2005;Limburg;28;26;92.85714285714286;456087466
Bokken;Mangelbeek;2006;Limburg;32;27;84.375;456087466
Bokken;Mangelbeek;2007;Limburg;38;35;92.10526315789474;456087466
Bokken;Mangelbeek;2008;Limburg;35;28;80;456087466
Bokken;Mangelbeek;2009;Limburg;36;32;88.88888888888889;456087466
Bokken;Mangelbeek;2010;Limburg;45;29;64.44444444444444;456087466
Bokken;Mangelbeek;2011;Limburg;39;23;58.97435897435898;456087466
Bokken;Mangelbeek;2012;Limburg;41;27;65.85365853658537;456087466
Bokken;Mangelbeek;2013;Limburg;40;31;77.5;456087466
Bokken;Mangelbeek;2014;Limburg;34;30;88.23529411764706;456087466
Bokken;Mangelbeek;2015;Limburg;34;29;85.29411764705883;456087466
Bokken;Mangelbeek;2016;Limburg;34;31;91.17647058823529;456087466
Bokken;Mangelbeek;2017;Limburg;34;23;67.64705882352942;456087466
Bokken;Mangelbeek;2018;Limburg;30;26;86.66666666666667;456087466
Bokken;Mangelbeek;2019;Limburg;30;29;96.66666666666667;456087466
Bokken;Mangelbeek;2020;Limburg;30;28;93.33333333333333;456087466
Bokken;Mangelbeek;2021;Limburg;29;29;100;456087466
Bokken;Mangelbeek;2022;Limburg;29;26;89.65517241379311;456087466
Bokken;Maxburg;2007;Antwerpen;4;1;25;456345705
Bokken;Maxburg;2008;Antwerpen;4;2;50;456345705
Bokken;Maxburg;2009;Antwerpen;4;3;75;456345705
Bokken;Maxburg;2010;Antwerpen;4;3;75;456345705
Bokken;Maxburg;2011;Antwerpen;4;4;100;456345705
Bokken;Maxburg;2012;Antwerpen;4;3;75;456345705
Bokken;Maxburg;2013;Antwerpen;4;2;50;456345705
Bokken;Maxburg;2014;Antwerpen;3;3;100;456345705
Bokken;Maxburg;2015;Antwerpen;4;3;75;456345705
Bokken;Maxburg;2016;Antwerpen;4;3;75;456345705
Bokken;Maxburg;2017;Antwerpen;4;3;75;456345705
Bokken;Maxburg;2018;Antwerpen;4;3;75;456345705
Bokken;Maxburg;2019;Antwerpen;5;4;80;456345705
Bokken;Maxburg;2020;Antwerpen;4;4;100;456345705
Bokken;Maxburg;2021;Antwerpen;4;4;100;456345705
Bokken;Maxburg;2022;Antwerpen;4;4;100;456345705
Bokken;Meerdaal;2002;Vlaams-Brabant;59;54;91.52542372881356;454537347
Bokken;Meerdaal;2003;Vlaams-Brabant;59;52;88.13559322033898;454537347
Bokken;Meerdaal;2004;Vlaams-Brabant;54;47;87.03703703703704;454537347
Bokken;Meerdaal;2005;Vlaams-Brabant;55;46;83.63636363636363;454537347
Bokken;Meerdaal;2006;Vlaams-Brabant;54;46;85.18518518518519;454537347
Bokken;Meerdaal;2007;Vlaams-Brabant;55;42;76.36363636363637;454537347
Bokken;Meerdaal;2008;Vlaams-Brabant;37;34;91.8918918918919;454537347
Bokken;Meerdaal;2009;Vlaams-Brabant;37;31;83.78378378378379;454537347
Bokken;Meerdaal;2010;Vlaams-Brabant;37;31;83.78378378378379;454537347
Bokken;Meerdaal;2011;Vlaams-Brabant;37;33;89.1891891891892;454537347
Bokken;Meerdaal;2012;Vlaams-Brabant;37;36;97.2972972972973;454537347
Bokken;Meerdaal;2013;Vlaams-Brabant;35;33;94.28571428571428;454537347
Bokken;Meerdaal;2014;Vlaams-Brabant;35;35;100;454537347
Bokken;Meerdaal;2015;Vlaams-Brabant;42;42;100;454537347
Bokken;Meerdaal;2016;Vlaams-Brabant;42;34;80.95238095238095;454537347
Bokken;Meerdaal;2017;Vlaams-Brabant;42;42;100;454537347
Bokken;Meerdaal;2018;Vlaams-Brabant;18;16;88.88888888888889;454537347
Bokken;Meerdaal;2019;Vlaams-Brabant;21;21;100;454537347
Bokken;Meerdaal;2020;Vlaams-Brabant;21;20;95.23809523809523;454537347
Bokken;Meerdaal;2021;Vlaams-Brabant;18;15;83.33333333333334;454537347
Bokken;Meerdaal;2022;Vlaams-Brabant;18;9;50;454537347
Bokken;Meerle-Heerle-Hal;2005;Antwerpen;24;10;41.66666666666667;455424601
Bokken;Meerle-Heerle-Hal;2006;Antwerpen;16;12;75;455424601
Bokken;Meerle-Heerle-Hal;2007;Antwerpen;18;12;66.66666666666666;455424601
Bokken;Meerle-Heerle-Hal;2008;Antwerpen;20;15;75;455424601
Bokken;Meerle-Heerle-Hal;2009;Antwerpen;16;14;87.5;455424601
Bokken;Meerle-Heerle-Hal;2010;Antwerpen;16;15;93.75;455424601
Bokken;Meerle-Heerle-Hal;2011;Antwerpen;18;12;66.66666666666666;455424601
Bokken;Meerle-Heerle-Hal;2012;Antwerpen;12;9;75;455424601
Bokken;Meerle-Heerle-Hal;2013;Antwerpen;11;9;81.81818181818183;455424601
Bokken;Meerle-Heerle-Hal;2014;Antwerpen;11;7;63.63636363636363;455424601
Bokken;Meerle-Heerle-Hal;2015;Antwerpen;9;7;77.77777777777779;455424601
Bokken;Meerle-Heerle-Hal;2016;Antwerpen;9;6;66.66666666666666;455424601
Bokken;Meerle-Heerle-Hal;2017;Antwerpen;9;8;88.88888888888889;455424601
Bokken;Meerle-Heerle-Hal;2018;Antwerpen;10;6;60;455424601
Bokken;Meerle-Heerle-Hal;2019;Antwerpen;11;8;72.72727272727273;455424601
Bokken;Meerle-Heerle-Hal;2020;Antwerpen;11;8;72.72727272727273;455424601
Bokken;Meerle-Heerle-Hal;2021;Antwerpen;16;9;56.25;455424601
Bokken;Meerle-Heerle-Hal;2022;Antwerpen;16;7;43.75;455424601
Bokken;Meetjesland-Noord;2011;Oost-Vlaanderen;1;0;0;451131855
Bokken;Meetjesland-Noord;2012;Oost-Vlaanderen;2;2;100;451131855
Bokken;Meetjesland-Noord;2013;Oost-Vlaanderen;4;1;25;451131855
Bokken;Meetjesland-Noord;2014;Oost-Vlaanderen;3;3;100;451131855
Bokken;Meetjesland-Noord;2016;Oost-Vlaanderen;3;0;0;451131855
Bokken;Meetjesland-Noord;2017;Oost-Vlaanderen;3;0;0;451131855
Bokken;Meetjesland-Noord;2018;Oost-Vlaanderen;4;2;50;451131855
Bokken;Meetjesland-Noord;2019;Oost-Vlaanderen;4;4;100;451131855
Bokken;Meetjesland-Noord;2020;Oost-Vlaanderen;5;3;60;451131855
Bokken;Meetjesland-Noord;2021;Oost-Vlaanderen;7;7;100;451131855
Bokken;Meetjesland-Noord;2022;Oost-Vlaanderen;7;5;71.42857142857143;451131855
Bokken;Menevallei;2012;Vlaams-Brabant;12;10;83.33333333333334;NA
Bokken;Merksplas;2002;Antwerpen;8;3;37.5;461283302
Bokken;Merksplas;2003;Antwerpen;9;4;44.44444444444444;461283302
Bokken;Merksplas;2004;Antwerpen;10;7;70;461283302
Bokken;Merksplas;2005;Antwerpen;15;14;93.33333333333333;461283302
Bokken;Merksplas;2006;Antwerpen;17;14;82.35294117647058;461283302
Bokken;Merksplas;2007;Antwerpen;19;15;78.94736842105263;461283302
Bokken;Merksplas;2008;Antwerpen;19;15;78.94736842105263;461283302
Bokken;Merksplas;2009;Antwerpen;20;12;60;461283302
Bokken;Merksplas;2010;Antwerpen;18;13;72.22222222222221;461283302
Bokken;Merksplas;2011;Antwerpen;19;14;73.68421052631578;461283302
Bokken;Merksplas;2012;Antwerpen;20;18;90;461283302
Bokken;Merksplas;2013;Antwerpen;20;16;80;461283302
Bokken;Merksplas;2014;Antwerpen;21;18;85.71428571428571;461283302
Bokken;Merksplas;2015;Antwerpen;19;15;78.94736842105263;461283302
Bokken;Merksplas;2016;Antwerpen;19;19;100;461283302
Bokken;Merksplas;2017;Antwerpen;19;19;100;461283302
Bokken;Merksplas;2018;Antwerpen;21;19;90.47619047619048;461283302
Bokken;Merksplas;2019;Antwerpen;21;19;90.47619047619048;461283302
Bokken;Merksplas;2020;Antwerpen;21;20;95.23809523809523;461283302
Bokken;Merksplas;2021;Antwerpen;22;22;100;461283302
Bokken;Merksplas;2022;Antwerpen;22;21;95.45454545454545;461283302
Bokken;Middenkempen;2016;Antwerpen;16;5;31.25;507757188
Bokken;Middenkempen;2017;Antwerpen;16;16;100;507757188
Bokken;Middenkempen;2018;Antwerpen;20;19;95;507757188
Bokken;Middenkempen;2019;Antwerpen;20;18;90;507757188
Bokken;Middenkempen;2020;Antwerpen;20;20;100;507757188
Bokken;Middenkempen;2021;Antwerpen;23;22;95.65217391304348;507757188
Bokken;Middenkempen;2022;Antwerpen;23;23;100;507757188
Bokken;Moerstuiver-Damkeuken;2014;Oost-Vlaanderen;2;2;100;457159218
Bokken;Moerstuiver-Damkeuken;2015;Oost-Vlaanderen;3;3;100;457159218
Bokken;Moerstuiver-Damkeuken;2016;Oost-Vlaanderen;3;3;100;457159218
Bokken;Moerstuiver-Damkeuken;2017;Oost-Vlaanderen;5;5;100;457159218
Bokken;Moerstuiver-Damkeuken;2018;Oost-Vlaanderen;9;9;100;457159218
Bokken;Moerstuiver-Damkeuken;2019;Oost-Vlaanderen;10;10;100;457159218
Bokken;Moerstuiver-Damkeuken;2020;Oost-Vlaanderen;10;9;90;457159218
Bokken;Moerstuiver-Damkeuken;2021;Oost-Vlaanderen;11;11;100;457159218
Bokken;Moerstuiver-Damkeuken;2022;Oost-Vlaanderen;11;11;100;457159218
Bokken;Moervaart-Noord;2009;Oost-Vlaanderen;3;2;66.66666666666666;456262759
Bokken;Moervaart-Noord;2010;Oost-Vlaanderen;10;5;50;456262759
Bokken;Moervaart-Noord;2011;Oost-Vlaanderen;7;5;71.42857142857143;456262759
Bokken;Moervaart-Noord;2012;Oost-Vlaanderen;8;5;62.5;456262759
Bokken;Moervaart-Noord;2014;Oost-Vlaanderen;17;14;82.35294117647058;456262759
Bokken;Moervaart-Noord;2015;Oost-Vlaanderen;15;9;60;456262759
Bokken;Moervaart-Noord;2016;Oost-Vlaanderen;15;15;100;456262759
Bokken;Moervaart-Noord;2017;Oost-Vlaanderen;15;15;100;456262759
Bokken;Moervaart-Noord;2018;Oost-Vlaanderen;20;19;95;456262759
Bokken;Moervaart-Noord;2019;Oost-Vlaanderen;20;20;100;456262759
Bokken;Moervaart-Noord;2020;Oost-Vlaanderen;20;20;100;456262759
Bokken;Moervaart-Noord;2021;Oost-Vlaanderen;23;23;100;456262759
Bokken;Moervaart-Noord;2022;Oost-Vlaanderen;23;23;100;456262759
Bokken;Mol;2002;Antwerpen;5;1;20;457333719
Bokken;Mol;2003;Antwerpen;2;2;100;457333719
Bokken;Mol;2004;Antwerpen;8;6;75;457333719
Bokken;Mol;2005;Antwerpen;8;4;50;457333719
Bokken;Mol;2006;Antwerpen;8;6;75;457333719
Bokken;Mol;2007;Antwerpen;10;7;70;457333719
Bokken;Mol;2008;Antwerpen;10;7;70;457333719
Bokken;Mol;2009;Antwerpen;9;3;33.33333333333333;457333719
Bokken;Mol;2010;Antwerpen;10;7;70;457333719
Bokken;Mol;2011;Antwerpen;10;10;100;457333719
Bokken;Mol;2012;Antwerpen;11;7;63.63636363636363;457333719
Bokken;Mol;2013;Antwerpen;15;13;86.66666666666667;457333719
Bokken;Mol;2014;Antwerpen;16;13;81.25;457333719
Bokken;Mol;2015;Antwerpen;12;12;100;457333719
Bokken;Mol;2016;Antwerpen;12;12;100;457333719
Bokken;Mol;2017;Antwerpen;12;12;100;457333719
Bokken;Mol;2018;Antwerpen;15;15;100;457333719
Bokken;Mol;2019;Antwerpen;15;15;100;457333719
Bokken;Mol;2020;Antwerpen;15;15;100;457333719
Bokken;Mol;2021;Antwerpen;18;15;83.33333333333334;457333719
Bokken;Mol;2022;Antwerpen;18;2;11.11111111111111;457333719
Bokken;Molenbeersel;2002;Limburg;24;21;87.5;417187694
Bokken;Molenbeersel;2003;Limburg;20;16;80;417187694
Bokken;Molenbeersel;2004;Limburg;14;14;100;417187694
Bokken;Molenbeersel;2005;Limburg;24;22;91.66666666666666;417187694
Bokken;Molenbeersel;2006;Limburg;24;22;91.66666666666666;417187694
Bokken;Molenbeersel;2007;Limburg;24;17;70.83333333333334;417187694
Bokken;Molenbeersel;2008;Limburg;24;12;50;417187694
Bokken;Molenbeersel;2009;Limburg;24;7;29.166666666666668;417187694
Bokken;Molenbeersel;2010;Limburg;24;14;58.333333333333336;417187694
Bokken;Molenbeersel;2011;Limburg;24;15;62.5;417187694
Bokken;Molenbeersel;2012;Limburg;24;14;58.333333333333336;417187694
Bokken;Molenbeersel;2013;Limburg;24;11;45.83333333333333;417187694
Bokken;Molenbeersel;2014;Limburg;18;12;66.66666666666666;417187694
Bokken;Molenbeersel;2015;Limburg;16;12;75;417187694
Bokken;Molenbeersel;2016;Limburg;16;12;75;417187694
Bokken;Molenbeersel;2017;Limburg;16;13;81.25;417187694
Bokken;Molenbeersel;2018;Limburg;15;14;93.33333333333333;417187694
Bokken;Molenbeersel;2019;Limburg;15;15;100;417187694
Bokken;Molenbeersel;2020;Limburg;15;14;93.33333333333333;417187694
Bokken;Molenbeersel;2021;Limburg;16;16;100;417187694
Bokken;Molenbeersel;2022;Limburg;16;16;100;417187694
Bokken;Nederbrabant;2003;Vlaams-Brabant;1;0;0;456736574
Bokken;Nederbrabant;2005;Vlaams-Brabant;1;1;100;456736574
Bokken;Nederbrabant;2006;Vlaams-Brabant;1;1;100;456736574
Bokken;Nederbrabant;2007;Vlaams-Brabant;1;0;0;456736574
Bokken;Nederbrabant;2008;Vlaams-Brabant;1;1;100;456736574
Bokken;Nederbrabant;2010;Vlaams-Brabant;5;1;20;456736574
Bokken;Nederbrabant;2011;Vlaams-Brabant;7;3;42.857142857142854;456736574
Bokken;Nederbrabant;2012;Vlaams-Brabant;7;6;85.71428571428571;456736574
Bokken;Nederbrabant;2013;Vlaams-Brabant;11;5;45.45454545454545;456736574
Bokken;Nederbrabant;2014;Vlaams-Brabant;16;14;87.5;456736574
Bokken;Nederbrabant;2015;Vlaams-Brabant;11;7;63.63636363636363;456736574
Bokken;Nederbrabant;2016;Vlaams-Brabant;11;10;90.9090909090909;456736574
Bokken;Nederbrabant;2017;Vlaams-Brabant;11;11;100;456736574
Bokken;Nederbrabant;2018;Vlaams-Brabant;10;10;100;456736574
Bokken;Nederbrabant;2019;Vlaams-Brabant;10;10;100;456736574
Bokken;Nederbrabant;2020;Vlaams-Brabant;10;10;100;456736574
Bokken;Nederbrabant;2021;Vlaams-Brabant;10;10;100;456736574
Bokken;Nederbrabant;2022;Vlaams-Brabant;10;10;100;456736574
Bokken;Neeroeteren;2002;Limburg;1;0;0;NA
Bokken;Nete & Wimp;2002;Antwerpen;6;3;50;451749091
Bokken;Nete & Wimp;2003;Antwerpen;6;3;50;451749091
Bokken;Nete & Wimp;2004;Antwerpen;5;5;100;451749091
Bokken;Nete & Wimp;2005;Antwerpen;11;9;81.81818181818183;451749091
Bokken;Nete & Wimp;2006;Antwerpen;16;12;75;451749091
Bokken;Nete & Wimp;2007;Antwerpen;17;13;76.47058823529412;451749091
Bokken;Nete & Wimp;2008;Antwerpen;15;10;66.66666666666666;451749091
Bokken;Nete & Wimp;2009;Antwerpen;14;11;78.57142857142857;451749091
Bokken;Nete & Wimp;2010;Antwerpen;21;16;76.19047619047619;451749091
Bokken;Nete & Wimp;2011;Antwerpen;19;12;63.1578947368421;451749091
Bokken;Nete & Wimp;2012;Antwerpen;21;13;61.904761904761905;451749091
Bokken;Nete & Wimp;2013;Antwerpen;19;14;73.68421052631578;451749091
Bokken;Nete & Wimp;2014;Antwerpen;20;14;70;451749091
Bokken;Nete & Wimp;2015;Antwerpen;14;12;85.71428571428571;451749091
Bokken;Nete & Wimp;2016;Antwerpen;14;14;100;451749091
Bokken;Nete & Wimp;2017;Antwerpen;14;13;92.85714285714286;451749091
Bokken;Nete & Wimp;2018;Antwerpen;16;14;87.5;451749091
Bokken;Nete & Wimp;2019;Antwerpen;16;15;93.75;451749091
Bokken;Nete & Wimp;2020;Antwerpen;16;16;100;451749091
Bokken;Nete & Wimp;2021;Antwerpen;16;14;87.5;451749091
Bokken;Nete & Wimp;2022;Antwerpen;16;16;100;451749091
Bokken;Nieuwenhoven;2002;Limburg;9;0;0;461281025
Bokken;Nieuwenhoven;2003;Limburg;8;4;50;461281025
Bokken;Nieuwenhoven;2005;Limburg;12;4;33.33333333333333;461281025
Bokken;Nieuwenhoven;2006;Limburg;8;3;37.5;461281025
Bokken;Nieuwenhoven;2007;Limburg;8;5;62.5;461281025
Bokken;Nieuwenhoven;2008;Limburg;12;7;58.333333333333336;461281025
Bokken;Nieuwenhoven;2009;Limburg;12;8;66.66666666666666;461281025
Bokken;Nieuwenhoven;2010;Limburg;11;8;72.72727272727273;461281025
Bokken;Nieuwenhoven;2011;Limburg;17;9;52.94117647058824;461281025
Bokken;Nieuwenhoven;2012;Limburg;19;11;57.89473684210527;461281025
Bokken;Nieuwenhoven;2013;Limburg;17;8;47.05882352941176;461281025
Bokken;Nieuwenhoven;2014;Limburg;25;13;52;461281025
Bokken;Nieuwenhoven;2015;Limburg;20;16;80;461281025
Bokken;Nieuwenhoven;2016;Limburg;12;11;91.66666666666666;461281025
Bokken;Nieuwenhoven;2017;Limburg;12;10;83.33333333333334;461281025
Bokken;Nieuwenhoven;2018;Limburg;16;16;100;461281025
Bokken;Nieuwenhoven;2019;Limburg;16;16;100;461281025
Bokken;Nieuwenhoven;2020;Limburg;16;16;100;461281025
Bokken;Nieuwenhoven;2021;Limburg;20;18;90;461281025
Bokken;Nieuwenhoven;2022;Limburg;20;19;95;461281025
Bokken;Noorderkempen;2002;Antwerpen;3;2;66.66666666666666;461206987
Bokken;Noorderkempen;2005;Antwerpen;8;7;87.5;461206987
Bokken;Noorderkempen;2006;Antwerpen;8;6;75;461206987
Bokken;Noorderkempen;2007;Antwerpen;11;9;81.81818181818183;461206987
Bokken;Noorderkempen;2008;Antwerpen;10;6;60;461206987
Bokken;Noorderkempen;2009;Antwerpen;10;5;50;461206987
Bokken;Noorderkempen;2010;Antwerpen;8;7;87.5;461206987
Bokken;Noorderkempen;2011;Antwerpen;10;6;60;461206987
Bokken;Noorderkempen;2012;Antwerpen;10;7;70;461206987
Bokken;Noorderkempen;2013;Antwerpen;8;6;75;461206987
Bokken;Noorderkempen;2014;Antwerpen;8;5;62.5;461206987
Bokken;Noorderkempen;2015;Antwerpen;6;6;100;461206987
Bokken;Noorderkempen;2016;Antwerpen;8;8;100;461206987
Bokken;Noorderkempen;2017;Antwerpen;8;8;100;461206987
Bokken;Noorderkempen;2018;Antwerpen;9;9;100;461206987
Bokken;Noorderkempen;2019;Antwerpen;9;8;88.88888888888889;461206987
Bokken;Noorderkempen;2020;Antwerpen;9;0;0;461206987
Bokken;Noorderkempen;2021;Antwerpen;9;9;100;461206987
Bokken;Noorderkempen;2022;Antwerpen;9;9;100;461206987
Bokken;OJ_Alfred Ludgarde J, Rubens;2022;Antwerpen;4;4;100;300000225
Bokken;OJ_Blom Wilhelmus;2021;Limburg;7;6;85.71428571428571;300000156
Bokken;OJ_Blom Wilhelmus Hendrikus;2018;Limburg;7;7;100;300000015
Bokken;OJ_Blom Wilhelmus Hendrikus;2019;Limburg;7;7;100;300000015
Bokken;OJ_Blom Wilhelmus Hendrikus;2020;Limburg;7;0;0;300000015
Bokken;OJ_Boey Bart;2020;Antwerpen;3;3;100;300000154
Bokken;OJ_Boey Bart;2021;Antwerpen;2;2;100;300000154
Bokken;OJ_Boey Bart;2022;Antwerpen;2;2;100;300000154
Bokken;OJ_Ceusters Paul;2020;Vlaams-Brabant;2;0;0;300000155
Bokken;OJ_Christoffels Jan Petrus J;2018;Limburg;9;9;100;300000016
Bokken;OJ_Christoffels Jean;2014;Limburg;5;4;80;300000003
Bokken;OJ_Christoffels Jean;2015;Limburg;6;5;83.33333333333334;300000003
Bokken;OJ_Christoffels Jean;2017;Limburg;9;9;100;300000003
Bokken;OJ_Corstjens Pieter Albert;2019;Limburg;1;1;100;300000023
Bokken;OJ_Corstjens Pieter Albert;2021;Limburg;1;1;100;300000023
Bokken;OJ_Davy Van De Vyver;2022;Antwerpen;40;40;100;300000226
Bokken;OJ_Hermans Bernhard;2021;Limburg;18;0;0;300000157
Bokken;OJ_Jans Jozef;2014;Limburg;10;10;100;300000028
Bokken;OJ_Rubens Alfred;2014;Antwerpen;5;2;40;300000014
Bokken;OJ_Rubens Alfred;2015;Antwerpen;4;4;100;300000014
