NISCODE,Area_m2,Area_ha,Area_km2,Area_hab_m2_bebouwd,Area_hab_m2_bos,Area_hab_m2_grasland,Area_hab_m2_landbouw,Area_hab_m2_water,Area_hab_m2_andere,Area_hab_ha_bebouwd,Area_hab_ha_bos,Area_hab_ha_grasland,Area_hab_ha_landbouw,Area_hab_ha_water,Area_hab_ha_andere,Area_hab_km2_bebouwd,Area_hab_km2_bos,Area_hab_km2_grasland,Area_hab_km2_landbouw,Area_hab_km2_water,Area_hab_km2_andere,perc_bos,perc_water,perc_landbouw,perc_grasland,perc_bebouwd,perc_andere
37017,882762.8536798221,88.27628536798221,0.882762853679822,8494260.892592315,0,2262389.040681551,11174698.742390752,0,0,849.4260892592314,0,226.23890406815514,1117.4698742390751,0,0,8.494260892592314,0,2.2623890406815512,11.174698742390751,0,0,0,0,12.658777717943956,2.5628502958078925,9.622358776407216,0
37017,16726311.276861392,1672.6311276861393,16.72631127686139,8494260.892592315,0,2262389.040681551,11174698.742390752,0,0,849.4260892592314,0,226.23890406815514,1117.4698742390751,0,0,8.494260892592314,0,2.2623890406815512,11.174698742390751,0,0,0,0,0.6680910427542651,0.13525929317190594,0.5078382646353703,0
34003,22143258.931366306,2214.325893136631,22.143258931366304,6683190.071658484,22664.27138127178,1283811.8803596576,14153593.110969845,0,0,668.3190071658483,2.2664271381271783,128.38118803596578,1415.3593110969846,0,0,6.683190071658483,0.02266427138127178,1.2838118803596577,14.153593110969844,0,0,0.0010235291675683498,0,0.6391829294341601,0.05797754902920437,0.30181601056887025,0
24066,45264614.17566448,4526.461417566448,45.26461417566448,13185040.748143176,3514415.0684152436,112728.4430279105,28452429.945302047,0,0,1318.5040748143176,351.44150684152436,11.27284430279105,2845.2429945302047,0,0,13.185040748143175,3.5144150684152433,0.11272844302791049,28.452429945302043,0,0,0.07764155582496253,0,0.6285799727549399,0.002490431987124204,0.2912880400785968,0
45059,57014097.443227105,5701.409744322711,57.0140974432271,12628889.455753455,1576226.668870511,7770853.781423788,35038127.71661991,0,0,1262.8889455753456,157.62266688705108,777.0853781423788,3503.8127716619906,0,0,12.628889455753454,1.5762266688705107,7.770853781423787,35.038127716619904,0,0,0.02764626188181036,0,0.6145520018362091,0.13629705862066424,0.22150468080861785,0
37002,1206166.624057351,120.6166624057351,1.2061666240573508,4299074.34015134,0,3122813.705962807,18699499.65535695,0,0,429.907434015134,0,312.2813705962807,1869.9499655356951,0,0,4.29907434015134,0,3.1228137059628067,18.69949965535695,0,0,0,0,15.503247463816264,2.5890400577145494,3.56424581347637,0
37002,24915221.417612486,2491.522141761249,24.915221417612486,4299074.34015134,0,3122813.705962807,18699499.65535695,0,0,429.907434015134,0,312.2813705962807,1869.9499655356951,0,0,4.29907434015134,0,3.1228137059628067,18.69949965535695,0,0,0,0,0.7505251244581892,0.12533758595279032,0.1725481089689349,0
73083,87836460.8371061,8783.64608371061,87.83646083710609,21489433.424935807,6065637.180615813,0,60295348.04722947,0,0,2148.943342493581,606.5637180615813,0,6029.534804722947,0,0,21.489433424935804,6.065637180615812,0,60.29534804722946,0,0,0.06905602892931466,0,0.6864501082192737,0,0.24465276970560382,0
73083,13947.5014948501,1.39475014948501,0.0139475014948501,21489433.424935807,6065637.180615813,0,60295348.04722947,0,0,2148.943342493581,606.5637180615813,0,6029.534804722947,0,0,21.489433424935804,6.065637180615812,0,60.29534804722946,0,0,434.8905918995926,0,4323.0214436250535,0,1540.7371300781326,0
13021,3142854.705875089,314.2854705875089,3.142854705875089,8091712.822784119,3107133.059142702,10384282.16181599,14196564.760821408,755728.9949040946,0,809.171282278412,310.71330591427017,1038.428216181599,1419.656476082141,75.57289949040947,0,8.09171282278412,3.1071330591427015,10.38428216181599,14.196564760821406,0.7557289949040946,0,0.9886340126810155,0.24045941210434393,4.517092290102718,3.3040923407640044,2.574637894541511,0
13021,33392566.055296917,3339.256605529692,33.39256605529692,8091712.822784119,3107133.059142702,10384282.16181599,14196564.760821408,755728.9949040946,0,809.171282278412,310.71330591427017,1038.428216181599,1419.656476082141,75.57289949040947,0,8.09171282278412,3.1071330591427015,10.38428216181599,14.196564760821406,0.7557289949040946,0,0.09304864603688733,0.022631653813385708,0.4251414742225079,0.3109758664434468,0.24232078509284152,0
13001,55042399.377653226,5504.239937765323,55.042399377653226,10637344.229142828,15148193.611980781,3539199.069653523,25717656.739205826,0,5.727670269086957,1063.734422914283,1514.8193611980782,353.9199069653523,2571.7656739205827,0,5.727670269086957e-4,10.637344229142828,15.148193611980782,3.539199069653523,25.717656739205825,0,5.727670269086957e-6,0.27520954361104444,0,0.4672335695752208,0.06429950564782991,0.19325727710666452,1.0405924040099795e-7
71024,43014114.82741804,4301.411482741804,43.014114827418034,10639627.547835814,1728493.5442353152,7905329.750011174,21204945.7002689,1535717.9176477813,0.3674190603196621,1063.9627547835814,172.8493544235315,790.5329750011174,2120.49457002689,153.57179176477814,3.674190603196621e-5,10.639627547835813,1.728493544235315,7.905329750011174,21.204945700268897,1.5357179176477813,3.674190603196621e-7,0.040184333704655004,0.035702650718477294,0.4929764516914446,0.1837845502977121,0.24735200504588573,8.541825440179976e-9
13019,59619053.86835328,5961.905386835328,59.61905386835328,12969091.912894865,11257804.34802258,9540950.91959196,25851205.404775705,0,1.2830681670457125,1296.9091912894867,1125.780434802258,954.095091959196,2585.1205404775706,0,1.2830681670457126e-4,12.969091912894864,11.25780434802258,9.540950919591959,25.851205404775705,0,1.2830681670457123e-6,0.1888289668749406,0,0.43360643498064516,0.16003190759550856,0.21753266902779653,2.1521109172226987e-8
33041,38580460.37848869,3858.046037848869,38.58046037848869,1315980.4454919007,306925.872523254,6833633.878706072,30123920.22944594,0,0,131.59804454919006,30.692587252325403,683.3633878706073,3012.3920229445944,0,0,1.3159804454919006,0.306925872523254,6.833633878706072,30.12392022944594,0,0,0.007955474598078842,0,0.7808076921301369,0.1771268100915743,0.03411002441602931,0
13003,56521319.15969911,5652.1319159699115,56.52131915969911,18690433.001932595,9890274.354892107,20362555.35348054,24029166.934061162,0,0,1869.0433001932597,989.0274354892107,2036.255535348054,2402.9166934061163,0,0,18.690433001932597,9.890274354892107,20.362555353480538,24.02916693406116,0,0,0.1749830772163591,0,0.4251345738440313,0.36026327156213067,0.33067934860337206,0
13003,16451111.844963139,1645.111184496314,16.451111844963137,18690433.001932595,9890274.354892107,20362555.35348054,24029166.934061162,0,0,1869.0433001932597,989.0274354892107,2036.255535348054,2402.9166934061163,0,0,18.690433001932597,9.890274354892107,20.362555353480538,24.02916693406116,0,0,0.6011918494080524,0,1.46064090746658,1.23776165072484,1.1361197454660228,0
33021,120763666.28268668,12076.366628268668,120.76366628268667,9259988.051675227,1629949.2640613883,5590307.04141584,104283422.03685538,0,0,925.9988051675226,162.99492640613883,559.030704141584,10428.342203685539,0,0,9.259988051675226,1.6299492640613882,5.59030704141584,104.28342203685538,0,0,0.013497017060130994,0,0.8635330910933599,0.04629129947355115,0.07667859329476806,0
32003,150792250.12820083,15079.225012820083,150.79225012820083,8669753.426311553,729662.1985165849,34019373.744263485,105993377.87135084,1380083.3127909796,0,866.9753426311554,72.9662198516585,3401.937374426349,10599.337787135084,138.00833127909794,0,8.669753426311553,0.729662198516585,34.01937374426349,105.99337787135083,1.3800833127909795,0,0.004838857420697943,0.009152216454212056,0.7029099823183035,0.2256042582781332,0.05749468834731683,0
35005,42800593.50378693,4280.059350378693,42.80059350378693,6191889.463139772,0,4935908.552410177,31672795.355989147,0,0.1322478326037526,619.1889463139772,0,493.5908552410178,3167.2795355989147,0,1.3224783260375263e-5,6.191889463139772,0,4.935908552410177,31.672795355989145,0,1.322478326037526e-7,0,0,0.7400083214543927,0.1153233669989519,0.14466830845679568,3.08985978411845e-9
44036,19551209.795724254,1955.1209795724255,19.551209795724255,5889237.133606201,70648.65711433071,1855953.042141492,11618748.097319681,116622.95877936423,0,588.9237133606201,7.064865711433071,185.59530421414922,1161.874809731968,11.662295877936423,0,5.8892371336062,0.0706486571143307,1.855953042141492,11.618748097319681,0.11662295877936422,0,0.003613518439650788,0.005964999608610872,0.5942725907355687,0.09492778511063694,0.30122111087438413,0
37007,29502087.838458527,2950.208783845853,29.502087838458525,4890937.210574633,0,1444879.1162174514,23166271.784373514,0,0,489.09372105746337,0,144.48791162174516,2316.6271784373516,0,0,4.890937210574633,0,1.4448791162174515,23.166271784373514,0,0,0,0,0.7852417737762367,0.04897548689194554,0.1657827485754711,0
44052,43573546.61018273,4357.354661018274,43.57354661018273,9445396.378814114,1290060.828677201,1355004.95853784,31483084.113943197,0,0.33021038211882114,944.5396378814114,129.0060828677201,135.50049585378403,3148.30841139432,0,3.302103821188212e-5,9.445396378814115,1.2900608286772008,1.35500495853784,31.483084113943196,0,3.3021038211882115e-7,0.029606514250913093,0,0.7225274636374422,0.03109696281232219,0.216769051721092,7.578230550589472e-9
71053,107110998.71923184,10711.099871923185,107.11099871923184,29351929.844780587,3959651.171415379,808337.0215410573,72991080.81545,0,0,2935.192984478059,395.9651171415379,80.83370215410574,7299.108081545,0,0,29.35192984478059,3.9596511714153784,0.8083370215410572,72.99108081544999,0,0,0.036967736448753896,0,0.6814527143639116,0.007546722850189613,0.2740328275877651,0
43010,95646108.86532563,9564.610886532564,95.64610886532563,15563780.408786006,3768334.477466983,11732150.969376057,64149676.890779,432163.2711635609,2.8477540090680122,1556.3780408786008,376.8334477466983,1173.2150969376057,6414.9676890779,43.21632711635609,2.847754009068012e-4,15.563780408786005,3.7683344774669822,11.732150969376058,64.14967689077899,0.4321632711635609,2.847754009068012e-6,0.03939872224988244,0.004518357059063091,0.6706982401250099,0.12266208326253498,0.16272256752964792,2.9773861611848616e-8
23064,35944313.610775664,3594.4313610775666,35.944313610775666,4363658.345084887,1382633.5361572837,3604956.281308802,26593065.81238882,0,0,436.3658345084887,138.26335361572836,360.4956281308802,2659.306581238882,0,0,4.363658345084887,1.3826335361572837,3.6049562813088016,26.593065812388815,0,0,0.03846598800381007,0,0.7398406908072531,0.10029281182957629,0.1214005194907023,0
44080,39280233.705069065,3928.0233705069068,39.280233705069065,6185778.199962758,1640872.386463089,6095807.049767873,25357776.298044022,0,0,618.5778199962758,164.0872386463089,609.5807049767874,2535.7776298044023,0,0,6.185778199962758,1.6408723864630888,6.095807049767873,25.357776298044023,0,0,0.04177348838561865,0,0.645560728799117,0.15518764719012396,0.15747814145933892,0
44048,30187569.65384696,3018.7569653846963,30.18756965384696,8144987.984263389,738818.3281998117,2252288.441877693,24026553.224386986,254413.68302351967,0,814.498798426339,73.88183281998118,225.22884418776928,2402.655322438699,25.441368302351968,0,8.14498798426339,0.7388183281998117,2.2522884418776927,24.026553224386987,0.25441368302351963,0,0.02447425667821723,0.008427763014406772,0.7959088293590125,0.07460979693642453,0.2698126440008207,0
44048,5229492.691072303,522.9492691072303,5.229492691072303,8144987.984263389,738818.3281998117,2252288.441877693,24026553.224386986,254413.68302351967,0,814.498798426339,73.88183281998118,225.22884418776928,2402.655322438699,25.441368302351968,0,8.14498798426339,0.7388183281998117,2.2522884418776927,24.026553224386987,0.25441368302351963,0,0.14127915877215189,0.04864978269457192,4.594432891244822,0.4306896624452234,1.5575101573749914,0
44073,34705205.478201754,3470.5205478201756,34.705205478201755,6059614.267394551,2904526.4291453306,4160486.7532188953,21527957.29386348,52621.95421972519,0,605.9614267394552,290.4526429145331,416.0486753218895,2152.795729386348,5.262195421972519,0,6.059614267394551,2.9045264291453305,4.160486753218895,21.527957293863476,0.05262195421972518,0,0.08369137681578216,0.0015162553713383687,0.6203091725644768,0.11988076992749937,0.17460246046376468,0
41081,57478536.99520606,5747.853699520606,57.478536995206056,17727758.44392669,176438.29815783142,4640736.51635186,34933603.62063995,0,0.11612972617149353,1772.7758443926687,17.643829815783143,464.07365163518597,3493.360362063995,0,1.1612972617149353e-5,17.727758443926685,0.1764382981578314,4.6407365163518595,34.93360362063995,0,1.1612972617149353e-7,0.0030696379445521913,0,0.6077677938036863,0.08073859842220613,0.30842396780915377,2.020401566260798e-9
71069,8045417.583818659,804.541758381866,8.04541758381866,9482963.543245919,8196856.167601435,5412925.332993014,8489235.6695479,1243132.9072435508,0,948.2963543245919,819.6856167601436,541.2925332993013,848.92356695479,124.31329072435508,0,9.48296354324592,8.196856167601435,5.412925332993013,8.489235669547899,1.2431329072435509,0,1.0188229612950552,0.1545144045405177,1.0551640832940568,0.6727960701355957,1.1786788497241614,0
71069,22061686.29994522,2206.1686299945222,22.06168629994522,9482963.543245919,8196856.167601435,5412925.332993014,8489235.6695479,1243132.9072435508,0,948.2963543245919,819.6856167601436,541.2925332993013,848.92356695479,124.31329072435508,0,9.48296354324592,8.196856167601435,5.412925332993013,8.489235669547899,1.2431329072435509,0,0.37154259453058164,0.05634804567258476,0.3847954120156708,0.24535410663537782,0.4298385633046312,0
71069,2718009.0907036564,271.80090907036566,2.7180090907036565,9482963.543245919,8196856.167601435,5412925.332993014,8489235.6695479,1243132.9072435508,0,948.2963543245919,819.6856167601436,541.2925332993013,848.92356695479,124.31329072435508,0,9.48296354324592,8.196856167601435,5.412925332993013,8.489235669547899,1.2431329072435509,0,3.0157574511567873,0.45736892915311045,3.123328652057654,1.9915037633636756,3.4889373901214236,0
42028,33294509.18525905,3329.4509185259053,33.29450918525905,9168854.18030196,227.95142466818373,7330624.621032225,16580530.945063787,214267.6361156556,3.851320754736662,916.8854180301961,0.022795142466818373,733.0624621032225,1658.0530945063788,21.426763611565562,3.851320754736662e-4,9.16885418030196,2.2795142466818373e-4,7.330624621032225,16.580530945063785,0.21426763611565558,3.8513207547366616e-6,6.846517045792881e-6,0.006435524696382109,0.49799595641448047,0.22017518204706907,0.2753863746506711,1.1567435138649863e-7
24041,34140597.42851497,3414.0597428514975,34.14059742851497,6234010.677052511,0,0,27948613.412380178,0,0,623.4010677052511,0,0,2794.8613412380178,0,0,6.2340106770525106,0,0,27.948613412380176,0,0,0,0,0.8186328159868955,0,0.18259817187164185,0
24041,42019.69891351629,4.201969891351629,0.042019698913516285,6234010.677052511,0,0,27948613.412380178,0,0,623.4010677052511,0,0,2794.8613412380178,0,0,6.2340106770525106,0,0,27.948613412380176,0,0,0,0,665.1312154783211,0,148.3592419327699,0
72018,54895682.61240902,5489.568261240902,54.89568261240902,8783877.016397553,5437367.03601879,6660044.474007883,30256892.134508148,3217199.6131516737,540302.3383249696,878.3877016397553,543.736703601879,666.0044474007883,3025.689213450815,321.7199613151674,54.03023383249697,8.783877016397552,5.43736703601879,6.660044474007883,30.256892134508146,3.2171996131516734,0.5403023383249697,0.09904908322953776,0.05860569465665838,0.5511707058665605,0.12132182636348889,0.1600103432252791,0.009842346658475392
24107,40502.90073555192,4.0502900735551925,0.04050290073555192,20251291.515301116,624802.6542142327,5485706.331539943,45872165.711305894,539734.6864424223,0,2025.1291515301116,62.480265421423276,548.5706331539943,4587.21657113059,53.97346864424223,0,20.251291515301116,0.6248026542142326,5.485706331539943,45.87216571130589,0.5397346864424223,0,15.426121163361627,13.325827944186317,1132.5649491331626,135.43983842927074,499.9960779975765,0
24107,72733195.68735196,7273.319568735196,72.73319568735195,20251291.515301116,624802.6542142327,5485706.331539943,45872165.711305894,539734.6864424223,0,2025.1291515301116,62.480265421423276,548.5706331539943,4587.21657113059,53.97346864424223,0,20.251291515301116,0.6248026542142326,5.485706331539943,45.87216571130589,0.5397346864424223,0,0.008590336892386589,0.0074207475876971575,0.6306909146201987,0.07542231961208722,0.278432582590658,0
45035,68923237.14003475,6892.323714003475,68.92323714003474,20440368.903117105,1083462.3447819157,3290329.425855736,43810395.76191013,298681.2189424546,0,2044.0368903117107,108.34623447819156,329.0329425855736,4381.039576191013,29.868121894245462,0,20.440368903117108,1.0834623447819154,3.290329425855736,43.81039576191013,0.2986812189424546,0,0.015719841228301445,0.004333534397631515,0.6356404252008417,0.047739043643156384,0.2965671629959486,0
37010,1077710.0230795315,107.77100230795315,1.0777100230795313,3929066.4198139505,0,555739.2532753969,12233734.221384168,0,0,392.90664198139507,0,55.57392532753969,1223.3734221384168,0,0,3.9290664198139504,0,0.5557392532753969,12.233734221384168,0,0,0,0,11.351601042390378,0.5156667761958683,3.6457547351993016,0
37010,15640830.475574357,1564.0830475574357,15.640830475574356,3929066.4198139505,0,555739.2532753969,12233734.221384168,0,0,392.90664198139507,0,55.57392532753969,1223.3734221384168,0,0,3.9290664198139504,0,0.5557392532753969,12.233734221384168,0,0,0,0,0.7821665377991973,0.03553131364368868,0.25120574166121246,0
23027,16984055.590370554,1698.4055590370556,16.984055590370552,17981512.603344344,6926119.485074596,625723.5267612332,19520849.201946925,0,0,1798.1512603344345,692.6119485074596,62.572352676123316,1952.0849201946928,0,0,17.981512603344342,6.9261194850745955,0.6257235267612332,19.520849201946927,0,0,0.40780127268315675,0,1.149363242370371,0.036841820461068174,1.058729024270229,0
23027,28070148.70188843,2807.0148701888434,28.070148701888428,17981512.603344344,6926119.485074596,625723.5267612332,19520849.201946925,0,0,1798.1512603344345,692.6119485074596,62.572352676123316,1952.0849201946928,0,0,17.981512603344342,6.9261194850745955,0.6257235267612332,19.520849201946927,0,0,0.24674324167754189,0,0.695430915213985,0.022291421873341818,0.64059199665496,0
45065,33887584.001465276,3388.758400146528,33.88758400146527,7582914.371852672,0,1202414.2814701633,25102255.4439812,0,0,758.2914371852672,0,120.24142814701632,2510.2255443981203,0,0,7.582914371852672,0,1.202414281470163,25.102255443981196,0,0,0,0,0.7407508143069684,0.03548244340517671,0.22376674511599268,0
23052,36872423.73061392,3687.242373061392,36.87242373061392,7360203.016354961,278594.7058971173,1466368.5778890243,27767257.013208378,0,0.4172644382342696,736.0203016354961,27.859470589711734,146.63685778890243,2776.725701320838,0,4.1726443823426964e-5,7.360203016354961,0.2785947058971173,1.4663685778890243,27.767257013208376,0,4.172644382342696e-7,0.007555638542573203,0,0.7530629723739634,0.03976870597393218,0.19961267179309494,1.131643640468986e-8
34022,35142205.689369485,3514.2205689369484,35.14220568936948,37601978.38605346,584229.3060567928,1152192.2113099387,41459373.04245465,0,0,3760.197838605346,58.422930605679284,115.21922113099389,4145.937304245465,0,0,37.60197838605346,0.5842293060567928,1.1521922113099388,41.45937304245465,0,0,0.016624719325273377,0,1.179760126866371,0.032786565006603346,1.0699948295342216,0
34022,45655563.780598186,4565.556378059819,45.655563780598186,37601978.38605346,584229.3060567928,1152192.2113099387,41459373.04245465,0,0,3760.197838605346,58.422930605679284,115.21922113099389,4145.937304245465,0,0,37.60197838605346,0.5842293060567928,1.1521922113099388,41.45937304245465,0,0,0.01279645365599597,0,0.9080902656616247,0.025236622131026558,0.8236012278098911,0
32030,63349452.91274359,6334.945291274359,63.34945291274359,931873.0538019597,0,16012602.290476652,46404978.15246975,0,0,93.18730538019598,0,1601.2602290476652,4640.497815246975,0,0,0.9318730538019597,0,16.01260229047665,46.404978152469745,0,0,0,0,0.7325237396507139,0.2527662285029063,0.01471004106516129,0
33011,131567771.25793566,13156.777125793566,131.56777125793565,21511656.157702096,3625491.860733306,12222545.477370217,93545646.5498586,662428.3165848928,2.8956865444779396,2151.16561577021,362.54918607333065,1222.2545477370218,9354.564654985861,66.24283165848928,2.8956865444779395e-4,21.511656157702095,3.625491860733306,12.222545477370216,93.5456465498586,0.6624283165848928,2.8956865444779396e-6,0.02755607871190286,0.005034882861139427,0.7110073056300731,0.09289923634419703,0.16350247444360047,2.2009087155554312e-8
24059,53331408.0118256,5333.14080118256,53.331408011825594,9864009.680306679,0,0,43467407.95623629,0,0,986.400968030668,0,0,4346.740795623629,0,0,9.864009680306678,0,0,43.467407956236286,0,0,0,0,0.8150433220626373,0,0.18495685840732826,0
45060,30635094.494054087,3063.5094494054088,30.635094494054083,6114443.73448015,3700507.924352669,1921791.8907699478,18898350.60876537,0,0.33568594977259636,611.444373448015,370.05079243526694,192.1791890769948,1889.8350608765372,0,3.356859497725964e-5,6.114443734480149,3.700507924352669,1.9217918907699478,18.898350608765373,0,3.3568594977259636e-7,0.12079309646232345,0,0.6168856640032013,0.06273171088611935,0.19958951769079386,1.0957562080892196e-8
45017,47265018.76267611,4726.501876267612,47.26501876267611,7228569.635007659,600171.5194250798,4712410.883750917,34723866.70322885,0,0.02126360312104225,722.8569635007659,60.01715194250799,471.24108837509175,3472.3866703228855,0,2.1263603121042254e-6,7.228569635007658,0.6001715194250797,4.712410883750917,34.72386670322885,0,2.126360312104225e-8,0.012698006583655877,0,0.7346631316826925,0.09970187269812698,0.15293698858564428,4.498803486741348e-10
13044,27623177.593616873,2762.3177593616874,27.623177593616873,5398929.400491999,6213655.451118376,7448574.51222693,8328297.487388792,233721.162401508,0,539.8929400492,621.3655451118377,744.8574512226929,832.8297487388793,23.3721162401508,0,5.398929400491999,6.213655451118376,7.448574512226929,8.328297487388792,0.23372116240150798,0,0.22494354351739096,0.008461052737666066,0.30149672169914604,0.26964944517998307,0.19544925207082536,0
32011,55436253.86906173,5543.625386906173,55.43625386906173,9049587.678085465,0,3552518.6029068828,42834146.593334906,0,0.9947344772517681,904.9587678085466,0,355.2518602906883,4283.414659333491,0,9.947344772517681e-5,9.049587678085464,0,3.5525186029068823,42.83414659333491,0,9.94734477251768e-7,0,0,0.7726739020733163,0.06408294852133756,0.16324313146159258,1.7943753551625117e-8
11044,21468403.056723114,2146.8403056723114,21.468403056723112,6174412.419565832,1427936.8703554287,360273.8115514473,13505779.692982124,0,0.2622682834044099,617.4412419565832,142.7936870355429,36.02738115514473,1350.5779692982126,0,2.622682834044099e-5,6.174412419565831,1.4279368703554287,0.3602738115514473,13.505779692982124,0,2.622682834044099e-7,0.06651341818870181,0,0.6291003414318985,0.016781584107562336,0.287604644055359,1.221647845493925e-8
31003,72433092.54128104,7243.309254128105,72.43309254128104,10705090.209797096,7202406.37327877,14830747.366740441,39123324.4840279,282495.22622670606,289028.881210139,1070.5090209797097,720.240637327877,1483.074736674044,3912.33244840279,28.249522622670607,28.902888121013902,10.705090209797095,7.2024063732787695,14.83074736674044,39.1233244840279,0.28249522622670603,0.28902888121013903,0.09943530119432602,0.0039000851173889403,0.5401305275172498,0.20475098944985826,0.14779280898017785,0.003990287740999265
13008,15911275.225165613,1591.1275225165614,15.911275225165612,27466162.223278835,8492517.458253866,31520307.895448513,40770056.03351996,1928579.8593279123,0,2746.616222327884,849.2517458253867,3152.030789544852,4077.0056033519963,192.85798593279125,0,27.466162223278832,8.492517458253866,31.520307895448514,40.77005603351996,1.9285798593279122,0,0.5337421003705548,0.12120837783496002,2.5623374278032203,1.981004504629228,1.7262074745484741,0
13008,94266348.70441683,9426.634870441683,94.26634870441683,27466162.223278835,8492517.458253866,31520307.895448513,40770056.03351996,1928579.8593279123,0,2746.616222327884,849.2517458253867,3152.030789544852,4077.0056033519963,192.85798593279125,0,27.466162223278832,8.492517458253866,31.520307895448514,40.77005603351996,1.9285798593279122,0,0.09009065880851234,0.020458836963922304,0.43249851716819165,0.33437497398232885,0.2913676258895123,0
71045,22517663.023783706,2251.7663023783707,22.517663023783705,6282009.655771263,220022.07778505835,80813.12255986834,15934818.181496572,0,0,628.2009655771263,22.002207778505834,8.081312255986834,1593.4818181496573,0,0,6.282009655771263,0.22002207778505833,0.08081312255986833,15.93481818149657,0,0,0.00977108848074801,0,0.7076586129149294,0.003588876984015239,0.27898142223444994,0
11022,59434633.45747253,5943.463345747254,59.43463345747253,14536591.627786055,17570569.088663936,1276838.5521361786,24053055.87787416,1436090.7011975914,561487.6098146103,1453.6591627786056,1757.0569088663938,127.68385521361785,2405.305587787416,143.60907011975914,56.14876098146104,14.536591627786054,17.570569088663937,1.2768385521361785,24.053055877874158,1.4360907011975912,0.5614876098146103,0.29562845880485267,0.024162523055268142,0.4046976397201965,0.02148307271129718,0.2445811605482092,0.009447145160176237
42004,25625346.1827005,2562.53461827005,25.6253461827005,7369885.513770565,1741892.266259572,977951.4587462898,15486168.510237522,49448.50471194252,0,736.9885513770566,174.18922662595722,97.79514587462899,1548.6168510237524,4.944850471194252,0,7.369885513770566,1.7418922662595722,0.9779514587462897,15.486168510237523,0.049448504711942516,0,0.0679753652434757,0.0019296716758240276,0.6043301190870206,0.03816344379403929,0.2876014029713255,0
44043,32542809.471872184,3254.2809471872188,32.54280947187218,14025267.78790106,2484526.9332362097,901027.7013834615,19380219.85357351,214769.5333312192,0,1402.5267787901062,248.452693323621,90.10277013834616,1938.021985357351,21.47695333312192,0,14.025267787901061,2.4845269332362094,0.9010277013834614,19.38021985357351,0.21476953333121918,0,0.07634641795090456,0.0065996002440063305,0.5955300162490417,0.02768745895040959,0.4309790093576143,0
44043,4463002.335458522,446.3002335458522,4.463002335458522,14025267.78790106,2484526.9332362097,901027.7013834615,19380219.85357351,214769.5333312192,0,1402.5267787901062,248.452693323621,90.10277013834616,1938.021985357351,21.47695333312192,0,14.025267787901061,2.4845269332362094,0.9010277013834614,19.38021985357351,0.21476953333121918,0,0.5566940697065428,0.04812220948774254,4.342417591762792,0.20188824330760546,3.1425633987395454,0
24028,35502812.86164309,3550.281286164309,35.502812861643086,6891355.5510860635,73908.73083538673,6468744.374638972,22068804.21389315,0,0,689.1355551086064,7.390873083538673,646.8744374638972,2206.880421389315,0,0,6.891355551086063,0.07390873083538672,6.4687443746389715,22.068804213893145,0,0,0.0020817711296120156,0,0.6216072033474306,0.1822037143887194,0.19410731138240092,0
13014,105470662.95057738,10547.066295057739,105.47066295057738,14106554.607881961,10911044.571865588,20411632.492380444,60041465.80801397,0,0,1410.6554607881963,1091.1044571865589,2041.1632492380445,6004.146580801397,0,0,14.106554607881959,10.911044571865588,20.41163249238044,60.04146580801397,0,0,0.1034509906985074,0,0.5692717209538056,0.19352900533056433,0.13374861040261185,0
46020,55448623.81858084,5544.8623818580845,55.44862381858084,7954383.70073928,1453292.8031461034,4123343.0554897785,41917603.80327242,0,0.45593326445668936,795.4383700739281,145.32928031461037,412.33430554897785,4191.760380327242,0,4.559332644566894e-5,7.95438370073928,1.4532928031461034,4.123343055489778,41.917603803272414,0,4.559332644566893e-7,0.026209718169039657,0,0.7559719415295176,0.07436330735602577,0.1434550247227915,8.22262543338192e-9
13011,24122022.36415373,2412.202236415373,24.12202236415373,17107023.048385486,9021871.139519509,5222791.913023966,15739818.01530917,868462.5278218148,0,1710.7023048385486,902.187113951951,522.2791913023967,1573.9818015309172,86.8462527821815,0,17.107023048385486,9.02187113951951,5.222791913023967,15.73981801530917,0.8684625278218148,0,0.3740097328210077,0.03600289041736335,0.6525082257903531,0.21651550745534667,0.709186932593479,0
13011,23837945.606229216,2383.794560622922,23.837945606229216,17107023.048385486,9021871.139519509,5222791.913023966,15739818.01530917,868462.5278218148,0,1710.7023048385486,902.187113951951,522.2791913023967,1573.9818015309172,86.8462527821815,0,17.107023048385486,9.02187113951951,5.222791913023967,15.73981801530917,0.8684625278218148,0,0.3784668061815678,0.03643193680225834,0.6602841652258875,0.2190957223956066,0.7176383120832007,0
23016,38810710.0099075,3881.0710009907502,38.810710009907496,19910918.180539265,162693.24210038086,97638.62742088329,21311620.656748455,0,0,1991.0918180539268,16.269324210038086,9.76386274208833,2131.1620656748455,0,0,19.910918180539266,0.16269324210038086,0.09763862742088329,21.311620656748453,0,0,0.004191967682602275,0,0.5491170002122631,0.00251576504000979,0.5130263830642742,0
23016,2672160.672780582,267.21606727805823,2.6721606727805822,19910918.180539265,162693.24210038086,97638.62742088329,21311620.656748455,0,0,1991.0918180539268,16.269324210038086,9.76386274208833,2131.1620656748455,0,0,19.910918180539266,0.16269324210038086,0.09763862742088329,21.311620656748453,0,0,0.06088452829862451,0,7.9754263558456335,0.03653920530133505,7.451242877480294,0
