"afschotjaar","gemeente_afschot_locatie","UTM5","aantal","wildsoort","dataSource"
2012,"Zedelgem","ES06B",2,"Wild zwijn","waarnemingen.be"
2012,"Zedelgem","ES06B",7,"Wild zwijn","waarnemingen.be"
2013,"Zedelgem","ES06B",27,"Wild zwijn","waarnemingen.be"
2013,"Zedelgem","ES06B",16,"Wild zwijn","waarnemingen.be"
2013,"Zedelgem","ES06B",5,"Wild zwijn","waarnemingen.be"
2013,"Zedelgem","ES06B",1,"Wild zwijn","waarnemingen.be"
2013,"Zedelgem","ES06B",7,"Wild zwijn","waarnemingen.be"
2013,"Zedelgem","ES06B",1,"Wild zwijn","waarnemingen.be"
2014,"Zedelgem","ES06B",1,"Wild zwijn","waarnemingen.be"
2014,"Zedelgem","ES06B",6,"Wild zwijn","waarnemingen.be"
2014,"Zedelgem","ES06B",1,"Wild zwijn","waarnemingen.be"
2015,"Zedelgem","ES06B",15,"Wild zwijn","waarnemingen.be"
2016,"Zedelgem","ES06B",17,"Wild zwijn","waarnemingen.be"
2017,"Zedelgem","ES06B",1,"Wild zwijn","waarnemingen.be"
2011,"Zedelgem","ES16A",1,"Wild zwijn","waarnemingen.be"
2017,"Heusden-Zolder","FS55D",1,"Wild zwijn","waarnemingen.be"
2020,"Heusden-Zolder","FS55D",6,"Wild zwijn","waarnemingen.be"
2017,"Heusden-Zolder","FS55D",1,"Wild zwijn","waarnemingen.be"
2012,"Heusden-Zolder","FS65A",1,"Wild zwijn","waarnemingen.be"
2013,"Heusden-Zolder","FS65A",1,"Wild zwijn","waarnemingen.be"
2013,"Heusden-Zolder","FS65A",1,"Wild zwijn","waarnemingen.be"
2013,"Heusden-Zolder","FS65A",3,"Wild zwijn","waarnemingen.be"
2013,"Heusden-Zolder","FS65A",1,"Wild zwijn","waarnemingen.be"
2014,"Heusden-Zolder","FS65A",2,"Wild zwijn","waarnemingen.be"
2014,"Heusden-Zolder","FS65A",1,"Wild zwijn","waarnemingen.be"
2014,"Heusden-Zolder","FS65A",2,"Wild zwijn","waarnemingen.be"
2014,"Heusden-Zolder","FS65A",1,"Wild zwijn","waarnemingen.be"
2014,"Heusden-Zolder","FS65A",1,"Wild zwijn","waarnemingen.be"
2014,"Heusden-Zolder","FS65A",1,"Wild zwijn","waarnemingen.be"
2014,"Heusden-Zolder","FS65A",3,"Wild zwijn","waarnemingen.be"
2014,"Heusden-Zolder","FS65A",1,"Wild zwijn","waarnemingen.be"
2015,"Heusden-Zolder","FS65A",2,"Wild zwijn","waarnemingen.be"
2015,"Heusden-Zolder","FS65A",1,"Wild zwijn","waarnemingen.be"
2015,"Heusden-Zolder","FS65A",1,"Wild zwijn","waarnemingen.be"
2017,"Heusden-Zolder","FS65A",1,"Wild zwijn","waarnemingen.be"
2017,"Heusden-Zolder","FS65A",1,"Wild zwijn","waarnemingen.be"
2017,"Heusden-Zolder","FS65A",1,"Wild zwijn","waarnemingen.be"
2017,"Heusden-Zolder","FS65A",1,"Wild zwijn","waarnemingen.be"
2017,"Heusden-Zolder","FS65A",1,"Wild zwijn","waarnemingen.be"
2017,"Heusden-Zolder","FS65A",1,"Wild zwijn","waarnemingen.be"
2018,"Heusden-Zolder","FS65A",18,"Wild zwijn","waarnemingen.be"
2018,"Heusden-Zolder","FS65A",18,"Wild zwijn","waarnemingen.be"
2019,"Heusden-Zolder","FS65A",4,"Wild zwijn","waarnemingen.be"
2020,"Heusden-Zolder","FS65A",1,"Wild zwijn","waarnemingen.be"
2020,"Heusden-Zolder","FS65A",1,"Wild zwijn","waarnemingen.be"
2020,"Heusden-Zolder","FS65A",1,"Wild zwijn","waarnemingen.be"
2020,"Heusden-Zolder","FS65A",1,"Wild zwijn","waarnemingen.be"
2021,"Heusden-Zolder","FS65A",1,"Wild zwijn","waarnemingen.be"
2022,"Heusden-Zolder","FS65A",5,"Wild zwijn","waarnemingen.be"
2019,"Heusden-Zolder","FS65A",2,"Wild zwijn","waarnemingen.be"
2015,"Heusden-Zolder","FS65C",1,"Wild zwijn","waarnemingen.be"
2015,"Heusden-Zolder","FS65C",1,"Wild zwijn","waarnemingen.be"
2015,"Heusden-Zolder","FS65C",1,"Wild zwijn","waarnemingen.be"
2015,"Heusden-Zolder","FS65C",1,"Wild zwijn","waarnemingen.be"
2016,"Heusden-Zolder","FS65C",1,"Wild zwijn","waarnemingen.be"
2016,"Heusden-Zolder","FS65C",1,"Wild zwijn","waarnemingen.be"
2016,"Heusden-Zolder","FS65C",1,"Wild zwijn","waarnemingen.be"
2016,"Heusden-Zolder","FS65C",1,"Wild zwijn","waarnemingen.be"
2016,"Heusden-Zolder","FS65C",1,"Wild zwijn","waarnemingen.be"
2017,"Heusden-Zolder","FS65C",1,"Wild zwijn","waarnemingen.be"
2017,"Heusden-Zolder","FS65C",1,"Wild zwijn","waarnemingen.be"
2017,"Heusden-Zolder","FS65C",1,"Wild zwijn","waarnemingen.be"
2017,"Heusden-Zolder","FS65C",1,"Wild zwijn","waarnemingen.be"
2017,"Heusden-Zolder","FS65C",1,"Wild zwijn","waarnemingen.be"
2017,"Heusden-Zolder","FS65C",1,"Wild zwijn","waarnemingen.be"
2017,"Heusden-Zolder","FS65C",1,"Wild zwijn","waarnemingen.be"
2017,"Heusden-Zolder","FS65C",1,"Wild zwijn","waarnemingen.be"
2018,"Heusden-Zolder","FS65C",1,"Wild zwijn","waarnemingen.be"
2018,"Heusden-Zolder","FS65C",1,"Wild zwijn","waarnemingen.be"
2019,"Heusden-Zolder","FS65C",1,"Wild zwijn","waarnemingen.be"
2019,"Heusden-Zolder","FS65C",1,"Wild zwijn","waarnemingen.be"
2019,"Heusden-Zolder","FS65C",1,"Wild zwijn","waarnemingen.be"
2019,"Heusden-Zolder","FS65C",1,"Wild zwijn","waarnemingen.be"
2020,"Heusden-Zolder","FS65C",1,"Wild zwijn","waarnemingen.be"
2016,"Heusden-Zolder","FS65C",1,"Wild zwijn","waarnemingen.be"
2018,"Heusden-Zolder","FS65C",1,"Wild zwijn","waarnemingen.be"
2018,"Heusden-Zolder","FS65C",1,"Wild zwijn","waarnemingen.be"
2017,"Heusden-Zolder","FS65C",1,"Wild zwijn","waarnemingen.be"
2017,"Heusden-Zolder","FS65C",1,"Wild zwijn","waarnemingen.be"
2015,"Heusden-Zolder","FS65C",1,"Wild zwijn","waarnemingen.be"
2015,"Heusden-Zolder","FS65C",1,"Wild zwijn","waarnemingen.be"
2017,"Heusden-Zolder","FS65C",1,"Wild zwijn","waarnemingen.be"
2018,"Heusden-Zolder","FS65C",1,"Wild zwijn","waarnemingen.be"
2018,"Heusden-Zolder","FS65C",1,"Wild zwijn","waarnemingen.be"
2017,"Heusden-Zolder","FS65C",1,"Wild zwijn","waarnemingen.be"
2016,"Heusden-Zolder","FS65C",1,"Wild zwijn","waarnemingen.be"
2020,"Heusden-Zolder","FS65C",1,"Wild zwijn","waarnemingen.be"
2021,"Heusden-Zolder","FS65C",3,"Wild zwijn","waarnemingen.be"
2021,"Heusden-Zolder","FS65C",1,"Wild zwijn","waarnemingen.be"
2020,"Rotselaar","FS24C",2,"Wild zwijn","waarnemingen.be"
2012,"Lede","ES64A",2,"Wild zwijn","waarnemingen.be"
2012,"Lede","ES64A",2,"Wild zwijn","waarnemingen.be"
2012,"Lede","ES64A",3,"Wild zwijn","waarnemingen.be"
2013,"Lede","ES64A",4,"Wild zwijn","waarnemingen.be"
2010,"Aarschot","FS35C",1,"Wild zwijn","waarnemingen.be"
2021,"Borgloon","FS63D",1,"Wild zwijn","waarnemingen.be"
2021,"Borgloon","FS63D",1,"Wild zwijn","waarnemingen.be"
2021,"Borgloon","FS63D",3,"Wild zwijn","waarnemingen.be"
2009,"Scherpenheuvel-Zichem","FS35D",3,"Wild zwijn","waarnemingen.be"
2009,"Scherpenheuvel-Zichem","FS35D",3,"Wild zwijn","waarnemingen.be"
2009,"Scherpenheuvel-Zichem","FS35D",1,"Wild zwijn","waarnemingen.be"
2019,"Scherpenheuvel-Zichem","FS35D",1,"Wild zwijn","waarnemingen.be"
2021,"Scherpenheuvel-Zichem","FS35D",1,"Wild zwijn","waarnemingen.be"
2021,"Hoogstraten","FS29B",1,"Wild zwijn","waarnemingen.be"
2021,"Hoogstraten","FS29B",1,"Wild zwijn","waarnemingen.be"
2017,"Hoogstraten","FT20B",1,"Wild zwijn","waarnemingen.be"
2017,"Hoogstraten","FT20B",1,"Wild zwijn","waarnemingen.be"
2014,"Stabroek","ES98A",1,"Wild zwijn","waarnemingen.be"
2010,"Aalter","ES35A",1,"Wild zwijn","waarnemingen.be"
2019,"Brecht","FS19C",1,"Wild zwijn","waarnemingen.be"
2009,"Dilsen-Stokkem","FS85B",1,"Wild zwijn","waarnemingen.be"
2009,"Dilsen-Stokkem","FS85B",1,"Wild zwijn","waarnemingen.be"
2016,"Dilsen-Stokkem","FS85B",1,"Wild zwijn","waarnemingen.be"
2016,"Dilsen-Stokkem","FS85B",1,"Wild zwijn","waarnemingen.be"
2016,"Dilsen-Stokkem","FS85B",1,"Wild zwijn","waarnemingen.be"
2018,"Dilsen-Stokkem","FS85B",8,"Wild zwijn","waarnemingen.be"
2018,"Dilsen-Stokkem","FS85B",1,"Wild zwijn","waarnemingen.be"
2019,"Dilsen-Stokkem","FS85B",1,"Wild zwijn","waarnemingen.be"
2015,"Dilsen-Stokkem","FS85B",1,"Wild zwijn","waarnemingen.be"
2015,"Dilsen-Stokkem","FS85B",1,"Wild zwijn","waarnemingen.be"
2016,"Dilsen-Stokkem","FS85B",1,"Wild zwijn","waarnemingen.be"
2018,"Dilsen-Stokkem","FS85B",1,"Wild zwijn","waarnemingen.be"
2019,"Dilsen-Stokkem","FS85B",1,"Wild zwijn","waarnemingen.be"
2017,"Dilsen-Stokkem","FS85B",1,"Wild zwijn","waarnemingen.be"
2021,"Dilsen-Stokkem","FS85B",1,"Wild zwijn","waarnemingen.be"
2012,"Dilsen-Stokkem","FS85C",1,"Wild zwijn","waarnemingen.be"
2018,"Dilsen-Stokkem","FS85C",1,"Wild zwijn","waarnemingen.be"
2022,"Dilsen-Stokkem","FS85C",1,"Wild zwijn","waarnemingen.be"
2022,"Dilsen-Stokkem","FS85C",1,"Wild zwijn","waarnemingen.be"
2009,"Dilsen-Stokkem","FS85D",1,"Wild zwijn","waarnemingen.be"
2014,"Dilsen-Stokkem","FS85D",1,"Wild zwijn","waarnemingen.be"
2016,"Dilsen-Stokkem","FS85D",1,"Wild zwijn","waarnemingen.be"
2016,"Dilsen-Stokkem","FS85D",1,"Wild zwijn","waarnemingen.be"
2016,"Dilsen-Stokkem","FS85D",1,"Wild zwijn","waarnemingen.be"
2016,"Dilsen-Stokkem","FS85D",1,"Wild zwijn","waarnemingen.be"
2016,"Dilsen-Stokkem","FS85D",1,"Wild zwijn","waarnemingen.be"
2016,"Dilsen-Stokkem","FS85D",1,"Wild zwijn","waarnemingen.be"
2018,"Dilsen-Stokkem","FS85D",1,"Wild zwijn","waarnemingen.be"
2019,"Dilsen-Stokkem","FS85D",1,"Wild zwijn","waarnemingen.be"
2019,"Dilsen-Stokkem","FS85D",1,"Wild zwijn","waarnemingen.be"
2019,"Dilsen-Stokkem","FS85D",1,"Wild zwijn","waarnemingen.be"
2020,"Dilsen-Stokkem","FS85D",3,"Wild zwijn","waarnemingen.be"
2021,"Dilsen-Stokkem","FS85D",1,"Wild zwijn","waarnemingen.be"
2020,"Dilsen-Stokkem","FS85D",1,"Wild zwijn","waarnemingen.be"
2020,"Dilsen-Stokkem","FS86D",1,"Wild zwijn","waarnemingen.be"
2021,"Dilsen-Stokkem","FS95A",21,"Wild zwijn","waarnemingen.be"
2021,"Dilsen-Stokkem","FS95A",4,"Wild zwijn","waarnemingen.be"
2021,"Dilsen-Stokkem","FS95A",20,"Wild zwijn","waarnemingen.be"
2021,"Dilsen-Stokkem","FS95A",1,"Wild zwijn","waarnemingen.be"
2021,"Dilsen-Stokkem","FS95A",2,"Wild zwijn","waarnemingen.be"
2021,"Dilsen-Stokkem","FS95A",1,"Wild zwijn","waarnemingen.be"
2021,"Dilsen-Stokkem","FS95A",1,"Wild zwijn","waarnemingen.be"
2021,"Dilsen-Stokkem","FS95A",1,"Wild zwijn","waarnemingen.be"
2022,"Dilsen-Stokkem","FS95A",1,"Wild zwijn","waarnemingen.be"
2022,"Dilsen-Stokkem","FS95A",1,"Wild zwijn","waarnemingen.be"
2019,"Kortessem","FS63B",1,"Wild zwijn","waarnemingen.be"
2021,"Kortessem","FS63B",1,"Wild zwijn","waarnemingen.be"
2020,"Ninove","ES72A",1,"Wild zwijn","waarnemingen.be"
2016,"Bierbeek","FS12B",1,"Wild zwijn","waarnemingen.be"
2016,"Bierbeek","FS12B",1,"Wild zwijn","waarnemingen.be"
2016,"Bierbeek","FS12B",1,"Wild zwijn","waarnemingen.be"
2019,"Bierbeek","FS12B",1,"Wild zwijn","waarnemingen.be"
2019,"Bierbeek","FS12B",6,"Wild zwijn","waarnemingen.be"
2019,"Bierbeek","FS12B",8,"Wild zwijn","waarnemingen.be"
2012,"Bierbeek","FS22A",1,"Wild zwijn","waarnemingen.be"
2012,"Bierbeek","FS22A",2,"Wild zwijn","waarnemingen.be"
2012,"Bierbeek","FS22A",1,"Wild zwijn","waarnemingen.be"
2012,"Bierbeek","FS22A",6,"Wild zwijn","waarnemingen.be"
2012,"Bierbeek","FS22A",1,"Wild zwijn","waarnemingen.be"
2012,"Bierbeek","FS22A",1,"Wild zwijn","waarnemingen.be"
2012,"Bierbeek","FS22A",1,"Wild zwijn","waarnemingen.be"
2013,"Bierbeek","FS22A",1,"Wild zwijn","waarnemingen.be"
2013,"Bierbeek","FS22A",1,"Wild zwijn","waarnemingen.be"
2013,"Bierbeek","FS22A",1,"Wild zwijn","waarnemingen.be"
2013,"Bierbeek","FS22A",1,"Wild zwijn","waarnemingen.be"
2013,"Bierbeek","FS22A",1,"Wild zwijn","waarnemingen.be"
2013,"Bierbeek","FS22A",1,"Wild zwijn","waarnemingen.be"
2014,"Bierbeek","FS22A",1,"Wild zwijn","waarnemingen.be"
2014,"Bierbeek","FS22A",1,"Wild zwijn","waarnemingen.be"
2016,"Bierbeek","FS22A",1,"Wild zwijn","waarnemingen.be"
2016,"Bierbeek","FS22A",1,"Wild zwijn","waarnemingen.be"
2017,"Bierbeek","FS22A",1,"Wild zwijn","waarnemingen.be"
2017,"Bierbeek","FS22A",15,"Wild zwijn","waarnemingen.be"
2017,"Bierbeek","FS22A",3,"Wild zwijn","waarnemingen.be"
2017,"Bierbeek","FS22A",3,"Wild zwijn","waarnemingen.be"
2017,"Bierbeek","FS22A",1,"Wild zwijn","waarnemingen.be"
2018,"Bierbeek","FS22A",1,"Wild zwijn","waarnemingen.be"
2019,"Bierbeek","FS22A",5,"Wild zwijn","waarnemingen.be"
2019,"Bierbeek","FS22A",1,"Wild zwijn","waarnemingen.be"
2019,"Bierbeek","FS22A",1,"Wild zwijn","waarnemingen.be"
2019,"Bierbeek","FS22A",1,"Wild zwijn","waarnemingen.be"
2019,"Bierbeek","FS22A",3,"Wild zwijn","waarnemingen.be"
2019,"Bierbeek","FS22A",2,"Wild zwijn","waarnemingen.be"
2020,"Bierbeek","FS22A",1,"Wild zwijn","waarnemingen.be"
2021,"Bierbeek","FS22A",1,"Wild zwijn","waarnemingen.be"
2021,"Bierbeek","FS22A",1,"Wild zwijn","waarnemingen.be"
2022,"Bierbeek","FS22A",10,"Wild zwijn","waarnemingen.be"
2022,"Bierbeek","FS22A",1,"Wild zwijn","waarnemingen.be"
2022,"Bierbeek","FS22A",1,"Wild zwijn","waarnemingen.be"
2022,"Bierbeek","FS22A",5,"Wild zwijn","waarnemingen.be"
2014,"Bierbeek","FS23C",6,"Wild zwijn","waarnemingen.be"
2017,"Bierbeek","FS23C",1,"Wild zwijn","waarnemingen.be"
2018,"Bierbeek","FS23C",1,"Wild zwijn","waarnemingen.be"
2018,"Bierbeek","FS23C",1,"Wild zwijn","waarnemingen.be"
2019,"Bierbeek","FS23C",1,"Wild zwijn","waarnemingen.be"
2019,"Bierbeek","FS23C",1,"Wild zwijn","waarnemingen.be"
2020,"Bierbeek","FS23C",1,"Wild zwijn","waarnemingen.be"
2020,"Bierbeek","FS23C",1,"Wild zwijn","waarnemingen.be"
2021,"Bierbeek","FS23C",1,"Wild zwijn","waarnemingen.be"
2021,"Bierbeek","FS23C",1,"Wild zwijn","waarnemingen.be"
2019,"Bierbeek","FS23D",3,"Wild zwijn","waarnemingen.be"
2020,"Bierbeek","FS23D",1,"Wild zwijn","waarnemingen.be"
2017,"Antwerpen","ES96B",1,"Wild zwijn","waarnemingen.be"
2021,"Holsbeek","FS24D",1,"Wild zwijn","waarnemingen.be"
2022,"Alken","FS63A",1,"Wild zwijn","waarnemingen.be"
2016,"Balen","FS56A",1,"Wild zwijn","waarnemingen.be"
2016,"Balen","FS56A",1,"Wild zwijn","waarnemingen.be"
2016,"Balen","FS56A",1,"Wild zwijn","waarnemingen.be"
2016,"Balen","FS56A",1,"Wild zwijn","waarnemingen.be"
2016,"Balen","FS56A",1,"Wild zwijn","waarnemingen.be"
2016,"Balen","FS56A",1,"Wild zwijn","waarnemingen.be"
2016,"Balen","FS56A",1,"Wild zwijn","waarnemingen.be"
2016,"Balen","FS56A",1,"Wild zwijn","waarnemingen.be"
2017,"Balen","FS56A",1,"Wild zwijn","waarnemingen.be"
2020,"Balen","FS56A",1,"Wild zwijn","waarnemingen.be"
2021,"Balen","FS56A",1,"Wild zwijn","waarnemingen.be"
2021,"Balen","FS56A",1,"Wild zwijn","waarnemingen.be"
2021,"Balen","FS56A",1,"Wild zwijn","waarnemingen.be"
2022,"Balen","FS56A",1,"Wild zwijn","waarnemingen.be"
2022,"Balen","FS56A",1,"Wild zwijn","waarnemingen.be"
2022,"Balen","FS56A",1,"Wild zwijn","waarnemingen.be"
2022,"Balen","FS56A",1,"Wild zwijn","waarnemingen.be"
2022,"Balen","FS56A",1,"Wild zwijn","waarnemingen.be"
2022,"Balen","FS56B",2,"Wild zwijn","waarnemingen.be"
2015,"Balen","FS57C",1,"Wild zwijn","waarnemingen.be"
2016,"Balen","FS57C",1,"Wild zwijn","waarnemingen.be"
2016,"Balen","FS57C",1,"Wild zwijn","waarnemingen.be"
2015,"Balen","FS57C",1,"Wild zwijn","waarnemingen.be"
2021,"Balen","FS57C",1,"Wild zwijn","waarnemingen.be"
2018,"Balen","FS57D",1,"Wild zwijn","waarnemingen.be"
2018,"Balen","FS57D",1,"Wild zwijn","waarnemingen.be"
2022,"Balen","FS57D",1,"Wild zwijn","waarnemingen.be"
2022,"Balen","FS57D",1,"Wild zwijn","waarnemingen.be"
2022,"Balen","FS57D",1,"Wild zwijn","waarnemingen.be"
2022,"Balen","FS57D",1,"Wild zwijn","waarnemingen.be"
2022,"Balen","FS57D",1,"Wild zwijn","waarnemingen.be"
2022,"Balen","FS57D",1,"Wild zwijn","waarnemingen.be"
2022,"Balen","FS57D",1,"Wild zwijn","waarnemingen.be"
2022,"Balen","FS57D",1,"Wild zwijn","waarnemingen.be"
2022,"Balen","FS57D",1,"Wild zwijn","waarnemingen.be"
2022,"Balen","FS57D",1,"Wild zwijn","waarnemingen.be"
2022,"Balen","FS57D",1,"Wild zwijn","waarnemingen.be"
2022,"Balen","FS57D",2,"Wild zwijn","waarnemingen.be"
2022,"Balen","FS57D",1,"Wild zwijn","waarnemingen.be"
2022,"Balen","FS57D",1,"Wild zwijn","waarnemingen.be"
2022,"Balen","FS57D",2,"Wild zwijn","waarnemingen.be"
2022,"Balen","FS57D",1,"Wild zwijn","waarnemingen.be"
2021,"Meerhout","FS46A",1,"Wild zwijn","waarnemingen.be"
2018,"Meerhout","FS46B",1,"Wild zwijn","waarnemingen.be"
2018,"Oud-Turnhout","FS38B",1,"Wild zwijn","waarnemingen.be"
2018,"Oud-Turnhout","FS38B",3,"Wild zwijn","waarnemingen.be"
2019,"Oud-Turnhout","FS38B",1,"Wild zwijn","waarnemingen.be"
2019,"Oud-Turnhout","FS38B",1,"Wild zwijn","waarnemingen.be"
2019,"Oud-Turnhout","FS38B",1,"Wild zwijn","waarnemingen.be"
2020,"Oud-Turnhout","FS38B",1,"Wild zwijn","waarnemingen.be"
2020,"Oud-Turnhout","FS38B",1,"Wild zwijn","waarnemingen.be"
2020,"Oud-Turnhout","FS38B",1,"Wild zwijn","waarnemingen.be"
2020,"Oud-Turnhout","FS38B",4,"Wild zwijn","waarnemingen.be"
2020,"Oud-Turnhout","FS38B",1,"Wild zwijn","waarnemingen.be"
2020,"Oud-Turnhout","FS38B",1,"Wild zwijn","waarnemingen.be"
2020,"Oud-Turnhout","FS38B",1,"Wild zwijn","waarnemingen.be"
2014,"Oud-Turnhout","FS38B",1,"Wild zwijn","waarnemingen.be"
2020,"Oud-Turnhout","FS38B",1,"Wild zwijn","waarnemingen.be"
2020,"Oud-Turnhout","FS38B",1,"Wild zwijn","waarnemingen.be"
2021,"Oud-Turnhout","FS38B",1,"Wild zwijn","waarnemingen.be"
2021,"Oud-Turnhout","FS38B",1,"Wild zwijn","waarnemingen.be"
2021,"Oud-Turnhout","FS38B",1,"Wild zwijn","waarnemingen.be"
2021,"Oud-Turnhout","FS38B",1,"Wild zwijn","waarnemingen.be"
2021,"Oud-Turnhout","FS38B",1,"Wild zwijn","waarnemingen.be"
2021,"Oud-Turnhout","FS38B",1,"Wild zwijn","waarnemingen.be"
2021,"Oud-Turnhout","FS38B",1,"Wild zwijn","waarnemingen.be"
2022,"Oud-Turnhout","FS38B",1,"Wild zwijn","waarnemingen.be"
2022,"Oud-Turnhout","FS38B",1,"Wild zwijn","waarnemingen.be"
2022,"Oud-Turnhout","FS38B",2,"Wild zwijn","waarnemingen.be"
2022,"Oud-Turnhout","FS38B",1,"Wild zwijn","waarnemingen.be"
2022,"Oud-Turnhout","FS38B",1,"Wild zwijn","waarnemingen.be"
2022,"Oud-Turnhout","FS38B",1,"Wild zwijn","waarnemingen.be"
2022,"Oud-Turnhout","FS38B",1,"Wild zwijn","waarnemingen.be"
2022,"Oud-Turnhout","FS38B",1,"Wild zwijn","waarnemingen.be"
2016,"Oud-Turnhout","FS48A",1,"Wild zwijn","waarnemingen.be"
2017,"Oud-Turnhout","FS48A",1,"Wild zwijn","waarnemingen.be"
2018,"Oud-Turnhout","FS48A",1,"Wild zwijn","waarnemingen.be"
2018,"Oud-Turnhout","FS48A",1,"Wild zwijn","waarnemingen.be"
2018,"Oud-Turnhout","FS48A",1,"Wild zwijn","waarnemingen.be"
2018,"Oud-Turnhout","FS48A",1,"Wild zwijn","waarnemingen.be"
2018,"Oud-Turnhout","FS48A",1,"Wild zwijn","waarnemingen.be"
2018,"Oud-Turnhout","FS48A",1,"Wild zwijn","waarnemingen.be"
2018,"Oud-Turnhout","FS48A",1,"Wild zwijn","waarnemingen.be"
2018,"Oud-Turnhout","FS48A",1,"Wild zwijn","waarnemingen.be"
2018,"Oud-Turnhout","FS48A",1,"Wild zwijn","waarnemingen.be"
2018,"Oud-Turnhout","FS48A",1,"Wild zwijn","waarnemingen.be"
2019,"Oud-Turnhout","FS48A",1,"Wild zwijn","waarnemingen.be"
2019,"Oud-Turnhout","FS48A",1,"Wild zwijn","waarnemingen.be"
2019,"Oud-Turnhout","FS48A",1,"Wild zwijn","waarnemingen.be"
2019,"Oud-Turnhout","FS48A",1,"Wild zwijn","waarnemingen.be"
2019,"Oud-Turnhout","FS48A",1,"Wild zwijn","waarnemingen.be"
2019,"Oud-Turnhout","FS48A",1,"Wild zwijn","waarnemingen.be"
2019,"Oud-Turnhout","FS48A",1,"Wild zwijn","waarnemingen.be"
2019,"Oud-Turnhout","FS48A",1,"Wild zwijn","waarnemingen.be"
2019,"Oud-Turnhout","FS48A",1,"Wild zwijn","waarnemingen.be"
2019,"Oud-Turnhout","FS48A",1,"Wild zwijn","waarnemingen.be"
2019,"Oud-Turnhout","FS48A",1,"Wild zwijn","waarnemingen.be"
2020,"Oud-Turnhout","FS48A",1,"Wild zwijn","waarnemingen.be"
2020,"Oud-Turnhout","FS48A",1,"Wild zwijn","waarnemingen.be"
2020,"Oud-Turnhout","FS48A",1,"Wild zwijn","waarnemingen.be"
2020,"Oud-Turnhout","FS48A",1,"Wild zwijn","waarnemingen.be"
2020,"Oud-Turnhout","FS48A",1,"Wild zwijn","waarnemingen.be"
2020,"Oud-Turnhout","FS48A",1,"Wild zwijn","waarnemingen.be"
2020,"Oud-Turnhout","FS48A",1,"Wild zwijn","waarnemingen.be"
2020,"Oud-Turnhout","FS48A",1,"Wild zwijn","waarnemingen.be"
2020,"Oud-Turnhout","FS48A",1,"Wild zwijn","waarnemingen.be"
2020,"Oud-Turnhout","FS48A",1,"Wild zwijn","waarnemingen.be"
2020,"Oud-Turnhout","FS48A",1,"Wild zwijn","waarnemingen.be"
2020,"Oud-Turnhout","FS48A",1,"Wild zwijn","waarnemingen.be"
2020,"Oud-Turnhout","FS48A",1,"Wild zwijn","waarnemingen.be"
2021,"Oud-Turnhout","FS48A",1,"Wild zwijn","waarnemingen.be"
2021,"Oud-Turnhout","FS48A",1,"Wild zwijn","waarnemingen.be"
2021,"Oud-Turnhout","FS48A",1,"Wild zwijn","waarnemingen.be"
2021,"Oud-Turnhout","FS48A",1,"Wild zwijn","waarnemingen.be"
2021,"Oud-Turnhout","FS48A",1,"Wild zwijn","waarnemingen.be"
2021,"Oud-Turnhout","FS48A",1,"Wild zwijn","waarnemingen.be"
2021,"Oud-Turnhout","FS48A",1,"Wild zwijn","waarnemingen.be"
2021,"Oud-Turnhout","FS48A",1,"Wild zwijn","waarnemingen.be"
2021,"Oud-Turnhout","FS48A",1,"Wild zwijn","waarnemingen.be"
2021,"Oud-Turnhout","FS48A",1,"Wild zwijn","waarnemingen.be"
2021,"Oud-Turnhout","FS48A",1,"Wild zwijn","waarnemingen.be"
2021,"Oud-Turnhout","FS48A",1,"Wild zwijn","waarnemingen.be"
2021,"Oud-Turnhout","FS48A",1,"Wild zwijn","waarnemingen.be"
2021,"Oud-Turnhout","FS48A",1,"Wild zwijn","waarnemingen.be"
2021,"Oud-Turnhout","FS48A",1,"Wild zwijn","waarnemingen.be"
2021,"Oud-Turnhout","FS48A",2,"Wild zwijn","waarnemingen.be"
2021,"Oud-Turnhout","FS48A",1,"Wild zwijn","waarnemingen.be"
2021,"Oud-Turnhout","FS48A",1,"Wild zwijn","waarnemingen.be"
2021,"Oud-Turnhout","FS48A",1,"Wild zwijn","waarnemingen.be"
2021,"Oud-Turnhout","FS48A",1,"Wild zwijn","waarnemingen.be"
2021,"Oud-Turnhout","FS48A",1,"Wild zwijn","waarnemingen.be"
2021,"Oud-Turnhout","FS48A",1,"Wild zwijn","waarnemingen.be"
2021,"Oud-Turnhout","FS48A",1,"Wild zwijn","waarnemingen.be"
2021,"Oud-Turnhout","FS48A",1,"Wild zwijn","waarnemingen.be"
2021,"Oud-Turnhout","FS48A",1,"Wild zwijn","waarnemingen.be"
2021,"Oud-Turnhout","FS48A",1,"Wild zwijn","waarnemingen.be"
2021,"Oud-Turnhout","FS48A",1,"Wild zwijn","waarnemingen.be"
2021,"Oud-Turnhout","FS48A",1,"Wild zwijn","waarnemingen.be"
2021,"Oud-Turnhout","FS48A",1,"Wild zwijn","waarnemingen.be"
2021,"Oud-Turnhout","FS48A",5,"Wild zwijn","waarnemingen.be"
2021,"Oud-Turnhout","FS48A",1,"Wild zwijn","waarnemingen.be"
2022,"Oud-Turnhout","FS48A",1,"Wild zwijn","waarnemingen.be"
2022,"Oud-Turnhout","FS48A",1,"Wild zwijn","waarnemingen.be"
2021,"Oud-Turnhout","FS48A",1,"Wild zwijn","waarnemingen.be"
2021,"Oud-Turnhout","FS48A",1,"Wild zwijn","waarnemingen.be"
