TAG,Area_m2,Area_ha,Area_km2,Area_hab_m2_bebouwd,Area_hab_m2_bos,Area_hab_m2_grasland,Area_hab_m2_landbouw,Area_hab_m2_water,Area_hab_m2_andere,Area_hab_ha_bebouwd,Area_hab_ha_bos,Area_hab_ha_grasland,Area_hab_ha_landbouw,Area_hab_ha_water,Area_hab_ha_andere,Area_hab_km2_bebouwd,Area_hab_km2_bos,Area_hab_km2_grasland,Area_hab_km2_landbouw,Area_hab_km2_water,Area_hab_km2_andere,perc_bos,perc_water,perc_landbouw,perc_grasland,perc_bebouwd,perc_andere,densiteit_bos,gem_opp_bos_m2,perimeter_bos_m,gem_opp_bos_ha,gem_opp_bos_km2
ES99B,15758834.213643173,1575.8834213643174,15.758834213643173,783984.0729607638,6402568.560331359,267162.4058972048,7686600.32329658,477588.64635646495,140930.20480080077,78.39840729607639,640.2568560331359,26.71624058972048,768.6600323296582,47.758864635646496,14.093020480080078,0.7839840729607638,6.402568560331359,0.2671624058972048,7.68660032329658,0.4775886463564649,0.14093020480080076,0.4062844036260214,0.030306089897372848,0.4877645274446713,0.016953183355778285,0.049748862278278905,0.008942933397877287,8,800321.0700414198,44486.5098846171,80.03210700414199,0.8003210700414198
ES99C,9066736.870789193,906.6736870789193,9.066736870789192,2555768.661386774,1690203.771619149,437009.51222119934,3650761.432485909,732427.0426375523,566.4504386093467,255.57686613867742,169.02037716191492,43.70095122211993,365.07614324859094,73.24270426375523,0.05664504386093468,2.555768661386774,1.690203771619149,0.4370095122211993,3.6507614324859095,0.7324270426375522,5.664504386093467e-4,0.18641809018022482,0.08078176890709743,0.40265439314201,0.04819920534245756,0.2818840667606485,6.247566756175658e-5,4,422550.94290478725,14848.3495281608,42.25509429047873,0.42255094290478723
ES99D,7548577.105240319,754.857710524032,7.5485771052403186,1321741.0465500038,4452113.965189961,0,1387985.9391399,0,386736.1543604543,132.17410465500038,445.2113965189961,0,138.79859391399,0,38.67361543604543,1.3217410465500037,4.452113965189961,0,1.3879859391398999,0,0.3867361543604543,0.5897951233881212,0,0.1838738506329017,0,0.1750980387591768,0.05123298721980028,11,404737.6331990873,47872.8814826661,40.47376331990873,0.4047376331990873
ET90D,6608333.865175841,660.8333865175841,6.608333865175841,1520559.0970515695,0,486785.33601283695,4600554.30611117,0,435.12600026489235,152.05590970515695,0,48.678533601283696,460.055430611117,0,0.04351260002648924,1.5205590970515694,0,0.4867853360128369,4.60055430611117,0,4.351260002648923e-4,0,0,0.6961746182884109,0.07366234000041462,0.2300971966722975,6.584503887702927e-5,NA,NA,NA,NA,NA
FS02A,25011201.205506213,2501.1201205506213,25.01120120550621,8048292.1425819425,15296630.519534664,235727.52434491983,1428836.015946449,0,1715.0030982373282,804.8292142581944,1529.6630519534665,23.572752434491985,142.88360159464492,0,0.17150030982373282,8.048292142581943,15.296630519534665,0.2357275243449198,1.428836015946449,0,0.001715003098237328,0.6115911984334088,0,0.05712784460875438,0.009424878173904916,0.3217875093824007,6.856940153117359e-5,5,3059326.1039069328,44892.5484513189,305.9326103906933,3.059326103906933
FS02B,25010552.251172848,2501.055225117285,25.010552251172847,12468561.529489053,5951021.610795983,27605.05750989706,6561652.377446483,0,1711.675931431353,1246.8561529489054,595.1021610795983,2.760505750989706,656.1652377446483,0,0.17116759314313532,12.468561529489053,5.951021610795983,0.027605057509897057,6.5616523774464826,0,0.001711675931431353,0.23794043214367308,0,0.2623553575126987,0.0011037364242367956,0.49853203576919625,6.843815019522752e-5,6,991836.9351326638,42465.2495678203,99.18369351326639,0.9918369351326638
FS02C,11566816.329820992,1156.6816329820992,11.566816329820991,4212375.003405701,7077306.317484113,0,276321.0002574458,0,814.008673732169,421.2375003405702,707.7306317484114,0,27.632100025744577,0,0.0814008673732169,4.212375003405701,7.077306317484113,0,0.27632100025744577,0,8.14008673732169e-4,0.6118629461797326,0,0.023889114547885462,0,0.36417756479331004,7.037447907195795e-5,2,3538653.1587420567,19465.6739620665,353.8653158742057,3.5386531587420564
FS02D,14920134.722330661,1492.0134722330663,14.92013472233066,8321428.980054311,808799.5700557048,0,5788835.14445559,0,1071.027765055187,832.1428980054312,80.87995700557049,0,578.8835144455591,0,0.10710277650551871,8.32142898005431,0.8087995700557047,0,5.78883514445559,0,0.001071027765055187,0.05420859698037384,0,0.3879881282701529,0,0.5577314906949062,7.178405456702758e-5,4,202199.8925139262,10782.3091594329,20.219989251392622,0.2021998925139262
FS03A,25011658.109934114,2501.1658109934115,25.011658109934114,21682946.205138803,0,0,3327002.07374938,0,1709.8310459330678,2168.29462051388,0,0,332.70020737493803,0,0.1709831045933068,21.682946205138798,0,0,3.32700207374938,0,0.0017098310459330677,0,0,0.1330180533863912,0,0.8669135852503431,6.836136326579477e-5,NA,NA,NA,NA,NA
FS03B,25011008.007841334,2501.1008007841333,25.011008007841333,13343008.815579874,1993657.8916088443,0,9672644.956766622,0,1696.3438859917223,1334.3008815579874,199.36578916088445,0,967.26449567666225,0,0.16963438859917224,13.343008815579873,1.993657891608844,0,9.672644956766622,0,0.0016963438859917224,0.07971121719619625,0,0.3867355107692621,0,0.533485448143339,6.782389120262136e-5,3,664552.6305362814,12396.1052096796,66.45526305362814,0.6645526305362813
FS03C,25011413.970308516,2501.1413970308517,25.011413970308514,21266233.711705398,3047881.1209560824,0,695589.4285560604,0,1709.709090974182,2126.62337117054,304.78811209560826,0,69.55894285560605,0,0.1709709090974182,21.266233711705397,3.047881120956082,0,0.6955894285560604,0,0.0017097090909741818,0.12185960875999553,0,0.02781087983997253,0,0.8502611542454542,6.835715457765831e-5,2,1523940.5604780412,11426.1288687308,152.39405604780413,1.5239405604780412
FS03D,25010764.837332316,2501.0764837332317,25.010764837332314,13363183.430264063,2811067.248533372,0,8423715.742821706,411108.543971343,1689.87174182944,1336.3183430264064,281.1067248533372,0,842.3715742821706,41.110854397134304,0.168987174182944,13.363183430264062,2.8110672485333716,0,8.423715742821706,0.411108543971343,0.00168987174182944,0.11239429368978883,0.016437263979936428,0.33680360427235106,0,0.534297272281634,6.756577628953806e-5,5,562213.4497066743,18015.8279484902,56.22134497066744,0.5622134497066743
FS04A,25012239.19957748,2501.223919957748,25.01223919957748,8446715.503344974,775726.5971746645,1933219.7862212372,13854849.850400068,0,1727.4624365381896,844.6715503344975,77.57265971746645,193.3219786221237,1385.484985040007,0,0.17274624365381896,8.446715503344974,0.7757265971746645,1.933219786221237,13.854849850400067,0,0.0017274624365381896,0.031013880484069913,0,0.553922811142559,0.07729095227323327,0.33770329141453514,6.906468560269369e-5,3,258575.53239155482,7494.55688251616,25.857553239155482,0.2585755323915548
FS04B,25011587.594722357,2501.158759472236,25.011587594722357,9180538.175258948,3918400.860939443,928305.9740541264,10189565.47434117,793087.1573981048,1689.9527305644006,918.0538175258948,391.84008609394436,92.83059740541265,1018.956547434117,79.30871573981048,0.16899527305644008,9.180538175258947,3.918400860939443,0.9283059740541264,10.18956547434117,0.7930871573981048,0.0016899527305644004,0.15666342034866498,0.03170878915201099,0.4073937904082206,0.03711503600235302,0.3670513972969918,6.756679175859248e-5,5,783680.1721878886,33393.7026601552,78.36801721878886,0.7836801721878887
FS04C,25011933.290495515,2501.1933290495517,25.011933290495513,15894878.563288936,1123665.9028435482,37379.8527802654,7830507.718746523,123783.20147999511,1718.0513562448323,1589.4878563288937,112.36659028435483,3.73798527802654,783.0507718746524,12.378320147999512,0.17180513562448324,15.894878563288936,1.1236659028435483,0.0373798527802654,7.8305077187465235,0.12378320147999511,0.0017180513562448322,0.04492519189912197,0.0049489657613565,0.31307087012430584,0.001494480748294242,0.6354918022002305,6.868926669085945e-5,2,561832.9514217741,8656.31216400714,56.183295142177414,0.561832951421774
FS04D,25011282.35584413,2501.1282355844132,25.011282355844127,10112989.735295119,2620587.2794196764,0,12275974.024570862,0,1731.3165584728122,1011.298973529512,262.0587279419677,0,1227.5974024570862,0,0.1731316558472812,10.112989735295118,2.6205872794196767,0,12.27597402457086,0,0.0017313165584728122,0.10477620627905752,0,0.4908174578942555,0,0.40433711440357717,6.922142310981001e-5,4,655146.8198549191,22393.9562769782,65.51468198549192,0.6551468198549191
FS05A,25012943.982554756,2501.2943982554757,25.012943982554756,10945411.310995383,1086354.9177905677,612336.7274476455,10918188.624167195,1448906.4059018565,1745.9962521065027,1094.5411310995385,108.63549177905678,61.23367274476456,1091.8188624167196,144.89064059018568,0.17459962521065028,10.945411310995382,1.0863549177905676,0.6123367274476456,10.918188624167195,1.4489064059018564,0.0017459962521065027,0.04343170953999835,0.057926264373853564,0.4365015422327764,0.02448079393911884,0.43758988620568795,6.980370856482329e-5,3,362118.3059301892,10308.0101278726,36.211830593018924,0.3621183059301892
FS05B,25012291.527603555,2501.2291527603556,25.012291527603555,8728925.940551851,637364.004723866,2105323.554213202,13538962.649718639,0,1715.3783959988505,872.8925940551851,63.736400472386606,210.53235542132023,1353.896264971864,0,0.17153783959988506,8.72892594055185,0.637364004723866,2.105323554213202,13.538962649718638,0,0.0017153783959988503,0.025482031665130377,0,0.5412923735826861,0.08417155828724321,0.3489854550479156,6.8581417024736e-5,3,212454.66824128866,5774.57330864144,21.245466824128865,0.21245466824128864
FS05C,25012576.05071179,2501.257605071179,25.012576050711786,14767019.746075029,794829.6613299351,1143668.0081222064,7923286.16447146,382099.1795564304,1673.2911567296833,1476.701974607503,79.48296613299351,114.36680081222066,792.328616447146,38.20991795564304,0.16732911567296835,14.767019746075029,0.794829661329935,1.1436680081222064,7.92328616447146,0.38209917955643036,0.0016732911567296832,0.03177720118545392,0.015276282570085654,0.31677209690067026,0.04572371937234593,0.5903838019776776,6.689799376670225e-5,2,397414.83066496754,7130.21419039982,39.741483066496755,0.3974148306649675
FS05D,25011924.070639,2501.1924070639,25.011924070638997,10420935.201561958,1634306.0527327626,4229143.355126303,8358704.047517911,367113.40606311563,1722.00763694942,1042.0935201561956,163.43060527327626,422.9143355126303,835.8704047517912,36.711340606311566,0.172200763694942,10.420935201561957,1.6343060527327624,4.229143355126302,8.35870404751791,0.36711340606311565,0.0017220076369494199,0.06534107684467354,0.014677535603670841,0.33418876628247995,0.1690850869042422,0.41663868689713823,6.884746779520455e-5,6,272384.34212212707,17892.1786380963,27.23843421221271,0.27238434212212703
FS06A,25013773.40796489,2501.377340796489,25.013773407964887,2287432.87148441,17298004.65513635,660928.0846643958,4765677.318483905,0,1730.4781958274543,228.743287148441,1729.8004655136351,66.09280846643958,476.5677318483905,0,0.17304781958274545,2.28743287148441,17.298004655136346,0.6609280846643958,4.765677318483904,0,0.0017304781958274542,0.691539192148767,0,0.19052212717999664,0.02642256623520636,0.09144693342252974,6.918101350020365e-5,3,5766001.551712116,60598.720936791,576.6001551712117,5.766001551712116
FS06B,25013119.506237313,2501.3119506237313,25.013119506237313,6464382.652034553,2206078.7792803426,3509785.7578776693,12831167.238771658,0,1705.078273090534,646.4382652034553,220.6078779280343,350.97857578776694,1283.116723877166,0,0.1705078273090534,6.464382652034552,2.2060787792803427,3.509785757877669,12.831167238771659,0,0.0017050782730905338,0.08819686719724147,0,0.5129774890961544,0.14031779430800156,0.2584396820405621,6.816735804046163e-5,3,735359.5930934476,22954.2330757038,73.53595930934476,0.7353595930934476
FS06C,25013343.152369272,2501.3343152369275,25.01334315236927,4836722.235621763,5061234.947066771,4414969.645249588,10560313.995539699,138414.81618471918,1687.5127067305148,483.6722235621763,506.12349470667704,441.4969645249589,1056.0313995539698,13.841481618471919,0.16875127067305148,4.836722235621763,5.061234947066771,4.414969645249589,10.560313995539698,0.13841481618471918,0.0016875127067305148,0.20234140299583941,0.005533639199748815,0.42218722748140214,0.17650458070941233,0.19336568511289254,6.746450070472379e-5,2,2530617.4735333854,38850.4994093796,253.06174735333855,2.5306174735333853
FS06D,25012689.873792373,2501.2689873792374,25.01268987379237,5868236.510573102,372186.2343872295,4354767.354592653,12614158.332927903,1801619.0303835236,1722.4109279606491,586.8236510573103,37.21862343872295,435.4767354592653,1261.4158332927905,180.1619030383524,0.17224109279606492,5.8682365105731025,0.3721862343872295,4.354767354592653,12.614158332927904,1.8016190303835236,0.001722410927960649,0.014879896415187088,0.07202820006460847,0.5043103479304192,0.17410232072462792,0.23461037338178023,6.886148337709752e-5,2,186093.11719361474,5909.19514358569,18.609311719361475,0.18609311719361474
FS07A,25014727.333038185,2501.4727333038186,25.014727333038184,20464728.57654086,2676279.1817337545,0,1834267.1775283385,37723.62411200731,1728.7731232233346,2046.4728576540863,267.62791817337546,0,183.42671775283387,3.772362411200731,0.17287731232233347,20.46472857654086,2.6762791817337543,0,1.8342671775283386,0.03772362411200731,0.0017287731232233344,0.10698814126984549,0.001508056578421459,0.07332749036627441,0,0.8181072015728944,6.911021256426244e-5,2,1338139.5908668772,12812.8358521003,133.81395908668773,1.3381395908668772
FS07B,25014072.246509146,2501.407224650915,25.014072246509144,2750033.089075752,18001839.62783505,276746.439901295,3704706.1607179493,279053.87120433006,1693.057774769608,275.0033089075752,1800.183962783505,27.6746439901295,370.47061607179495,27.90538712043301,0.1693057774769608,2.7500330890757523,18.00183962783505,0.276746439901295,3.7047061607179494,0.27905387120433006,0.0016930577747696078,0.7196684910169837,0.01115587531907259,0.1481048796936677,0.011063629990911077,0.10993943976713086,6.768421223401095e-5,7,2571691.375405007,71306.3570271726,257.16913754050074,2.571691375405007
FS07C,25014234.799385685,2501.4234799385686,25.014234799385683,7309849.121318773,13493333.81001353,596425.1164827906,3612918.2325664596,0,1708.5190041316673,730.9849121318773,1349.3333810013532,59.64251164827906,361.29182325664596,0,0.17085190041316675,7.309849121318773,13.49333381001353,0.5964251164827905,3.612918232566459,0,0.0017085190041316672,0.5394262074466858,0,0.14443448946338297,0.023843428402512554,0.2922275728177898,6.830186962879337e-5,1,13493333.81001353,40794.732357242,1349.3333810013532,13.49333381001353
FS07D,25013580.429578852,2501.358042957885,25.01358042957885,1515572.7429194052,8198068.469339858,3783009.9701301036,11515209.698314102,0,1719.5488753819373,151.5572742919405,819.8068469339859,378.3009970130104,1151.5209698314102,0,0.17195488753819374,1.515572742919405,8.198068469339857,3.7830099701301036,11.515209698314102,0,0.001719548875381937,0.3277447022196609,0,0.4603583133863248,0.15123824359253463,0.06058999618971871,6.87446117609197e-5,3,2732689.489779953,56446.5740892342,273.2689489779953,2.7326894897799527
FS08A,25015805.91421618,2501.580591421618,25.015805914216177,15112852.053824112,8480008.790028352,0,1421229.7869170553,0,1715.2834466602653,1511.2852053824113,848.0008790028352,0,142.12297869170553,0,0.17152834466602654,15.112852053824112,8.480008790028352,0,1.4212297869170551,0,0.0017152834466602652,0.33898603223529433,0,0.05681327204850864,0,0.6041321277295193,6.85679866777944e-5,8,1060001.098753544,55575.9071799285,106.00010987535441,1.060001098753544
FS08B,25015149.442502297,2501.5149442502297,25.015149442502295,10080648.636175577,6789693.387503285,2224716.9825296663,3759700.585259063,2158672.3294177977,1717.5216169077903,1008.0648636175578,678.9693387503286,222.47169825296663,375.9700585259063,215.86723294177978,0.17175216169077903,10.080648636175576,6.789693387503284,2.224716982529666,3.759700585259063,2.1586723294177976,0.0017175216169077903,0.2714232590578561,0.08629460057312625,0.15029694681220243,0.08893478680362123,0.40298174749449733,6.86592586966366e-5,11,617244.8534093895,45254.143578616,61.724485340938955,0.6172448534093895
FS08C,25015251.00246506,2501.525100246506,25.01525100246506,19358358.718405288,2852089.2581758387,0,2803092.5194613724,0,1710.5064225643873,1935.8358718405286,285.20892581758386,0,280.30925194613724,0,0.17105064225643873,19.358358718405285,2.8520892581758384,0,2.8030925194613725,0,0.0017105064225643872,0.1140140172047359,0,0.11205534252625125,0,0.7738622617257636,6.837854324930939e-5,4,713022.3145439597,20564.0947555728,71.30223145439597,0.7130223145439597
FS08D,25014595.14856653,2501.459514856653,25.014595148566528,8027301.230912445,13046651.652485749,306777.3310035265,3357797.860985365,274339.8352728168,1727.237906627357,802.7301230912445,1304.665165248575,30.677733100352654,335.77978609853653,27.433983527281683,0.17272379066273572,8.027301230912444,13.046651652485748,0.3067773310035265,3.357797860985365,0.2743398352728168,0.001727237906627357,0.5215615753522755,0.010967190699807826,0.13423354809633148,0.012263933482893346,0.3209047031637629,6.904920492892075e-5,9,1449627.9613873053,72000.0144628297,144.96279613873054,1.4496279613873053
FS09A,25017010.02574645,2501.701002574645,25.017010025746448,5865103.205390908,5313678.535126181,2982597.031689237,10403186.883025335,450719.16905146604,1725.2014633258805,586.5103205390908,531.3678535126182,298.2597031689237,1040.3186883025337,45.07191690514661,0.17252014633258805,5.865103205390907,5.313678535126181,2.9825970316892367,10.403186883025336,0.45071916905146603,0.0017252014633258805,0.21240262244199318,0.01801650831124922,0.41584453427163415,0.11922276197753745,0.23444461186028193,6.896113730419326e-5,5,1062735.7070252362,29541.6239586631,106.27357070252363,1.0627357070252361
FS09B,20318020.533215143,2031.8020533215144,20.31802053321514,1470460.735698977,2224127.0447392305,3769105.6080833473,12753452.399492413,99533.76871666848,1340.9764845073223,147.04607356989771,222.41270447392307,376.91056080833476,1275.3452399492414,9.953376871666848,0.13409764845073224,1.470460735698977,2.2241270447392307,3.769105608083347,12.753452399492414,0.09953376871666847,0.0013409764845073223,0.10946573467151047,0.004898792604031203,0.6276916778700732,0.18550555168116667,0.07237224380668002,6.599936653844521e-5,4,556031.7611848076,17573.0521359539,55.60317611848077,0.5560317611848076
FS09C,25016392.427888032,2501.639242788803,25.016392427888032,13007384.127161222,5710671.185905904,0,5768489.670552535,492705.8916572192,37141.55261115357,1300.7384127161222,571.0671185905904,0,576.8489670552535,49.27058916572192,3.7141552611153577,13.007384127161222,5.710671185905904,0,5.768489670552535,0.4927058916572192,0.037141552611153573,0.22827716675645457,0.019695321500791434,0.2305883906794602,0,0.5199544324648792,0.001484688598414715,10,571067.1185905904,45313.9212062374,57.10671185905905,0.5710671185905905
FS09D,25015735.131195612,2501.5735131195615,25.015735131195612,5026849.093547422,3747040.7006234718,3146056.761207445,11812075.207953844,1281969.2644248076,1744.1034386213869,502.6849093547422,374.70407006234717,314.60567612074453,1181.2075207953844,128.19692644248076,0.1744103438621387,5.026849093547423,3.7470407006234714,3.1460567612074453,11.812075207953844,1.2819692644248075,0.0017441034386213867,0.14978735108011132,0.05124651575104588,0.472185812090076,0.12576311448405877,0.2009474863394577,6.972025525032126e-5,10,374704.07006234716,38604.3914140209,37.470407006234716,0.37470407006234713
FS12A,25009872.73955356,2500.987273955356,25.009872739553558,6018158.135622323,2279539.1432564436,184097.1588112499,16526380.87861435,0,1697.4232491934672,601.8158135622323,227.95391432564438,18.40971588112499,1652.638087861435,0,0.16974232491934674,6.018158135622323,2.2795391432564434,0.18409715881124988,16.526380878614347,0,0.001697423249193467,0.09114557147071412,0,0.6607942811511225,0.007360979431138686,0.2406312978196206,6.787012740408559e-5,4,569884.7858141109,14862.4878977865,56.988478581411094,0.5698847858141108
FS12B,11683799.06781055,1168.379906781055,11.68379906781055,2266880.495259323,5566895.449266551,1095729.3705730317,2505412.6603285046,248061.16925651918,819.9231266202405,226.68804952593234,556.6895449266551,109.57293705730318,250.54126603285047,24.806116925651917,0.08199231266202406,2.266880495259323,5.566895449266551,1.0957293705730318,2.5054126603285045,0.24806116925651917,8.199231266202405e-4,0.47646278551670973,0.021231208087097293,0.21443476097008904,0.09378194234714467,0.19401912700678772,7.01760721715225e-5,6,927815.9082110919,34011.0240611425,92.78159082110919,0.9278159082110918
FS12C,9128173.258220445,912.8173258220446,9.128173258220444,3015675.6503167194,1507615.5803578135,0,4604201.537669343,0,680.4898765697144,301.56756503167196,150.76155803578135,0,460.4201537669343,0,0.06804898765697144,3.0156756503167195,1.5076155803578133,0,4.604201537669343,0,6.804898765697143e-4,0.16516071044117386,0,0.5043946261124036,0,0.33037011513787057,7.454830855197606e-5,4,376903.8950894534,15897.6810529457,37.69038950894534,0.3769038950894534
FS12D,2981313.2067608032,298.13132067608035,2.9813132067608032,648760.4812461633,440771.21716956905,0,1891564.6009592619,0,216.90738580923062,64.87604812461632,44.07712171695691,0,189.15646009592618,0,0.021690738580923064,0.6487604812461631,0.440771217169569,0,1.8915646009592617,0,2.169073858092306e-4,0.14784465321188678,0,0.6344736261422351,0,0.2176089649940006,7.275565187761687e-5,3,146923.73905652302,6375.01226356758,14.692373905652302,0.146923739056523
FS13A,25010327.18664761,2501.032718664761,25.010327186647608,7185502.047222234,2989709.8046968747,0,14833415.432940638,0,1699.9017878640443,718.5502047222235,298.9709804696875,0,1483.3415432940637,0,0.16999017878640443,7.185502047222234,2.989709804696875,0,14.833415432940637,0,0.0016999017878640442,0.11953901212028151,0,0.5930916186038473,0,0.2873014012810834,6.796799478783226e-5,5,597941.960939375,25225.0215115036,59.7941960939375,0.5979419609393749
FS13B,25009615.651320655,2500.9615651320655,25.009615651320654,14428079.899321456,1279821.0027183876,1081958.9129751835,8218050.422433523,0,1705.4138721041381,1442.8079899321456,127.98210027183877,108.19589129751836,821.8050422433523,0,0.17054138721041381,14.428079899321455,1.2798210027183876,1.0819589129751834,8.218050422433523,0,0.001705413872104138,0.051173157579125196,0,0.32859563045702234,0.04326171693558392,0.5769013047011607,6.819032710780912e-5,3,426607.00090612925,9238.37667639725,42.66070009061293,0.42660700090612924
FS13C,25010084.39613783,2501.008439613783,25.010084396137827,4365946.723019752,465851.2463870402,0,20176578.545665774,0,1707.8810652652755,436.59467230197515,46.58512463870402,0,2017.6578545665775,0,0.17078810652652757,4.365946723019752,0.4658512463870402,0,20.176578545665773,0,0.0017078810652652755,0.01862653636062816,0,0.8067377233153813,0,0.17456745262698758,6.828769700309424e-5,1,465851.2463870402,3059.47583507207,46.58512463870402,0.4658512463870402
FS13D,25009373.34070451,2500.9373340704515,25.00937334070451,7323620.814322852,9735859.485125003,1759236.2461148906,5900668.704458369,288273.42437170004,1714.6663116961718,732.3620814322852,973.5859485125003,175.92362461148906,590.0668704458369,28.827342437170007,0.1714666311696172,7.323620814322852,9.735859485125003,1.7592362461148905,5.9006687044583686,0.2882734243717,0.0017146663116961716,0.3892884220844993,0.011526615259188234,0.23593828698037053,0.07034307585994608,0.29283503886933243,6.856094666336289e-5,7,1390837.069303572,43977.3257034999,139.0837069303572,1.3908370693035719
FS14A,25010905.51845089,2501.090551845089,25.010905518450887,10562344.730188554,2760961.189097045,545502.616021489,11140413.782432454,0,1683.2007113490254,1056.2344730188554,276.0961189097045,54.55026160214891,1114.0413782432454,0,0.16832007113490255,10.562344730188553,2.7609611890970447,0.545502616021489,11.140413782432454,0,0.0016832007113490252,0.11039029302878482,0,0.44542224887515636,0.021810590409014348,0.4223095690156667,6.729867137786375e-5,6,460160.19818284083,21931.5712011578,46.016019818284086,0.4601601981828408
FS14B,25010192.0941458,2501.01920941458,25.0101920941458,6281129.150520408,3768423.0283240923,1652473.43103583,13306468.346048031,0,1698.1382174389437,628.1129150520408,376.84230283240925,165.247343103583,1330.6468346048032,0,0.16981382174389437,6.281129150520408,3.768423028324092,1.65247343103583,13.30646834604803,0,0.0016981382174389437,0.15067549318048526,0,0.5320418290254839,0.06607200075934756,0.2511427791868359,6.789784784725549e-5,8,471052.87854051153,23426.6998620621,47.105287854051156,0.47105287854051153
FS14C,25010600.81517121,2501.060081517121,25.010600815171205,6486063.762931212,4174706.5678781597,1035449.1067750575,13312647.754557911,0,1733.6230288669467,648.6063762931212,417.470656787816,103.54491067750575,1331.264775455791,0,0.17336230288669469,6.486063762931211,4.17470656787816,1.0354491067750575,13.31264775455791,0,0.0017336230288669467,0.1669174842591474,0,0.5322802060189844,0.04140040914758686,0.25933258504517104,6.931552911017421e-5,5,834941.3135756319,31600.494847893,83.49413135756319,0.834941313575632
FS14D,25009888.20042263,2500.988820042263,25.00988820042263,9264174.221017959,986048.6389074908,1642813.1133170556,13115119.699314175,0,1732.5278659481555,926.417422101796,98.60486389074907,164.28131133170555,1311.5119699314178,0,0.17325278659481555,9.264174221017958,0.9860486389074907,1.6428131133170556,13.115119699314176,0,0.0017325278659481554,0.03942635132974437,0,0.5243973741191114,0.06568654366432931,0.37042045717187205,6.927371494283123e-5,2,493024.3194537454,10341.3487751591,49.30243194537454,0.49302431945374536
FS15A,25011608.05434015,2501.160805434015,25.011608054340147,6080015.889374757,268666.42137071653,5713704.200996257,12947522.89403156,0,1698.6485668607056,608.0015889374756,26.866642137071654,571.3704200996258,1294.752289403156,0,0.16986485668607057,6.0800158893747565,0.2686664213707165,5.713704200996257,12.94752289403156,0,0.0016986485668607056,0.010741669259609883,0,0.5176605544874127,0.2284420973086848,0.243087764535784,6.791440850865032e-5,1,268666.42137071653,3924.75362814357,26.866642137071654,0.2686664213707165
FS15B,25010893.126102984,2501.0893126102983,25.01089312610298,9583106.557703597,289853.41863073176,7044513.112850907,8091690.037512891,0,1729.9994048569351,958.3106557703599,28.985341863073177,704.4513112850908,809.1690037512891,0,0.17299994048569353,9.583106557703598,0.2898534186307317,7.0445131128509075,8.09169003751289,0,0.0017299994048569352,0.011589087089745789,0,0.32352663284414584,0.281657799157072,0.38315731107187245,6.916983716392743e-5,1,289853.41863073176,3602.75507908302,28.985341863073177,0.2898534186307317
FS15C,25011241.06830085,2501.124106830085,25.01124106830085,8785682.373711266,1768549.2190557043,3385845.047950417,11069436.265293237,0,1728.1622902266681,878.5682373711267,176.85492190557045,338.5845047950417,1106.9436265293239,0,0.17281622902266683,8.785682373711266,1.7685492190557044,3.3858450479504163,11.069436265293238,0,0.001728162290226668,0.07071017444620757,0,0.4425784484290385,0.13537293246282064,0.35126934923857916,6.909542335413872e-5,5,353709.84381114086,18240.518657925,35.37098438111409,0.35370984381114084
FS15D,25010527.463582214,2501.0527463582216,25.010527463582214,13032952.903644996,1510827.7226848968,1403550.614414951,8797206.484515848,264286.3094638346,1703.428857685998,1303.2952903644996,151.0827722684897,140.3550614414951,879.7206484515848,26.428630946383464,0.17034288576859982,13.032952903644995,1.5108277226848967,1.403550614414951,8.797206484515847,0.26428630946383463,0.001703428857685998,0.06040767132499746,0.010567002629139328,0.35174014211917143,0.056118393202968575,0.5210986822497948,6.810847392828311e-5,4,377706.9306712242,13200.5278881837,37.77069306712242,0.3777069306712242
FS16A,25012434.54331391,2501.243454331391,25.01243454331391,7630924.058160732,3607914.866636377,2917508.0374420513,9049964.920221489,1804384.5740479014,1738.0868053603917,763.0924058160732,360.79148666363767,291.75080374420514,904.9964920221488,180.43845740479014,0.17380868053603918,7.630924058160731,3.6079148666363765,2.9175080374420514,9.049964920221488,1.8043845740479012,0.0017380868053603917,0.14424484991209346,0.07213950209138009,0.3618186348293969,0.11664230574556096,0.3050852185118685,6.948890970011557e-5,10,360791.4866636377,32877.9369627656,36.07914866636377,0.36079148666363764
FS16B,25011718.420341704,2501.1718420341704,25.011718420341705,7235865.974771388,2913133.841707345,5751049.15901783,9109946.698483853,0,1722.746361288242,723.5865974771389,291.31338417073454,575.1049159017831,910.9946698483855,0,0.1722746361288242,7.235865974771388,2.913133841707345,5.75104915901783,9.109946698483853,0,0.001722746361288242,0.11647075953558358,0,0.3642271412697039,0.22993418774219757,0.2892990338835157,6.887756899930374e-5,5,582626.768341469,22943.0045508151,58.2626768341469,0.582626768341469
FS16C,25012005.631863266,2501.2005631863267,25.012005631863264,5744102.936535896,576961.5867820709,6975103.380033489,11714129.484675014,0,1708.2438367949799,574.4102936535896,57.69615867820709,697.5103380033489,1171.4129484675016,0,0.17082438367949798,5.744102936535896,0.5769615867820709,6.975103380033488,11.714129484675015,0,0.0017082438367949798,0.02306738592954212,0,0.468340270552001,0.2788702146759384,0.2296538318869709,6.829695554757176e-5,2,288480.79339103546,6159.39261886269,28.84807933910355,0.28848079339103544
