"id","afschotjaar","gemeente_afschot_locatie","UTM5","aantal"
88901523,2014,"Bocholt","FS87C",1
96797025,2014,"Bocholt","FS87C",4
96797130,2014,"Bocholt","FS87C",1
113234028,2015,"Hasselt","FS64A",1
127096790,2016,"Hasselt","FS64A",1
132548889,2016,"Hasselt","FS64A",1
63650356,2012,"Hasselt","FS64B",1
72777165,2012,"Hasselt","FS64B",1
113429544,2015,"Hasselt","FS64B",1
164090025,2018,"Hasselt","FS64B",1
63132073,2012,"Hasselt","FS64B",1
73257591,2013,"Hasselt","FS64B",1
104881777,2015,"Hasselt","FS64B",1
110437802,2015,"Hasselt","FS64B",1
126781915,2016,"Hasselt","FS64B",1
133234421,2016,"Hasselt","FS64B",1
159016752,2018,"Bertem","FS13C",1
40449188,2008,"Genk","FS64B",2
45396800,2009,"Genk","FS64B",2
74336929,2013,"Genk","FS64B",1
74336959,2013,"Genk","FS64B",1
124035969,2016,"Genk","FS64B",1
134380922,2017,"Genk","FS64B",1
73179310,2013,"Genk","FS64B",1
109149513,2015,"Genk","FS64B",1
123869694,2016,"Genk","FS64B",1
123874778,2016,"Genk","FS64B",1
137297181,2017,"Genk","FS64B",1
145296679,2017,"Genk","FS64B",1
145381892,2017,"Genk","FS64B",1
146356413,2017,"Genk","FS64B",1
147998213,2018,"Genk","FS64B",1
163596990,2018,"Genk","FS64B",1
41233482,2008,"Genk","FS74A",1
43762136,2009,"Genk","FS74A",1
47229211,2010,"Genk","FS74A",1
55097069,2011,"Genk","FS74A",1
56164486,2011,"Genk","FS74A",1
56278314,2011,"Genk","FS74A",1
115703135,2016,"Genk","FS74A",1
115703136,2016,"Genk","FS74A",1
118161479,2016,"Genk","FS74A",1
119176515,2016,"Genk","FS74A",15
120702256,2016,"Genk","FS74A",12
122468893,2016,"Genk","FS74A",1
122558139,2016,"Genk","FS74A",14
124513023,2016,"Genk","FS74A",1
125887359,2016,"Genk","FS74A",1
135418084,2017,"Genk","FS74A",15
141048836,2017,"Genk","FS74A",3
108640935,2015,"Genk","FS74A",1
106074259,2015,"Genk","FS74A",1
109491816,2015,"Genk","FS74A",1
109149488,2015,"Genk","FS74A",1
109491812,2015,"Genk","FS74A",12
109570397,2015,"Genk","FS74A",1
110402007,2015,"Genk","FS74A",1
110405029,2015,"Genk","FS74A",1
110590653,2015,"Genk","FS74A",1
113707858,2015,"Genk","FS74A",15
114869892,2016,"Genk","FS74A",1
115615351,2016,"Genk","FS74A",10
115615351,2016,"Genk","FS74A",2
116710006,2016,"Genk","FS74A",1
116961845,2016,"Genk","FS74A",15
118652736,2016,"Genk","FS74A",1
118855647,2016,"Genk","FS74A",1
119038724,2016,"Genk","FS74A",7
122168870,2016,"Genk","FS74A",1
126560614,2016,"Genk","FS74A",1
126560714,2016,"Genk","FS74A",1
132720888,2016,"Genk","FS74A",1
133517162,2017,"Genk","FS74A",1
135134210,2017,"Genk","FS74A",3
135111979,2017,"Genk","FS74A",2
135965311,2017,"Genk","FS74A",5
136361286,2017,"Genk","FS74A",1
136394701,2017,"Genk","FS74A",5
136567873,2017,"Genk","FS74A",2
136567882,2017,"Genk","FS74A",3
136957801,2017,"Genk","FS74A",20
136520860,2017,"Genk","FS74A",5
136520860,2017,"Genk","FS74A",10
136986104,2017,"Genk","FS74A",1
138025188,2017,"Genk","FS74A",5
138048375,2017,"Genk","FS74A",2
138155652,2017,"Genk","FS74A",3
138155658,2017,"Genk","FS74A",2
138795800,2017,"Genk","FS74A",5
138882937,2017,"Genk","FS74A",2
139059026,2017,"Genk","FS74A",2
139073568,2017,"Genk","FS74A",1
139454291,2017,"Genk","FS74A",16
140543017,2017,"Genk","FS74A",4
140543017,2017,"Genk","FS74A",2
141644689,2017,"Genk","FS74A",3
141644689,2017,"Genk","FS74A",1
141829906,2017,"Genk","FS74A",1
142110932,2017,"Genk","FS74A",1
142110938,2017,"Genk","FS74A",1
146356425,2017,"Genk","FS74A",1
147193121,2017,"Genk","FS74A",1
147193122,2017,"Genk","FS74A",1
147193124,2017,"Genk","FS74A",1
147193126,2017,"Genk","FS74A",1
147193127,2017,"Genk","FS74A",1
147193129,2017,"Genk","FS74A",1
147193130,2017,"Genk","FS74A",1
147193131,2017,"Genk","FS74A",1
147193134,2017,"Genk","FS74A",1
149126357,2018,"Genk","FS74A",1
150729639,2018,"Genk","FS74A",3
158715828,2018,"Genk","FS74A",1
158715837,2018,"Genk","FS74A",2
158715838,2018,"Genk","FS74A",12
157927765,2018,"Genk","FS74A",3
160223120,2018,"Genk","FS74A",1
134550112,2017,"Genk","FS74C",1
133074202,2016,"Genk","FS74D",1
137581449,2017,"Genk","FS74D",1
117699038,2016,"Genk","FS74D",1
135727136,2017,"Genk","FS74D",1
144288465,2017,"Genk","FS75C",1
145757125,2017,"Genk","FS75D",13
53065320,2011,"Genk","FS85C",1
137443091,2017,"Overpelt","FS67D",4
137632613,2017,"Overpelt","FS67D",1
140760852,2017,"Overpelt","FS67D",3
141539250,2017,"Overpelt","FS67D",5
157436074,2018,"Overpelt","FS67D",1
138397349,2017,"Overpelt","FS67D",11
100058640,2015,"Turnhout","FS39D",1
