id,jaar,Aanwezig,x,y,gemeente,provincie,aantal,gedrag,methode,typewaarne,status,bijzonderh,periode_3jaar,periode_2jaar,TAG,Shape_Leng,Shape_Area,UIDN,OIDN,TERRID,NISCODE,NAAM,DATPUBLBS,NUMAC,LENGTE,OPPERVL,geometry,
100396881,2012,7,173977.6633,165491.3413,Bierbeek,Vlaams-Brabant,1,met fotoval,,losse waarneming,Goedgekeurd op basis van kennisregels,,2,3,FS22A,17232.7735782,4687168.56944,497,189,270,24011,Bierbeek,1982-12-29,1982001920,47477.01,39030764.8,c(4.70887725818011, 50.7993846626481)
100396882,2012,7,173977.6633,165491.3413,Bierbeek,Vlaams-Brabant,1,met fotoval,,losse waarneming,Goedgekeurd op basis van kennisregels,,2,3,FS22A,17232.7735782,4687168.56944,497,189,270,24011,Bierbeek,1982-12-29,1982001920,47477.01,39030764.8,c(4.70887725818011, 50.7993846626481)
100396883,2012,7,173977.6633,165491.3413,Bierbeek,Vlaams-Brabant,1,met fotoval,,losse waarneming,Goedgekeurd op basis van kennisregels,,2,3,FS22A,17232.7735782,4687168.56944,497,189,270,24011,Bierbeek,1982-12-29,1982001920,47477.01,39030764.8,c(4.70887725818011, 50.7993846626481)
100396884,2012,7,173977.6633,165491.3413,Bierbeek,Vlaams-Brabant,1,met fotoval,,losse waarneming,Goedgekeurd op basis van kennisregels,,2,3,FS22A,17232.7735782,4687168.56944,497,189,270,24011,Bierbeek,1982-12-29,1982001920,47477.01,39030764.8,c(4.70887725818011, 50.7993846626481)
100396885,2012,7,173977.6633,165491.3413,Bierbeek,Vlaams-Brabant,1,met fotoval,,losse waarneming,Goedgekeurd op basis van kennisregels,,2,3,FS22A,17232.7735782,4687168.56944,497,189,270,24011,Bierbeek,1982-12-29,1982001920,47477.01,39030764.8,c(4.70887725818011, 50.7993846626481)
100396886,2012,7,173977.6633,165491.3413,Bierbeek,Vlaams-Brabant,1,met fotoval,,losse waarneming,Goedgekeurd op basis van kennisregels,,2,3,FS22A,17232.7735782,4687168.56944,497,189,270,24011,Bierbeek,1982-12-29,1982001920,47477.01,39030764.8,c(4.70887725818011, 50.7993846626481)
100396887,2012,7,173977.6633,165491.3413,Bierbeek,Vlaams-Brabant,1,met fotoval,,losse waarneming,Goedgekeurd op basis van kennisregels,,2,3,FS22A,17232.7735782,4687168.56944,497,189,270,24011,Bierbeek,1982-12-29,1982001920,47477.01,39030764.8,c(4.70887725818011, 50.7993846626481)
100396888,2012,7,173977.6633,165491.3413,Bierbeek,Vlaams-Brabant,1,met fotoval,,losse waarneming,Goedgekeurd op basis van kennisregels,,2,3,FS22A,17232.7735782,4687168.56944,497,189,270,24011,Bierbeek,1982-12-29,1982001920,47477.01,39030764.8,c(4.70887725818011, 50.7993846626481)
100396889,2012,7,173977.6633,165491.3413,Bierbeek,Vlaams-Brabant,1,met fotoval,,losse waarneming,Goedgekeurd op basis van kennisregels,,2,3,FS22A,17232.7735782,4687168.56944,497,189,270,24011,Bierbeek,1982-12-29,1982001920,47477.01,39030764.8,c(4.70887725818011, 50.7993846626481)
100396890,2012,7,173977.6633,165491.3413,Bierbeek,Vlaams-Brabant,1,met fotoval,,losse waarneming,Goedgekeurd op basis van kennisregels,,2,3,FS22A,17232.7735782,4687168.56944,497,189,270,24011,Bierbeek,1982-12-29,1982001920,47477.01,39030764.8,c(4.70887725818011, 50.7993846626481)
100396891,2012,7,173977.6633,165491.3413,Bierbeek,Vlaams-Brabant,1,met fotoval,,losse waarneming,Goedgekeurd op basis van kennisregels,,2,3,FS22A,17232.7735782,4687168.56944,497,189,270,24011,Bierbeek,1982-12-29,1982001920,47477.01,39030764.8,c(4.70887725818011, 50.7993846626481)
100396892,2012,7,173977.6633,165491.3413,Bierbeek,Vlaams-Brabant,1,met fotoval,,losse waarneming,Goedgekeurd op basis van kennisregels,,2,3,FS22A,17232.7735782,4687168.56944,497,189,270,24011,Bierbeek,1982-12-29,1982001920,47477.01,39030764.8,c(4.70887725818011, 50.7993846626481)
100396893,2012,7,173977.6633,165491.3413,Bierbeek,Vlaams-Brabant,1,met fotoval,,losse waarneming,Goedgekeurd op basis van kennisregels,,2,3,FS22A,17232.7735782,4687168.56944,497,189,270,24011,Bierbeek,1982-12-29,1982001920,47477.01,39030764.8,c(4.70887725818011, 50.7993846626481)
100396894,2012,7,173977.6633,165491.3413,Bierbeek,Vlaams-Brabant,1,met fotoval,,losse waarneming,Goedgekeurd op basis van kennisregels,,2,3,FS22A,17232.7735782,4687168.56944,497,189,270,24011,Bierbeek,1982-12-29,1982001920,47477.01,39030764.8,c(4.70887725818011, 50.7993846626481)
100396895,2012,7,173977.6633,165491.3413,Bierbeek,Vlaams-Brabant,1,met fotoval,,losse waarneming,Goedgekeurd op basis van kennisregels,,2,3,FS22A,17232.7735782,4687168.56944,497,189,270,24011,Bierbeek,1982-12-29,1982001920,47477.01,39030764.8,c(4.70887725818011, 50.7993846626481)
100396896,2012,7,173977.6633,165491.3413,Bierbeek,Vlaams-Brabant,1,met fotoval,,losse waarneming,Goedgekeurd op basis van kennisregels,,2,3,FS22A,17232.7735782,4687168.56944,497,189,270,24011,Bierbeek,1982-12-29,1982001920,47477.01,39030764.8,c(4.70887725818011, 50.7993846626481)
100396897,2012,7,173977.6633,165491.3413,Bierbeek,Vlaams-Brabant,1,met fotoval,,losse waarneming,Goedgekeurd op basis van kennisregels,,2,3,FS22A,17232.7735782,4687168.56944,497,189,270,24011,Bierbeek,1982-12-29,1982001920,47477.01,39030764.8,c(4.70887725818011, 50.7993846626481)
100396898,2012,7,173977.6633,165491.3413,Bierbeek,Vlaams-Brabant,1,met fotoval,,losse waarneming,Goedgekeurd op basis van kennisregels,,2,3,FS22A,17232.7735782,4687168.56944,497,189,270,24011,Bierbeek,1982-12-29,1982001920,47477.01,39030764.8,c(4.70887725818011, 50.7993846626481)
100396899,2012,7,173977.6633,165491.3413,Bierbeek,Vlaams-Brabant,1,met fotoval,,losse waarneming,Goedgekeurd op basis van kennisregels,,2,3,FS22A,17232.7735782,4687168.56944,497,189,270,24011,Bierbeek,1982-12-29,1982001920,47477.01,39030764.8,c(4.70887725818011, 50.7993846626481)
100396900,2012,7,173977.6633,165491.3413,Bierbeek,Vlaams-Brabant,1,met fotoval,,losse waarneming,Goedgekeurd op basis van kennisregels,,2,3,FS22A,17232.7735782,4687168.56944,497,189,270,24011,Bierbeek,1982-12-29,1982001920,47477.01,39030764.8,c(4.70887725818011, 50.7993846626481)
100396901,2012,7,173977.6633,165491.3413,Bierbeek,Vlaams-Brabant,1,met fotoval,,losse waarneming,Goedgekeurd op basis van kennisregels,,2,3,FS22A,17232.7735782,4687168.56944,497,189,270,24011,Bierbeek,1982-12-29,1982001920,47477.01,39030764.8,c(4.70887725818011, 50.7993846626481)
100396902,2012,7,173977.6633,165491.3413,Bierbeek,Vlaams-Brabant,1,met fotoval,,losse waarneming,Goedgekeurd op basis van kennisregels,,2,3,FS22A,17232.7735782,4687168.56944,497,189,270,24011,Bierbeek,1982-12-29,1982001920,47477.01,39030764.8,c(4.70887725818011, 50.7993846626481)
100396903,2012,7,173977.6633,165491.3413,Bierbeek,Vlaams-Brabant,1,met fotoval,,losse waarneming,Goedgekeurd op basis van kennisregels,,2,3,FS22A,17232.7735782,4687168.56944,497,189,270,24011,Bierbeek,1982-12-29,1982001920,47477.01,39030764.8,c(4.70887725818011, 50.7993846626481)
100396904,2012,7,173977.6633,165491.3413,Bierbeek,Vlaams-Brabant,1,met fotoval,,losse waarneming,Goedgekeurd op basis van kennisregels,,2,3,FS22A,17232.7735782,4687168.56944,497,189,270,24011,Bierbeek,1982-12-29,1982001920,47477.01,39030764.8,c(4.70887725818011, 50.7993846626481)
100396905,2012,7,173977.6633,165491.3413,Bierbeek,Vlaams-Brabant,1,met fotoval,,losse waarneming,Goedgekeurd op basis van kennisregels,,2,3,FS22A,17232.7735782,4687168.56944,497,189,270,24011,Bierbeek,1982-12-29,1982001920,47477.01,39030764.8,c(4.70887725818011, 50.7993846626481)
100396906,2012,7,173977.6633,165491.3413,Bierbeek,Vlaams-Brabant,1,met fotoval,,losse waarneming,Goedgekeurd op basis van kennisregels,,2,3,FS22A,17232.7735782,4687168.56944,497,189,270,24011,Bierbeek,1982-12-29,1982001920,47477.01,39030764.8,c(4.70887725818011, 50.7993846626481)
100396907,2012,7,173977.6633,165491.3413,Bierbeek,Vlaams-Brabant,1,met fotoval,,losse waarneming,Goedgekeurd op basis van kennisregels,,2,3,FS22A,17232.7735782,4687168.56944,497,189,270,24011,Bierbeek,1982-12-29,1982001920,47477.01,39030764.8,c(4.70887725818011, 50.7993846626481)
100396908,2012,7,173977.6633,165491.3413,Bierbeek,Vlaams-Brabant,1,met fotoval,,losse waarneming,Goedgekeurd op basis van kennisregels,,2,3,FS22A,17232.7735782,4687168.56944,497,189,270,24011,Bierbeek,1982-12-29,1982001920,47477.01,39030764.8,c(4.70887725818011, 50.7993846626481)
100396909,2012,7,173977.6633,165491.3413,Bierbeek,Vlaams-Brabant,1,met fotoval,,losse waarneming,Goedgekeurd op basis van kennisregels,,2,3,FS22A,17232.7735782,4687168.56944,497,189,270,24011,Bierbeek,1982-12-29,1982001920,47477.01,39030764.8,c(4.70887725818011, 50.7993846626481)
100396910,2012,7,173977.6633,165491.3413,Bierbeek,Vlaams-Brabant,1,met fotoval,,losse waarneming,Goedgekeurd op basis van kennisregels,,2,3,FS22A,17232.7735782,4687168.56944,497,189,270,24011,Bierbeek,1982-12-29,1982001920,47477.01,39030764.8,c(4.70887725818011, 50.7993846626481)
100396911,2012,7,173977.6633,165491.3413,Bierbeek,Vlaams-Brabant,1,met fotoval,,losse waarneming,Goedgekeurd op basis van kennisregels,,2,3,FS22A,17232.7735782,4687168.56944,497,189,270,24011,Bierbeek,1982-12-29,1982001920,47477.01,39030764.8,c(4.70887725818011, 50.7993846626481)
100396912,2012,7,173977.6633,165491.3413,Bierbeek,Vlaams-Brabant,1,met fotoval,,losse waarneming,Goedgekeurd op basis van kennisregels,,2,3,FS22A,17232.7735782,4687168.56944,497,189,270,24011,Bierbeek,1982-12-29,1982001920,47477.01,39030764.8,c(4.70887725818011, 50.7993846626481)
100396913,2012,7,173977.6633,165491.3413,Bierbeek,Vlaams-Brabant,1,met fotoval,,losse waarneming,Goedgekeurd op basis van kennisregels,,2,3,FS22A,17232.7735782,4687168.56944,497,189,270,24011,Bierbeek,1982-12-29,1982001920,47477.01,39030764.8,c(4.70887725818011, 50.7993846626481)
100396914,2012,7,173977.6633,165491.3413,Bierbeek,Vlaams-Brabant,1,met fotoval,,losse waarneming,Goedgekeurd op basis van kennisregels,,2,3,FS22A,17232.7735782,4687168.56944,497,189,270,24011,Bierbeek,1982-12-29,1982001920,47477.01,39030764.8,c(4.70887725818011, 50.7993846626481)
100396915,2012,7,173977.6633,165491.3413,Bierbeek,Vlaams-Brabant,1,met fotoval,,losse waarneming,Goedgekeurd op basis van kennisregels,,2,3,FS22A,17232.7735782,4687168.56944,497,189,270,24011,Bierbeek,1982-12-29,1982001920,47477.01,39030764.8,c(4.70887725818011, 50.7993846626481)
100396916,2012,7,173977.6633,165491.3413,Bierbeek,Vlaams-Brabant,1,met fotoval,,losse waarneming,Goedgekeurd op basis van kennisregels,,2,3,FS22A,17232.7735782,4687168.56944,497,189,270,24011,Bierbeek,1982-12-29,1982001920,47477.01,39030764.8,c(4.70887725818011, 50.7993846626481)
100396917,2012,7,173977.6633,165491.3413,Bierbeek,Vlaams-Brabant,1,met fotoval,,losse waarneming,Goedgekeurd op basis van kennisregels,,2,3,FS22A,17232.7735782,4687168.56944,497,189,270,24011,Bierbeek,1982-12-29,1982001920,47477.01,39030764.8,c(4.70887725818011, 50.7993846626481)
100396918,2012,7,173977.6633,165491.3413,Bierbeek,Vlaams-Brabant,1,met fotoval,,losse waarneming,Goedgekeurd op basis van kennisregels,,2,3,FS22A,17232.7735782,4687168.56944,497,189,270,24011,Bierbeek,1982-12-29,1982001920,47477.01,39030764.8,c(4.70887725818011, 50.7993846626481)
100396919,2012,7,173977.6633,165491.3413,Bierbeek,Vlaams-Brabant,1,met fotoval,,losse waarneming,Goedgekeurd op basis van kennisregels,,2,3,FS22A,17232.7735782,4687168.56944,497,189,270,24011,Bierbeek,1982-12-29,1982001920,47477.01,39030764.8,c(4.70887725818011, 50.7993846626481)
100396920,2012,7,173977.6633,165491.3413,Bierbeek,Vlaams-Brabant,1,met fotoval,,losse waarneming,Goedgekeurd op basis van kennisregels,,2,3,FS22A,17232.7735782,4687168.56944,497,189,270,24011,Bierbeek,1982-12-29,1982001920,47477.01,39030764.8,c(4.70887725818011, 50.7993846626481)
100396921,2012,7,173977.6633,165491.3413,Bierbeek,Vlaams-Brabant,1,met fotoval,,losse waarneming,Goedgekeurd op basis van kennisregels,,2,3,FS22A,17232.7735782,4687168.56944,497,189,270,24011,Bierbeek,1982-12-29,1982001920,47477.01,39030764.8,c(4.70887725818011, 50.7993846626481)
100396922,2012,7,173977.6633,165491.3413,Bierbeek,Vlaams-Brabant,1,met fotoval,,losse waarneming,Goedgekeurd op basis van kennisregels,,2,3,FS22A,17232.7735782,4687168.56944,497,189,270,24011,Bierbeek,1982-12-29,1982001920,47477.01,39030764.8,c(4.70887725818011, 50.7993846626481)
100396923,2012,7,173977.6633,165491.3413,Bierbeek,Vlaams-Brabant,1,met fotoval,,losse waarneming,Goedgekeurd op basis van kennisregels,,2,3,FS22A,17232.7735782,4687168.56944,497,189,270,24011,Bierbeek,1982-12-29,1982001920,47477.01,39030764.8,c(4.70887725818011, 50.7993846626481)
100396924,2012,7,173977.6633,165491.3413,Bierbeek,Vlaams-Brabant,1,met fotoval,,losse waarneming,Goedgekeurd op basis van kennisregels,,2,3,FS22A,17232.7735782,4687168.56944,497,189,270,24011,Bierbeek,1982-12-29,1982001920,47477.01,39030764.8,c(4.70887725818011, 50.7993846626481)
100396925,2012,7,173977.6633,165491.3413,Bierbeek,Vlaams-Brabant,1,met fotoval,,losse waarneming,Goedgekeurd op basis van kennisregels,,2,3,FS22A,17232.7735782,4687168.56944,497,189,270,24011,Bierbeek,1982-12-29,1982001920,47477.01,39030764.8,c(4.70887725818011, 50.7993846626481)
100396926,2012,7,173977.6633,165491.3413,Bierbeek,Vlaams-Brabant,1,met fotoval,,losse waarneming,Goedgekeurd op basis van kennisregels,,2,3,FS22A,17232.7735782,4687168.56944,497,189,270,24011,Bierbeek,1982-12-29,1982001920,47477.01,39030764.8,c(4.70887725818011, 50.7993846626481)
100396927,2012,7,173977.6633,165491.3413,Bierbeek,Vlaams-Brabant,1,met fotoval,,losse waarneming,Goedgekeurd op basis van kennisregels,,2,3,FS22A,17232.7735782,4687168.56944,497,189,270,24011,Bierbeek,1982-12-29,1982001920,47477.01,39030764.8,c(4.70887725818011, 50.7993846626481)
100396928,2012,7,173977.6633,165491.3413,Bierbeek,Vlaams-Brabant,1,met fotoval,,losse waarneming,Goedgekeurd op basis van kennisregels,,2,3,FS22A,17232.7735782,4687168.56944,497,189,270,24011,Bierbeek,1982-12-29,1982001920,47477.01,39030764.8,c(4.70887725818011, 50.7993846626481)
100396929,2012,7,173977.6633,165491.3413,Bierbeek,Vlaams-Brabant,1,met fotoval,,losse waarneming,Goedgekeurd op basis van kennisregels,,2,3,FS22A,17232.7735782,4687168.56944,497,189,270,24011,Bierbeek,1982-12-29,1982001920,47477.01,39030764.8,c(4.70887725818011, 50.7993846626481)
100396930,2012,7,173977.6633,165491.3413,Bierbeek,Vlaams-Brabant,1,met fotoval,,losse waarneming,Goedgekeurd op basis van kennisregels,,2,3,FS22A,17232.7735782,4687168.56944,497,189,270,24011,Bierbeek,1982-12-29,1982001920,47477.01,39030764.8,c(4.70887725818011, 50.7993846626481)
100396931,2012,7,173977.6633,165491.3413,Bierbeek,Vlaams-Brabant,1,met fotoval,,losse waarneming,Goedgekeurd op basis van kennisregels,,2,3,FS22A,17232.7735782,4687168.56944,497,189,270,24011,Bierbeek,1982-12-29,1982001920,47477.01,39030764.8,c(4.70887725818011, 50.7993846626481)
100396932,2012,7,173977.6633,165491.3413,Bierbeek,Vlaams-Brabant,1,met fotoval,,losse waarneming,Goedgekeurd op basis van kennisregels,,2,3,FS22A,17232.7735782,4687168.56944,497,189,270,24011,Bierbeek,1982-12-29,1982001920,47477.01,39030764.8,c(4.70887725818011, 50.7993846626481)
100396933,2012,7,173977.6633,165491.3413,Bierbeek,Vlaams-Brabant,1,met fotoval,,losse waarneming,Goedgekeurd op basis van kennisregels,,2,3,FS22A,17232.7735782,4687168.56944,497,189,270,24011,Bierbeek,1982-12-29,1982001920,47477.01,39030764.8,c(4.70887725818011, 50.7993846626481)
100396934,2012,7,173977.6633,165491.3413,Bierbeek,Vlaams-Brabant,1,met fotoval,,losse waarneming,Goedgekeurd op basis van kennisregels,,2,3,FS22A,17232.7735782,4687168.56944,497,189,270,24011,Bierbeek,1982-12-29,1982001920,47477.01,39030764.8,c(4.70887725818011, 50.7993846626481)
100396935,2012,7,173977.6633,165491.3413,Bierbeek,Vlaams-Brabant,1,met fotoval,,losse waarneming,Goedgekeurd op basis van kennisregels,,2,3,FS22A,17232.7735782,4687168.56944,497,189,270,24011,Bierbeek,1982-12-29,1982001920,47477.01,39030764.8,c(4.70887725818011, 50.7993846626481)
100396936,2012,7,173977.6633,165491.3413,Bierbeek,Vlaams-Brabant,1,met fotoval,,losse waarneming,Goedgekeurd op basis van kennisregels,,2,3,FS22A,17232.7735782,4687168.56944,497,189,270,24011,Bierbeek,1982-12-29,1982001920,47477.01,39030764.8,c(4.70887725818011, 50.7993846626481)
100396937,2012,7,173977.6633,165491.3413,Bierbeek,Vlaams-Brabant,1,met fotoval,,losse waarneming,Goedgekeurd op basis van kennisregels,,2,3,FS22A,17232.7735782,4687168.56944,497,189,270,24011,Bierbeek,1982-12-29,1982001920,47477.01,39030764.8,c(4.70887725818011, 50.7993846626481)
100396938,2012,7,173977.6633,165491.3413,Bierbeek,Vlaams-Brabant,1,met fotoval,,losse waarneming,Goedgekeurd op basis van kennisregels,,2,3,FS22A,17232.7735782,4687168.56944,497,189,270,24011,Bierbeek,1982-12-29,1982001920,47477.01,39030764.8,c(4.70887725818011, 50.7993846626481)
100396939,2012,7,173977.6633,165491.3413,Bierbeek,Vlaams-Brabant,1,met fotoval,,losse waarneming,Goedgekeurd op basis van kennisregels,,2,3,FS22A,17232.7735782,4687168.56944,497,189,270,24011,Bierbeek,1982-12-29,1982001920,47477.01,39030764.8,c(4.70887725818011, 50.7993846626481)
100396940,2012,7,173977.6633,165491.3413,Bierbeek,Vlaams-Brabant,1,met fotoval,,losse waarneming,Goedgekeurd op basis van kennisregels,,2,3,FS22A,17232.7735782,4687168.56944,497,189,270,24011,Bierbeek,1982-12-29,1982001920,47477.01,39030764.8,c(4.70887725818011, 50.7993846626481)
100396941,2012,7,173977.6633,165491.3413,Bierbeek,Vlaams-Brabant,1,met fotoval,,losse waarneming,Goedgekeurd op basis van kennisregels,,2,3,FS22A,17232.7735782,4687168.56944,497,189,270,24011,Bierbeek,1982-12-29,1982001920,47477.01,39030764.8,c(4.70887725818011, 50.7993846626481)
100396942,2012,7,173977.6633,165491.3413,Bierbeek,Vlaams-Brabant,1,met fotoval,,losse waarneming,Goedgekeurd op basis van kennisregels,,2,3,FS22A,17232.7735782,4687168.56944,497,189,270,24011,Bierbeek,1982-12-29,1982001920,47477.01,39030764.8,c(4.70887725818011, 50.7993846626481)
100396943,2012,7,173977.6633,165491.3413,Bierbeek,Vlaams-Brabant,1,met fotoval,,losse waarneming,Goedgekeurd op basis van kennisregels,,2,3,FS22A,17232.7735782,4687168.56944,497,189,270,24011,Bierbeek,1982-12-29,1982001920,47477.01,39030764.8,c(4.70887725818011, 50.7993846626481)
100396944,2012,7,173977.6633,165491.3413,Bierbeek,Vlaams-Brabant,1,met fotoval,,losse waarneming,Goedgekeurd op basis van kennisregels,,2,3,FS22A,17232.7735782,4687168.56944,497,189,270,24011,Bierbeek,1982-12-29,1982001920,47477.01,39030764.8,c(4.70887725818011, 50.7993846626481)
100396945,2012,7,173977.6633,165491.3413,Bierbeek,Vlaams-Brabant,1,met fotoval,,losse waarneming,Goedgekeurd op basis van kennisregels,,2,3,FS22A,17232.7735782,4687168.56944,497,189,270,24011,Bierbeek,1982-12-29,1982001920,47477.01,39030764.8,c(4.70887725818011, 50.7993846626481)
100396946,2012,7,173977.6633,165491.3413,Bierbeek,Vlaams-Brabant,1,met fotoval,,losse waarneming,Goedgekeurd op basis van kennisregels,,2,3,FS22A,17232.7735782,4687168.56944,497,189,270,24011,Bierbeek,1982-12-29,1982001920,47477.01,39030764.8,c(4.70887725818011, 50.7993846626481)
100396947,2012,7,173977.6633,165491.3413,Bierbeek,Vlaams-Brabant,1,met fotoval,,losse waarneming,Goedgekeurd op basis van kennisregels,,2,3,FS22A,17232.7735782,4687168.56944,497,189,270,24011,Bierbeek,1982-12-29,1982001920,47477.01,39030764.8,c(4.70887725818011, 50.7993846626481)
75263748,2013,6,174115.7121,165214.3837,Bierbeek,Vlaams-Brabant,1,sporen,,losse waarneming,Goedgekeurd op basis van kennisregels,Veel wroetsporen_ pootafdrukken en enkele zoelplaatsen. Zeer druk bezocht blijkbaar.,2,3,FS22A,17232.7735782,4687168.56944,497,189,270,24011,Bierbeek,1982-12-29,1982001920,47477.01,39030764.8,c(4.71081733231238, 50.7968892303876)
75263758,2013,6,173663.7007,164644.2495,Bierbeek,Vlaams-Brabant,1,sporen,,losse waarneming,Goedgekeurd op basis van kennisregels,,2,3,FS22A,17232.7735782,4687168.56944,497,189,270,24011,Bierbeek,1982-12-29,1982001920,47477.01,39030764.8,c(4.70436930280565, 50.7917825642767)
114867028,2016,3,175598.0508,166094.7986,Bierbeek,Vlaams-Brabant,1,ter plaatse,,losse waarneming,Goedgekeurd op basis van kennisregels,,3,5,FS22A,17232.7735782,4687168.56944,497,189,270,24011,Bierbeek,1982-12-29,1982001920,47477.01,39030764.8,c(4.73190421634813, 50.804740334396)
122222386,2016,3,174024.5402,165085.207,Bierbeek,Vlaams-Brabant,1,sporen,,losse waarneming,Goedgekeurd op basis van kennisregels,,3,5,FS22A,17232.7735782,4687168.56944,497,189,270,24011,Bierbeek,1982-12-29,1982001920,47477.01,39030764.8,c(4.7095157101212, 50.7957317676477)
124492503,2016,3,174368.4953,165948.2053,Bierbeek,Vlaams-Brabant,1,sporen,,losse waarneming,Goedgekeurd op basis van kennisregels,,3,5,FS22A,17232.7735782,4687168.56944,497,189,270,24011,Bierbeek,1982-12-29,1982001920,47477.01,39030764.8,c(4.71445140440861, 50.8034753948356)
124492506,2016,3,174543.2576,165877.6399,Bierbeek,Vlaams-Brabant,1,sporen,,losse waarneming,Goedgekeurd op basis van kennisregels,,3,5,FS22A,17232.7735782,4687168.56944,497,189,270,24011,Bierbeek,1982-12-29,1982001920,47477.01,39030764.8,c(4.71692590236532, 50.8028336906479)
124492507,2016,3,174789.1097,165706.8243,Bierbeek,Vlaams-Brabant,1,sporen,,losse waarneming,Goedgekeurd op basis van kennisregels,,3,5,FS22A,17232.7735782,4687168.56944,497,189,270,24011,Bierbeek,1982-12-29,1982001920,47477.01,39030764.8,c(4.72040204617428, 50.8012877047107)
124492509,2016,3,174979.6129,165725.8348,Bierbeek,Vlaams-Brabant,1,sporen,,losse waarneming,Goedgekeurd op basis van kennisregels,,3,5,FS22A,17232.7735782,4687168.56944,497,189,270,24011,Bierbeek,1982-12-29,1982001920,47477.01,39030764.8,c(4.72310571275429, 50.8014504424361)
124492822,2016,3,175257.5347,165809.6297,Bierbeek,Vlaams-Brabant,1,sporen,,losse waarneming,Goedgekeurd op basis van kennisregels,,3,5,FS22A,17232.7735782,4687168.56944,497,189,270,24011,Bierbeek,1982-12-29,1982001920,47477.01,39030764.8,c(4.7270539232821, 50.8021917053036)
124492827,2016,3,175374.4467,166030.4417,Bierbeek,Vlaams-Brabant,1,sporen,,losse waarneming,Goedgekeurd op basis van kennisregels,,3,5,FS22A,17232.7735782,4687168.56944,497,189,270,24011,Bierbeek,1982-12-29,1982001920,47477.01,39030764.8,c(4.72872762111307, 50.8041716042907)
124492828,2016,3,175685.9276,166052.0873,Bierbeek,Vlaams-Brabant,1,sporen,,losse waarneming,Goedgekeurd op basis van kennisregels,,3,5,FS22A,17232.7735782,4687168.56944,497,189,270,24011,Bierbeek,1982-12-29,1982001920,47477.01,39030764.8,c(4.73314790129816, 50.8043525033256)
124492830,2016,3,175855.1504,166089.1259,Bierbeek,Vlaams-Brabant,1,sporen,,losse waarneming,Goedgekeurd op basis van kennisregels,,3,5,FS22A,17232.7735782,4687168.56944,497,189,270,24011,Bierbeek,1982-12-29,1982001920,47477.01,39030764.8,c(4.73555116091969, 50.8046779576652)
133050893,2016,3,174971.337,165560.8265,Bierbeek,Vlaams-Brabant,1,sporen,,losse waarneming,Goedgekeurd op basis van kennisregels,,3,5,FS22A,17232.7735782,4687168.56944,497,189,270,24011,Bierbeek,1982-12-29,1982001920,47477.01,39030764.8,c(4.7229771263512, 50.7999674525679)
138034740,2017,2,174781.4866,165660.5128,Bierbeek,Vlaams-Brabant,1,sporen,onbekend,ObsMapp,Goedgekeurd op basis van kennisregels,,4,5,FS22A,17232.7735782,4687168.56944,497,189,270,24011,Bierbeek,1982-12-29,1982001920,47477.01,39030764.8,c(4.72029079251313, 50.800871711618)
140671915,2017,2,173623.207,164628.1754,Bierbeek,Vlaams-Brabant,15,in kolonie anders,onbekend,losse waarneming,Goedgekeurd op basis van kennisregels,op de flank van de holle weg aan de warande vijver_ een hele groep everzwijnen waarvan er een mannetje vrij agressief aanstalten maakte aan te vallen.,4,5,FS22A,17232.7735782,4687168.56944,497,189,270,24011,Bierbeek,1982-12-29,1982001920,47477.01,39030764.8,c(4.7037939652337, 50.7916397126553)
140846805,2017,2,174084.7772,165199.84,Bierbeek,Vlaams-Brabant,3,ter plaatse,andere sporen,losse waarneming,Goedgekeurd op basis van kennisregels,Modderbad in droogvallend vijvertje.,4,5,FS22A,17232.7735782,4687168.56944,497,189,270,24011,Bierbeek,1982-12-29,1982001920,47477.01,39030764.8,c(4.71037759588917, 50.79675977214)
140846840,2017,2,173894.6221,165451.5761,Bierbeek,Vlaams-Brabant,3,ter plaatse,andere sporen,losse waarneming,Goedgekeurd op basis van kennisregels,Wrijfsporen van everzwijn om stammen en boomstronken.,4,5,FS22A,17232.7735782,4687168.56944,497,189,270,24011,Bierbeek,1982-12-29,1982001920,47477.01,39030764.8,c(4.70769674626395, 50.7990306126023)
145278339,2017,2,173767.6831,164865.6193,Bierbeek,Vlaams-Brabant,1,ter plaatse,andere sporen,ObsMapp,Goedgekeurd op basis van kennisregels,,4,5,FS22A,17232.7735782,4687168.56944,497,189,270,24011,Bierbeek,1982-12-29,1982001920,47477.01,39030764.8,c(4.70585832871474, 50.7937683359159)
145718131,2017,2,175590.9461,166310.0502,Bierbeek,Vlaams-Brabant,1,ter plaatse,andere sporen,losse waarneming,Goedgekeurd op basis van kennisregels,,4,5,FS22A,17232.7735782,4687168.56944,497,189,270,24011,Bierbeek,1982-12-29,1982001920,47477.01,39030764.8,c(4.73181838539583, 50.8066756523797)
75274330,2013,6,176568.1777,167252.1177,Bierbeek,Vlaams-Brabant,1,sporen,,losse waarneming,Goedgekeurd op basis van expertoordeel,,2,3,FS23C,20003.4522891,25008631.2696,497,189,270,24011,Bierbeek,1982-12-29,1982001920,47477.01,39030764.8,c(4.74575042364421, 50.8151004952541)
