id,naam_nl,naam_lat,speciesid,datum,invoerdatum,aantal,gedrag,methode,kleed,geslacht,x,y,lon,lat,utm1,gebied,gemeente,deelgemeente,provincie,typewaarneming,status,embargo_datum,toestemming_wnr,bijzonderheden,precisie,soortgroep,familie,aanleverdatum,jaar,TAG,Shape_Leng,Shape_Area,UIDN,OIDN,TERRID,NISCODE,NAAM,DATPUBLBS,NUMAC,LENGTE,OPPERVL,geometry
207476977,Everzwijn,Sus scrofa,432,2021-02-20,20/02/2021,1,ter plaatse,andere sporen,onbekend,onbekend,164750.1622,160563.4508,4.577787649,50.75539232,FS1123,Tombeek - Laanvallei,Overijse,Overijse,Vlaams-Brabant,iObs,Goedgekeurd op basis van bewijsmateriaal,1/01/2007,3,NULL,30,Zoogdieren,Suidae,5/08/2022,2021,FS12C,20879.1579703,9128173.25795,574,266,299,23062,Overijse,1982-12-29,1982001920,52326.6,45046954.48,"c(4.57778764517281, 50.7553923251616)"
207480354,Everzwijn,Sus scrofa,432,2021-02-20,20/02/2021,2,ter plaatse,cameraval,onbekend,onbekend,164243.0771,160515.2459,4.5705995,50.75497163,FS1023,Tombeek - Laanvallei,Overijse,Overijse,Vlaams-Brabant,Site,Goedgekeurd op basis van bewijsmateriaal,1/01/1980,3,Hybride everzwijn X hangbuikzwijn?,100,Zoogdieren,Suidae,5/08/2022,2021,FS12C,20879.1579703,9128173.25795,574,266,299,23062,Overijse,1982-12-29,1982001920,52326.6,45046954.48,"c(4.57059949582052, 50.7549716328282)"
207483316,Everzwijn,Sus scrofa,432,2021-02-20,20/02/2021,1,ter plaatse,vraatsporen,onbekend,onbekend,164373.8812,160709.8679,4.5724608,50.756718,FS1023,Tombeek - Laanvallei,Overijse,Overijse,Vlaams-Brabant,Site,Goedgekeurd op basis van bewijsmateriaal,1/01/1980,4,Achter in de tuin tegen het bos deze omgewoelde grond gezien. Waarschijnlijk van een everzwijn?,30,Zoogdieren,Suidae,5/08/2022,2021,FS12C,20879.1579703,9128173.25795,574,266,299,23062,Overijse,1982-12-29,1982001920,52326.6,45046954.48,"c(4.57246079525512, 50.7567180027333)"
207674826,Everzwijn,Sus scrofa,432,2021-02-22,22/02/2021,2,ter plaatse,prenten,onbekend,onbekend,163638.6719,161395.0163,4.562066667,50.762895,FS1024,Overijse - Terlanenveld,Overijse,Overijse,Vlaams-Brabant,iObs,Goedgekeurd op basis van bewijsmateriaal,1/01/2007,3,NULL,0,Zoogdieren,Suidae,5/08/2022,2021,FS12C,20879.1579703,9128173.25795,574,266,299,23062,Overijse,1982-12-29,1982001920,52326.6,45046954.48,"c(4.56206666267438, 50.7628950029029)"
207674827,Everzwijn,Sus scrofa,432,2021-02-22,22/02/2021,1,ter plaatse,prenten,onbekend,onbekend,163504.3239,161192.7689,4.560155,50.76108,FS1024,Overijse - Terlanenveld,Overijse,Overijse,Vlaams-Brabant,iObs,Onbehandeld,1/01/2007,3,NULL,0,Zoogdieren,Suidae,5/08/2022,2021,FS12C,20879.1579703,9128173.25795,574,266,299,23062,Overijse,1982-12-29,1982001920,52326.6,45046954.48,"c(4.56015499551779, 50.7610800029267)"
207871722,Everzwijn,Sus scrofa,432,2021-02-25,25/02/2021,1,ter plaatse,onbekend,adult,onbekend,163747.0709,159798.1078,4.563543526,50.74853672,FS1023,Tombeek - Laanvallei,Overijse,Overijse,Vlaams-Brabant,iObs,Goedgekeurd op basis van kennisregels,1/01/2007,3,NULL,10,Zoogdieren,Suidae,5/08/2022,2021,FS12C,20879.1579703,9128173.25795,574,266,299,23062,Overijse,1982-12-29,1982001920,52326.6,45046954.48,"c(4.56354352248814, 50.7485367243401)"
207911302,Everzwijn,Sus scrofa,432,2021-02-24,26/02/2021,1,ter plaatse,cameraval,adult,Man,164261.3453,160479.0542,4.57085699,50.75464583,FS1023,Tombeek - Laanvallei,Overijse,Overijse,Vlaams-Brabant,Site,Goedgekeurd op basis van bewijsmateriaal,1/01/1980,3,Gekwetste linkervoorpoot,100,Zoogdieren,Suidae,5/08/2022,2021,FS12C,20879.1579703,9128173.25795,574,266,299,23062,Overijse,1982-12-29,1982001920,52326.6,45046954.48,"c(4.5708569851632, 50.754645832205)"
207918407,Everzwijn,Sus scrofa,432,2021-02-26,26/02/2021,1,ter plaatse,onbekend,adult,onbekend,163680.5783,159786.0312,4.562600898,50.74842973,FS1023,Tombeek - Laanvallei,Overijse,Overijse,Vlaams-Brabant,iObs,Goedgekeurd op basis van kennisregels,1/01/2007,3,NULL,10,Zoogdieren,Suidae,5/08/2022,2021,FS12C,20879.1579703,9128173.25795,574,266,299,23062,Overijse,1982-12-29,1982001920,52326.6,45046954.48,"c(4.5626008941654, 50.7484297290574)"
229739321,Everzwijn,Sus scrofa,432,2021-11-23,23/11/2021,3,in kolonie anders,vraatsporen,onbekend,onbekend,164308.6592,160723.7048,4.571537,50.756844,FS1023,Tombeek - Laanvallei,Overijse,Overijse,Vlaams-Brabant,Site,Goedgekeurd op basis van bewijsmateriaal,1/01/1980,4,'s nachts wakker geworden door het geluid wat ze maken en in het donker wat schimmen kunnen zien van ongeveer 3 beesten. Gezien de schade die ze gemaakt hebben moeten dit everzwijnen geweest zijn.,25,Zoogdieren,Suidae,5/08/2022,2021,FS12C,20879.1579703,9128173.25795,574,266,299,23062,Overijse,1982-12-29,1982001920,52326.6,45046954.48,"c(4.57153699642462, 50.75684400256)"
233748672,Everzwijn,Sus scrofa,432,2022-02-13,13/02/2022,1,ter plaatse,prenten,onbekend,onbekend,164129.7408,160993.0823,4.569011667,50.75927,FS1024,Overijse - Terlanenveld,Overijse,Overijse,Vlaams-Brabant,iObs,Onbehandeld,1/01/2007,3,NULL,32,Zoogdieren,Suidae,5/08/2022,2022,FS12C,20879.1579703,9128173.25795,574,266,299,23062,Overijse,1982-12-29,1982001920,52326.6,45046954.48,"c(4.56901166216151, 50.7592700027108)"
235255897,Everzwijn,Sus scrofa,432,2022-03-13,13/03/2022,1,ter plaatse,andere sporen,onbekend,onbekend,165193.4459,161094.886,4.584091667,50.76015833,FS1124,Tombeek - Laanvallei,Overijse,Overijse,Vlaams-Brabant,iObs,Goedgekeurd op basis van bewijsmateriaal,1/01/2007,3,NULL,9,Zoogdieren,Suidae,5/08/2022,2022,FS12C,20879.1579703,9128173.25795,574,266,299,23062,Overijse,1982-12-29,1982001920,52326.6,45046954.48,"c(4.58409166186666, 50.7601583359041)"
238028941,Everzwijn,Sus scrofa,432,2022-04-17,17/04/2022,1,ter plaatse,prenten,onbekend,onbekend,163747.3099,159770.2207,4.563545873,50.74828602,FS1022,Tombeek - Laanvallei,Overijse,Overijse,Vlaams-Brabant,iObs,Goedgekeurd op basis van kennisregels,1/01/2007,3,NULL,3,Zoogdieren,Suidae,5/08/2022,2022,FS12C,20879.1579703,9128173.25795,574,266,299,23062,Overijse,1982-12-29,1982001920,52326.6,45046954.48,"c(4.56354586873008, 50.7482860216684)"
179813906,Everzwijn,Sus scrofa,432,2019-09-18,18/09/2019,1,ter plaatse,onbekend,onbekend,onbekend,38882.32828,173979.2752,2.790202856,50.86557388,DS8534,Elverdinge - Galgenbossen,Ieper,Elverdinge,West-Vlaanderen,ObsMapp,Onbehandeld,1/01/2007,4,NULL,25,Zoogdieren,Suidae,5/08/2022,2019,DS83D,20007.1237144,25017812.0558,580,272,239,33011,Ieper,1982-12-29,1982001920,73897.39,131506832.89,"c(2.79020285237651, 50.8655738852807)"
190997906,Everzwijn,Sus scrofa,432,2020-05-09,10/05/2020,1,ter plaatse,andere sporen,onbekend,onbekend,51146.99275,170085.0054,2.9654369,50.832786,DS9731,Zillebeke - Gasthuisbossen en omgeving (Provinciedomein),Ieper,Zillebeke,West-Vlaanderen,Site,Onbehandeld,1/01/1980,3,Div. wroetsporen van snuit,5,Zoogdieren,Suidae,5/08/2022,2020,DS93D,20007.1610766,25017905.8983,580,272,239,33011,Ieper,1982-12-29,1982001920,73897.39,131506832.89,"c(2.96543689631405, 50.8327860022533)"
114710874,Everzwijn,Sus scrofa,432,2016-02-16,16/02/2016,1,ter plaatse,NULL,onbekend,onbekend,118260.6588,207699.0673,3.914873744,51.17842101,ES6370,Moerbeke - Bossen - Heidebos (1220A),Moerbeke,Moerbeke,Oost-Vlaanderen,Site,Goedgekeurd op basis van bewijsmateriaal,1/01/1980,3,Tam eks. tussen de gallowayrunderen. Geen oormerken te zien.,10,Zoogdieren,Suidae,5/08/2022,2016,ES67C,24058.9155809,18616629.3732,584,276,106,44045,Moerbeke,1831-02-07,NA,35764.31,37958315.52,"c(3.91487374039126, 51.1784210081064)"
122293089,Everzwijn,Sus scrofa,432,2016-08-07,9/08/2016,1,sporen,NULL,onbekend,onbekend,233140.7017,178244.4257,5.55090154,50.90856745,FS7942,Bilzen - Munsterbos,Zutendaal,Zutendaal,Limburg,ObsMapp,Onbehandeld,1/01/2007,3,NULL,25,Zoogdieren,Suidae,5/08/2022,2016,FS74D,19999.570132,24998925.3396,585,277,35,71067,Zutendaal,1831-02-07,NA,26927.19,32117220.28,"c(5.55090153496953, 50.9085674526442)"
122293199,Everzwijn,Sus scrofa,432,2016-08-05,9/08/2016,1,sporen,NULL,onbekend,onbekend,233104.7192,178244.7204,5.55039007,50.90857525,FS7942,Bilzen - Munsterbos,Zutendaal,Zutendaal,Limburg,ObsMapp,Onbehandeld,1/01/2007,3,NULL,25,Zoogdieren,Suidae,5/08/2022,2016,FS74D,19999.570132,24998925.3396,585,277,35,71067,Zutendaal,1831-02-07,NA,26927.19,32117220.28,"c(5.55039006571601, 50.9085752528952)"
136360594,Everzwijn,Sus scrofa,432,2017-04-06,6/04/2017,1,sporen,NULL,onbekend,onbekend,232725.7485,177866.5679,5.54491731,50.90523045,FS7842,Bilzen - Munsterbos,Zutendaal,Zutendaal,Limburg,ObsMapp,Goedgekeurd op basis van kennisregels,1/01/2007,3,NULL,25,Zoogdieren,Suidae,5/08/2022,2017,FS74D,19999.570132,24998925.3396,585,277,35,71067,Zutendaal,1831-02-07,NA,26927.19,32117220.28,"c(5.54491730585423, 50.9052304525064)"
141369393,Everzwijn,Sus scrofa,432,2017-07-08,9/07/2017,1,ter plaatse,prenten,onbekend,onbekend,232169.6585,177871.2673,5.53701339,50.90535165,FS7842,Bilzen - Munsterbos,Zutendaal,Zutendaal,Limburg,ObsMapp,Goedgekeurd op basis van kennisregels,1/01/2007,3,NULL,25,Zoogdieren,Suidae,5/08/2022,2017,FS74D,19999.570132,24998925.3396,585,277,35,71067,Zutendaal,1831-02-07,NA,26927.19,32117220.28,"c(5.53701338629319, 50.9053516527448)"
141369395,Everzwijn,Sus scrofa,432,2017-07-08,9/07/2017,1,ter plaatse,andere sporen,onbekend,onbekend,232215.3823,177978.9838,5.53768749,50.90631336,FS7842,Bilzen - Munsterbos,Zutendaal,Zutendaal,Limburg,ObsMapp,Goedgekeurd op basis van kennisregels,1/01/2007,3,NULL,25,Zoogdieren,Suidae,5/08/2022,2017,FS74D,19999.570132,24998925.3396,585,277,35,71067,Zutendaal,1831-02-07,NA,26927.19,32117220.28,"c(5.53768748630616, 50.906313362475)"
156148031,Everzwijn,Sus scrofa,432,2018-05-03,8/05/2018,1,(nabij) nest / burcht,verlaten nest,onbekend,onbekend,233140.2954,177958.9899,5.55083112,50.90600195,FS7942,Bilzen - Munsterbos,Zutendaal,Zutendaal,Limburg,ObsMapp,Goedgekeurd op basis van expertoordeel,3/06/2018,3,NULL,25,Zoogdieren,Suidae,5/08/2022,2018,FS74D,19999.570132,24998925.3396,585,277,35,71067,Zutendaal,1831-02-07,NA,26927.19,32117220.28,"c(5.55083111552521, 50.906001952716)"
177208295,Everzwijn,Sus scrofa,432,2019-07-30,30/07/2019,1,ter plaatse,vraatsporen,onbekend,onbekend,233297.8248,179885.7972,5.553507805,50.92329788,FS7944,Zutendaal - Hesselsberg (LiLa),Zutendaal,Zutendaal,Limburg,ObsMapp,Onbehandeld,1/01/2007,3,NULL,25,Zoogdieren,Suidae,5/08/2022,2019,FS74D,19999.570132,24998925.3396,585,277,35,71067,Zutendaal,1831-02-07,NA,26927.19,32117220.28,"c(5.55350780053242, 50.923297884948)"
202015263,Everzwijn,Sus scrofa,432,2018-04-02,21/10/2020,1,slachtoffer verkeer,gezien,onbekend,onbekend,232066.8504,178281.0604,5.53564355,50.90904951,FS7842,Bilzen - Munsterbos,Zutendaal,Zutendaal,Limburg,Site,Onbehandeld,1/01/1980,3,Gegevens faunaslachtoffers Politiezones,1000,Zoogdieren,Suidae,5/08/2022,2018,FS74D,19999.570132,24998925.3396,585,277,35,71067,Zutendaal,1831-02-07,NA,26927.19,32117220.28,"c(5.53564354588142, 50.9090495127361)"
237948798,Everzwijn,Sus scrofa,432,2022-04-15,16/04/2022,1,ter plaatse,gezien,onbekend,onbekend,233119.5972,177837.9462,5.550509481,50.90491695,FS7942,Bilzen - Munsterbos,Zutendaal,Zutendaal,Limburg,iObs,Goedgekeurd op basis van kennisregels,1/01/2007,4,NULL,24,Zoogdieren,Suidae,5/08/2022,2022,FS74D,19999.570132,24998925.3396,585,277,35,71067,Zutendaal,1831-02-07,NA,26927.19,32117220.28,"c(5.55050947683942, 50.9049169486977)"
88227409,Everzwijn,Sus scrofa,432,2014-09-25,25/09/2014,1,ter plaatse,NULL,onbekend,onbekend,196828.2577,225566.2179,5.04072189,51.33797613,FS4289,Landschap De Liereman - Brakeleer,Arendonk,Arendonk,Antwerpen,Site,Goedgekeurd op basis van bewijsmateriaal,1/01/1980,3,echt wild of escape ?,100,Zoogdieren,Suidae,5/08/2022,2014,FS48A,20003.8715093,25009679.41,586,278,1,13001,Arendonk,1976-01-23,1975123003,32378.92,55040053.11,"c(5.04072188605552, 51.337976127697)"
89637385,Everzwijn,Sus scrofa,432,2014-11-01,2/11/2014,1,ter plaatse,NULL,onbekend,onbekend,196504.9538,224739.4188,5.035976171,51.33057142,FS4188,Landschap De Liereman - Korhaan,Arendonk,Arendonk,Antwerpen,Site,Goedgekeurd op basis van bewijsmateriaal,16/11/2014,3,niet schuw,10,Zoogdieren,Suidae,5/08/2022,2014,FS48A,20003.8715093,25009679.41,586,278,1,13001,Arendonk,1976-01-23,1975123003,32378.92,55040053.11,"c(5.03597616695273, 51.3305714179752)"
95561754,Everzwijn,Sus scrofa,432,2014-11-10,23/11/2014,1,ter plaatse,NULL,onbekend,onbekend,196547.4597,225621.9703,5.0367,51.3385,FS4189,Landschap De Liereman - Brakeleer,Arendonk,Arendonk,Antwerpen,iObs,Goedgekeurd op basis van kennisregels,1/01/2007,3,NULL,5,Zoogdieren,Suidae,5/08/2022,2014,FS48A,20003.8715093,25009679.41,586,278,1,13001,Arendonk,1976-01-23,1975123003,32378.92,55040053.11,"c(5.03669999635083, 51.3385000023247)"
146848906,Everzwijn,Sus scrofa,432,2017-12-18,18/12/2017,1,ter plaatse,andere sporen,onbekend,onbekend,197226.4426,225461.4872,5.0464216,51.33700229,FS4289,Landschap De Liereman - Korhaan,Arendonk,Arendonk,Antwerpen,ObsMapp,Goedgekeurd op basis van expertoordeel,1/01/2007,3,NULL,25,Zoogdieren,Suidae,5/08/2022,2017,FS48A,20003.8715093,25009679.41,586,278,1,13001,Arendonk,1976-01-23,1975123003,32378.92,55040053.11,"c(5.04642159602818, 51.3370022928932)"
148320065,Everzwijn,Sus scrofa,432,2018-02-08,8/02/2018,1,ter plaatse,vraatsporen,onbekend,onbekend,197238.1423,225407.5517,5.0465824,51.33651658,FS4289,Landschap De Liereman - Korhaan,Arendonk,Arendonk,Antwerpen,ObsMapp,Onbehandeld,1/01/2007,3,NULL,25,Zoogdieren,Suidae,5/08/2022,2018,FS48A,20003.8715093,25009679.41,586,278,1,13001,Arendonk,1976-01-23,1975123003,32378.92,55040053.11,"c(5.04658239596614, 51.3365165822659)"
149922026,Everzwijn,Sus scrofa,432,2018-03-25,25/03/2018,1,sporen,onbekend,onbekend,onbekend,196768.744,225813.1177,5.0399,51.3402,FS4289,Landschap De Liereman - Brakeleer,Arendonk,Arendonk,Antwerpen,iObs,Onbehandeld,25/10/2018,3,NULL,25,Zoogdieren,Suidae,5/08/2022,2018,FS48A,20003.8715093,25009679.41,586,278,1,13001,Arendonk,1976-01-23,1975123003,32378.92,55040053.11,"c(5.03989999646736, 51.3402000025914)"
193532077,Everzwijn,Sus scrofa,432,2020-06-07,7/06/2020,1,ter plaatse,andere sporen,adult,onbekend,196548.1303,225619.5384,5.036709309,51.33847809,FS4189,Landschap De Liereman - Brakeleer,Arendonk,Arendonk,Antwerpen,ObsMapp,Goedgekeurd op basis van kennisregels,1/01/2007,3,NULL,25,Zoogdieren,Suidae,5/08/2022,2020,FS48A,20003.8715093,25009679.41,586,278,1,13001,Arendonk,1976-01-23,1975123003,32378.92,55040053.11,"c(5.03670930446888, 51.3384780911339)"
195992091,Everzwijn,Sus scrofa,432,2020-06-02,12/07/2020,1,ter plaatse,andere sporen,onbekend,onbekend,196728.4518,225645.5918,5.039300099,51.33869762,FS4289,Landschap De Liereman - Brakeleer,Arendonk,Arendonk,Antwerpen,ObsMapp,Goedgekeurd op basis van kennisregels,2/07/2020,3,NULL,25,Zoogdieren,Suidae,5/08/2022,2020,FS48A,20003.8715093,25009679.41,586,278,1,13001,Arendonk,1976-01-23,1975123003,32378.92,55040053.11,"c(5.03930009512449, 51.3386976252672)"
200015101,Everzwijn,Sus scrofa,432,2020-09-13,13/09/2020,4,verplaatsend richting west,gezien,adult,onbekend,196544.1581,225617.8048,5.036652088,51.33846283,FS4189,Landschap De Liereman - Brakeleer,Arendonk,Arendonk,Antwerpen,ObsMapp,Onbehandeld,1/01/2007,3,NULL,25,Zoogdieren,Suidae,5/08/2022,2020,FS48A,20003.8715093,25009679.41,586,278,1,13001,Arendonk,1976-01-23,1975123003,32378.92,55040053.11,"c(5.03665208384724, 51.3384628317377)"
210413993,Everzwijn,Sus scrofa,432,2021-04-10,10/04/2021,1,ter plaatse,sporen,onbekend,onbekend,196571.3628,223741.8213,5.0368,51.3216,FS4187,Landschap De Liereman - Rode Goor,Arendonk,Arendonk,Antwerpen,iObs,Onbehandeld,14/02/2022,3,NULL,24,Zoogdieren,Suidae,5/08/2022,2021,FS48A,20003.8715093,25009679.41,586,278,1,13001,Arendonk,1976-01-23,1975123003,32378.92,55040053.11,"c(5.03679999632162, 51.3216000027861)"
246998799,Everzwijn,Sus scrofa,432,2022-06-23,27/06/2022,1,ter plaatse,prenten,onbekend,onbekend,196461.3789,225406.9621,5.035437107,51.33657455,FS4189,Landschap De Liereman - Brakeleer,Arendonk,Arendonk,Antwerpen,ObsMapp,Onbehandeld,1/01/2007,3,NULL,3,Zoogdieren,Suidae,5/08/2022,2022,FS48A,20003.8715093,25009679.41,586,278,1,13001,Arendonk,1976-01-23,1975123003,32378.92,55040053.11,"c(5.03543710219838, 51.3365745568213)"
120684015,Everzwijn,Sus scrofa,432,2016-07-05,5/07/2016,1,sporen,NULL,onbekend,onbekend,198615.8267,228489.1966,5.06676581,51.36409809,FS4392,Arendonk - Kruisberg,Arendonk,Arendonk,Antwerpen,ObsMapp,Onbehandeld,1/01/2007,3,NULL,25,Zoogdieren,Suidae,5/08/2022,2016,FS49C,19808.8561713,24954470.5159,586,278,1,13001,Arendonk,1976-01-23,1975123003,32378.92,55040053.11,"c(5.06676580610768, 51.3640980921552)"
149495321,Everzwijn,Sus scrofa,432,2018-03-14,14/03/2018,4,overige,andere sporen,onbekend,onbekend,199724.4924,228865.7128,5.08273463,51.36738717,FS4492,Arendonk - Kruisberg,Arendonk,Arendonk,Antwerpen,ObsMapp,Onbehandeld,1/01/2007,3,NULL,25,Zoogdieren,Suidae,5/08/2022,2018,FS49C,19808.8561713,24954470.5159,586,278,1,13001,Arendonk,1976-01-23,1975123003,32378.92,55040053.11,"c(5.08273462558361, 51.367387172171)"
119470979,Everzwijn,Sus scrofa,432,2016-06-02,2/06/2016,7,foeragerend,NULL,onbekend,onbekend,201086.3544,228434.926,5.10222666,51.36339609,FS4692,Arendonk - Kruisberg,Arendonk,Arendonk,Antwerpen,ObsMapp,Onbehandeld,1/01/2007,3,NULL,25,Zoogdieren,Suidae,5/08/2022,2016,FS49D,14152.0640739,9271441.51918,586,278,1,13001,Arendonk,1976-01-23,1975123003,32378.92,55040053.11,"c(5.10222665565718, 51.3633960925331)"
121362093,Everzwijn,Sus scrofa,432,2016-07-12,15/07/2016,1,sporen,NULL,onbekend,onbekend,200210.4612,228842.7168,5.08970882,51.367138250000004,FS4592,Arendonk - Kruisberg,Arendonk,Arendonk,Antwerpen,ObsMapp,Onbehandeld,1/01/2007,3,NULL,25,Zoogdieren,Suidae,5/08/2022,2016,FS49D,14152.0640739,9271441.51918,586,278,1,13001,Arendonk,1976-01-23,1975123003,32378.92,55040053.11,"c(5.08970881578747, 51.3671382524394)"
124276998,Everzwijn,Sus scrofa,432,2016-10-05,5/10/2016,2,sporen,NULL,onbekend,onbekend,200300.4791,228749.8336,5.09098828,51.3662956,FS4592,Arendonk - Kruisberg,Arendonk,Arendonk,Antwerpen,ObsMapp,Onbehandeld,1/01/2007,3,NULL,25,Zoogdieren,Suidae,5/08/2022,2016,FS49D,14152.0640739,9271441.51918,586,278,1,13001,Arendonk,1976-01-23,1975123003,32378.92,55040053.11,"c(5.0909882750737, 51.3662956022022)"
134087985,Everzwijn,Sus scrofa,432,2017-01-26,26/01/2017,3,ter plaatse,NULL,onbekend,onbekend,200997.7889,228792.0173,5.10100578,51.36661328,FS4692,Arendonk - Kruisberg,Arendonk,Arendonk,Antwerpen,ObsMapp,Onbehandeld,1/01/2007,3,nijlgans staat niet in keuzelijst!!!!!,25,Zoogdieren,Suidae,5/08/2022,2017,FS49D,14152.0640739,9271441.51918,586,278,1,13001,Arendonk,1976-01-23,1975123003,32378.92,55040053.11,"c(5.10100577573693, 51.3666132825974)"
136635064,Everzwijn,Sus scrofa,432,2017-04-11,11/04/2017,5,sporen,NULL,onbekend,onbekend,199937.9738,227428.7235,5.08560035,51.3544538,FS4591,Arendonk - Kruisberg,Arendonk,Arendonk,Antwerpen,ObsMapp,Onbehandeld,1/01/2007,3,NULL,25,Zoogdieren,Suidae,5/08/2022,2017,FS49D,14152.0640739,9271441.51918,586,278,1,13001,Arendonk,1976-01-23,1975123003,32378.92,55040053.11,"c(5.08560034510195, 51.3544538021381)"
144569687,Everzwijn,Sus scrofa,432,2017-09-30,30/09/2017,1,ter plaatse,andere sporen,onbekend,onbekend,200876.9831,227749.6425,5.09912396,51.35725572,FS4691,Arendonk - Kruisberg,Arendonk,Arendonk,Antwerpen,ObsMapp,Goedgekeurd op basis van expertoordeel,1/01/2007,3,Veel wroetsporen,25,Zoogdieren,Suidae,5/08/2022,2017,FS49D,14152.0640739,9271441.51918,586,278,1,13001,Arendonk,1976-01-23,1975123003,32378.92,55040053.11,"c(5.09912395637019, 51.357255722018)"
146986792,Everzwijn,Sus scrofa,432,2017-12-17,25/12/2017,1,ter plaatse,onbekend,adult,onbekend,200328.4161,229540.5899,5.0915,51.3734,FS4593,Arendonk - Kruisberg,Arendonk,Arendonk,Antwerpen,iObs,Goedgekeurd op basis van kennisregels,30/12/2017,3,NULL,10,Zoogdieren,Suidae,5/08/2022,2017,FS49D,14152.0640739,9271441.51918,586,278,1,13001,Arendonk,1976-01-23,1975123003,32378.92,55040053.11,"c(5.0914999960254, 51.373400002786)"
150608477,Everzwijn,Sus scrofa,432,2018-04-03,9/04/2018,4,ter plaatse,vraatsporen,onbekend,onbekend,200213.613,228735.0669,5.08973905,51.36617048,FS4592,Arendonk - Kruisberg,Arendonk,Arendonk,Antwerpen,ObsMapp,Onbehandeld,1/01/2007,3,NULL,25,Zoogdieren,Suidae,5/08/2022,2018,FS49D,14152.0640739,9271441.51918,586,278,1,13001,Arendonk,1976-01-23,1975123003,32378.92,55040053.11,"c(5.08973904538539, 51.366170482462)"
156615971,Everzwijn,Sus scrofa,432,2018-05-14,15/05/2018,6,foeragerend,onbekend,onbekend,onbekend,200686.0882,227439.8594,5.09634013,51.35448842,FS4591,Arendonk - Kruisberg,Arendonk,Arendonk,Antwerpen,ObsMapp,Onbehandeld,1/01/2007,3,NULL,25,Zoogdieren,Suidae,5/08/2022,2018,FS49D,14152.0640739,9271441.51918,586,278,1,13001,Arendonk,1976-01-23,1975123003,32378.92,55040053.11,"c(5.09634012533799, 51.3544884220929)"
166567407,Everzwijn,Sus scrofa,432,2019-01-13,13/01/2019,2,ter plaatse,onbekend,onbekend,onbekend,200708.2815,228468.9877,5.09680367,51.36373569,FS4592,Arendonk - Kruisberg,Arendonk,Arendonk,Antwerpen,iObs,Goedgekeurd op basis van kennisregels,1/01/2007,3,NULL,8,Zoogdieren,Suidae,5/08/2022,2019,FS49D,14152.0640739,9271441.51918,586,278,1,13001,Arendonk,1976-01-23,1975123003,32378.92,55040053.11,"c(5.0968036651831, 51.3637356933632)"
167375631,Everzwijn,Sus scrofa,432,2019-02-10,10/02/2019,1,ter plaatse,andere sporen,onbekend,onbekend,201317.7568,229032.9448,5.105634062,51.36875011,FS4692,Arendonk - Kruisberg,Arendonk,Arendonk,Antwerpen,iObs,Onbehandeld,1/01/2007,3,NULL,10,Zoogdieren,Suidae,5/08/2022,2019,FS49D,14152.0640739,9271441.51918,586,278,1,13001,Arendonk,1976-01-23,1975123003,32378.92,55040053.11,"c(5.10563405805282, 51.3687501170613)"
167382188,Everzwijn,Sus scrofa,432,2019-01-30,11/02/2019,3,ter plaatse,onbekend,onbekend,onbekend,200294.9878,229118.544,5.090960979,51.36960983,FS4593,Arendonk - Kruisberg,Arendonk,Arendonk,Antwerpen,ObsMapp,Goedgekeurd op basis van kennisregels,1/01/2007,3,NULL,25,Zoogdieren,Suidae,5/08/2022,2019,FS49D,14152.0640739,9271441.51918,586,278,1,13001,Arendonk,1976-01-23,1975123003,32378.92,55040053.11,"c(5.09096097501173, 51.3696098348054)"
176978987,Everzwijn,Sus scrofa,432,2019-07-26,26/07/2019,1,ter plaatse,vraatsporen,onbekend,onbekend,200161.3344,228686.0045,5.088981628,51.3657341,FS4592,Arendonk - Kruisberg,Arendonk,Arendonk,Antwerpen,ObsMapp,Goedgekeurd op basis van kennisregels,1/01/2007,3,NULL,25,Zoogdieren,Suidae,5/08/2022,2019,FS49D,14152.0640739,9271441.51918,586,278,1,13001,Arendonk,1976-01-23,1975123003,32378.92,55040053.11,"c(5.08898162452885, 51.365734102421)"
182473915,Everzwijn,Sus scrofa,432,2019-11-22,22/11/2019,1,ter plaatse,prenten,adult,onbekend,200097.9948,227000.7599,5.087837696,51.35059357,FS4590,Arendonk - Kruisberg,Arendonk,Arendonk,Antwerpen,ObsMapp,Onbehandeld,1/01/2007,3,NULL,25,Zoogdieren,Suidae,5/08/2022,2019,FS49D,14152.0640739,9271441.51918,586,278,1,13001,Arendonk,1976-01-23,1975123003,32378.92,55040053.11,"c(5.0878376919814, 51.3505935689433)"
182473940,Everzwijn,Sus scrofa,432,2019-11-22,22/11/2019,1,ter plaatse,prenten,adult,onbekend,200775.2947,227777.3165,5.097668171,51.35751343,FS4691,Arendonk - Kruisberg,Arendonk,Arendonk,Antwerpen,ObsMapp,Onbehandeld,1/01/2007,3,NULL,25,Zoogdieren,Suidae,5/08/2022,2019,FS49D,14152.0640739,9271441.51918,586,278,1,13001,Arendonk,1976-01-23,1975123003,32378.92,55040053.11,"c(5.09766816707109, 51.3575134301508)"
