id;jaar;Aanwezig;x;y;gemeente;provincie;aantal;gedrag;methode;typewaarne;status;bijzonderh;periode_3jaar;periode_2jaar
85809325;2014;5;239412,60160000000;184077,40720000000;Maasmechelen;Limburg;2;ter plaatse;;losse waarneming;Goedgekeurd op basis van kennisregels;Sporen van wellicht 2 volwassen exemplaren in het sporenbed boven op het ecoduct Kikbeek.;3,00000000000;4
85809352;2014;5;239419,37740000000;184121,88340000000;Maasmechelen;Limburg;2;ter plaatse;;losse waarneming;Goedgekeurd op basis van kennisregels;Sporen van minstens 2 volwassen dieren aan de waterplas boven op het ecoduct Kikbeek.;3,00000000000;4
86581254;2014;5;220690,23050000000;197888,10320000000;Houthalen-Helchteren;Limburg;1;verkeersslachtoffer;;copied observation;Goedgekeurd op basis van kennisregels;;3,00000000000;4
86653759;2014;5;243781,09470000000;202086,53110000000;Maaseik;Limburg;15;ter plaatse;;losse waarneming;Goedgekeurd op basis van kennisregels;;3,00000000000;4
86721937;2014;5;240447,28190000000;180817,59110000000;Lanaken;Limburg;1;sporen;;losse waarneming;Goedgekeurd op basis van kennisregels;Recent veel gebruikt paadje.;3,00000000000;4
86763373;2014;5;189478,90660000000;196410,64080000000;Herselt;Antwerpen;1;sporen;;losse waarneming;Goedgekeurd op basis van kennisregels;;3,00000000000;4
86946133;2014;5;205050,26490000000;220098,72240000000;Mol;Antwerpen;1;sporen;;ObsMapp;Goedgekeurd op basis van kennisregels;;3,00000000000;4
109136956;2014;5;234186,11630000000;176308,29650000000;Bilzen;Limburg;6;foeragerend;;losse waarneming;Goedgekeurd op basis van kennisregels;;3,00000000000;4
88218200;2014;5;234184,62130000000;176278,10710000000;Bilzen;Limburg;5;ter plaatse;;losse waarneming;Goedgekeurd op basis van kennisregels;Zeug met jongen. Mogelijk meer;3,00000000000;4
88901523;2014;5;237373,50230000000;210350,33770000000;Bocholt;Limburg;1;foeragerend;;losse waarneming;Goedgekeurd op basis van kennisregels;;3,00000000000;4
89106648;2014;5;240893,62710000000;181523,47380000000;Lanaken;Limburg;1;sporen;;losse waarneming;Goedgekeurd op basis van kennisregels;Prenten.;3,00000000000;4
89523467;2014;5;223329,87480000000;217276,75630000000;Neerpelt;Limburg;1;sporen;;ObsMapp;Goedgekeurd op basis van kennisregels;;3,00000000000;4
89292686;2014;5;240962,29410000000;208155,37140000000;Bree;Limburg;1;sporen;;losse waarneming;Goedgekeurd op basis van kennisregels;;3,00000000000;4
89373895;2014;5;223191,38410000000;217274,44500000000;Neerpelt;Limburg;2;vluchtend;;ObsMapp;Goedgekeurd op basis van kennisregels;Minimum 2_1 kort gezien en hoorde door het riet er nog minstens een ander vluchten richting vijver;3,00000000000;4
89401331;2014;5;235556,49800000000;211732,82550000000;Bocholt;Limburg;1;sporen;;iObs;Goedgekeurd op basis van kennisregels;;3,00000000000;4
89655433;2014;5;225140,05060000000;191886,83800000000;Houthalen-Helchteren;Limburg;1;sporen;;losse waarneming;Goedgekeurd op basis van kennisregels;;3,00000000000;4
89655450;2014;5;225485,36760000000;192105,77500000000;Houthalen-Helchteren;Limburg;1;sporen;;losse waarneming;Goedgekeurd op basis van kennisregels;;3,00000000000;4
95272944;2014;5;225585,78760000000;192135,75710000000;Houthalen-Helchteren;Limburg;1;sporen;;losse waarneming;Goedgekeurd op basis van kennisregels;Prenten en woelsporen.;3,00000000000;4
95561754;2014;5;196547,45970000000;225621,97030000000;Arendonk;Antwerpen;1;ter plaatse;;iObs;Goedgekeurd op basis van kennisregels;;3,00000000000;4
95590249;2014;5;223214,89480000000;217065,88330000000;Neerpelt;Limburg;1;sporen;;ObsMapp;Goedgekeurd op basis van kennisregels;;3,00000000000;4
96230369;2014;5;218079,00280000000;194006,31330000000;Houthalen-Helchteren;Limburg;1;uitwerpselen;;losse waarneming;Goedgekeurd op basis van kennisregels;Ook woelsporen.;3,00000000000;4
96249777;2014;5;220142,83880000000;197573,11890000000;Houthalen-Helchteren;Limburg;16;ter plaatse;;ObsMapp;Goedgekeurd op basis van kennisregels;;3,00000000000;4
96277442;2014;5;229632,39700000000;221019,81860000000;Hamont-Achel;Limburg;1;sporen;;ObsMapp;Goedgekeurd op basis van kennisregels;;3,00000000000;4
96277473;2014;5;228843,29470000000;221318,18810000000;Hamont-Achel;Limburg;1;sporen;;ObsMapp;Goedgekeurd op basis van kennisregels;;3,00000000000;4
96598329;2014;5;241075,77310000000;181243,04930000000;Lanaken;Limburg;1;sporen;;losse waarneming;Goedgekeurd op basis van kennisregels;Prenten op regelmatig gebruikt paadje.(doorgang onder de draad van de omheining OPZ).;3,00000000000;4
96598348;2014;5;241029,24920000000;181553,29570000000;Lanaken;Limburg;1;sporen;;losse waarneming;Goedgekeurd op basis van kennisregels;Verse prenten op regelmatig gebruikt paadje.;3,00000000000;4
96756268;2014;5;232740,81560000000;177404,00260000000;Bilzen;Limburg;1;sporen;;losse waarneming;Goedgekeurd op basis van kennisregels;Prenten_woelsporen en haren in de prikkeldraad.;3,00000000000;4
96797025;2014;5;238250,03080000000;210320,58470000000;Bocholt;Limburg;4;foeragerend;;losse waarneming;Goedgekeurd op basis van kennisregels;;3,00000000000;4
96797130;2014;5;238250,03080000000;210320,58470000000;Bocholt;Limburg;1;ter plaatse;;losse waarneming;Goedgekeurd op basis van kennisregels;;3,00000000000;4
98452508;2015;4;239996,49250000000;208540,78840000000;Bree;Limburg;6;foeragerend;;ObsMapp;Goedgekeurd op basis van kennisregels;;3,00000000000;4
97604614;2015;4;225928,88670000000;191627,28240000000;Houthalen-Helchteren;Limburg;1;sporen;;losse waarneming;Goedgekeurd op basis van kennisregels;;3,00000000000;4
97789056;2015;4;241082,00380000000;208722,48620000000;Kinrooi;Limburg;1;sporen;;iObs;Goedgekeurd op basis van kennisregels;;3,00000000000;4
97823714;2015;4;251579,49760000000;206771,38030000000;Kinrooi;Limburg;1;sporen;;losse waarneming;Goedgekeurd op basis van kennisregels;;3,00000000000;4
97911653;2015;4;232705,83150000000;195080,77250000000;Meeuwen-Gruitrode;Limburg;1;sporen;;losse waarneming;Goedgekeurd op basis van kennisregels;;3,00000000000;4
97963007;2015;4;224294,02110000000;218607,12260000000;Neerpelt;Limburg;2;vluchtend;;ObsMapp;Goedgekeurd op basis van kennisregels;;3,00000000000;4
98194695;2015;4;220161,81350000000;197558,49240000000;Houthalen-Helchteren;Limburg;4;ter plaatse;;ObsMapp;Goedgekeurd op basis van kennisregels;;3,00000000000;4
98385209;2015;4;241075,04980000000;208321,79190000000;Bree;Limburg;1;sporen;;iObs;Goedgekeurd op basis van kennisregels;;3,00000000000;4
98564713;2015;4;217402,04440000000;195339,49410000000;Heusden-Zolder;Limburg;1;sporen;;losse waarneming;Goedgekeurd op basis van kennisregels;;3,00000000000;4
100045217;2015;4;238484,42030000000;210650,93890000000;Bocholt;Limburg;6;ter plaatse;;losse waarneming;Goedgekeurd op basis van kennisregels;;3,00000000000;4
100130364;2015;4;224393,33120000000;218705,53730000000;Neerpelt;Limburg;1;sporen;;ObsMapp;Goedgekeurd op basis van kennisregels;;3,00000000000;4
100374821;2015;4;220139,49770000000;197573,36190000000;Houthalen-Helchteren;Limburg;3;ter plaatse;;ObsMapp;Goedgekeurd op basis van kennisregels;;3,00000000000;4
100470601;2015;4;251422,32350000000;206430,23040000000;Kinrooi;Limburg;1;sporen;;losse waarneming;Goedgekeurd op basis van kennisregels;;3,00000000000;4
102104118;2015;4;225903,88480000000;191177,03600000000;Houthalen-Helchteren;Limburg;1;ter plaatse;;iObs;Goedgekeurd op basis van kennisregels;Stond daar maar wat te eten langs de kant van de weg.;3,00000000000;4
103125044;2015;4;237167,69200000000;211226,64850000000;Bocholt;Limburg;2;foeragerend;;losse waarneming;Goedgekeurd op basis van kennisregels;twee gestreepte jongen_ zonder volwassen dier in de buurt_ fouragerend.;3,00000000000;4
103262895;2015;4;222858,09350000000;216955,39790000000;Neerpelt;Limburg;1;vluchtend;;ObsMapp;Goedgekeurd op basis van kennisregels;;3,00000000000;4
103293605;2015;4;240991,03290000000;208115,25070000000;Bree;Limburg;1;sporen;;losse waarneming;Goedgekeurd op basis van kennisregels;;3,00000000000;4
103293947;2015;4;222941,17570000000;217094,47180000000;Neerpelt;Limburg;1;sporen;;ObsMapp;Goedgekeurd op basis van kennisregels;Woelplek in modder;3,00000000000;4
103538582;2015;4;204313,62640000000;220339,46420000000;Retie;Antwerpen;1;sporen;;ObsMapp;Goedgekeurd op basis van kennisregels;;3,00000000000;4
104881777;2015;4;220515,46870000000;183515,69890000000;Hasselt;Limburg;1;sporen;;losse waarneming;Goedgekeurd op basis van kennisregels;Woelsporen in de berm.;3,00000000000;4
105831889;2015;4;239437,24290000000;180361,47030000000;Lanaken;Limburg;1;sporen;;losse waarneming;Goedgekeurd op basis van kennisregels;;3,00000000000;4
108640935;2015;4;226539,99530000000;183475,28210000000;Genk;Limburg;1;sporen;;ObsMapp;Goedgekeurd op basis van kennisregels;;3,00000000000;4
106074259;2015;4;226924,39760000000;183539,82850000000;Genk;Limburg;1;sporen;;losse waarneming;Goedgekeurd op basis van kennisregels;;3,00000000000;4
108055325;2015;4;240897,12110000000;208492,05040000000;Bree;Limburg;1;ter plaatse;;ObsMapp;Goedgekeurd op basis van kennisregels;;3,00000000000;4
108097640;2015;4;218679,16790000000;189881,95850000000;Heusden-Zolder;Limburg;1;sporen;;ObsMapp;Goedgekeurd op basis van kennisregels;;3,00000000000;4
108860755;2015;4;219063,00840000000;190259,38320000000;Houthalen-Helchteren;Limburg;1;sporen;;losse waarneming;Goedgekeurd op basis van kennisregels;;3,00000000000;4
108877499;2015;4;233813,21270000000;196010,73350000000;Meeuwen-Gruitrode;Limburg;1;sporen;;losse waarneming;Goedgekeurd op basis van kennisregels;;3,00000000000;4
109008997;2015;4;232241,70860000000;195269,97730000000;Meeuwen-Gruitrode;Limburg;1;sporen;;losse waarneming;Goedgekeurd op basis van kennisregels;;3,00000000000;4
109102079;2015;4;216082,18340000000;187540,84850000000;Zonhoven;Limburg;1;sporen;;losse waarneming;Goedgekeurd op basis van kennisregels;;3,00000000000;4
109491816;2015;4;227033,38430000000;183731,72700000000;Genk;Limburg;1;sporen;;ObsMapp;Goedgekeurd op basis van kennisregels;;3,00000000000;4
109149488;2015;4;224464,08970000000;185309,47410000000;Genk;Limburg;1;ter plaatse;;ObsMapp;Goedgekeurd op basis van kennisregels;;3,00000000000;4
109149513;2015;4;221878,51070000000;183800,28860000000;Genk;Limburg;1;sporen;;ObsMapp;Goedgekeurd op basis van kennisregels;;3,00000000000;4
109242208;2015;4;225464,83780000000;191670,57650000000;Houthalen-Helchteren;Limburg;1;sporen;;losse waarneming;Goedgekeurd op basis van kennisregels;;3,00000000000;4
109491812;2015;4;226835,79750000000;183779,81060000000;Genk;Limburg;12;sporen;;ObsMapp;Goedgekeurd op basis van kennisregels;;3,00000000000;4
109499772;2015;4;229075,74640000000;220897,40630000000;Hamont-Achel;Limburg;1;sporen;;losse waarneming;Goedgekeurd op basis van kennisregels;;3,00000000000;4
109499687;2015;4;217672,44650000000;195235,51620000000;Heusden-Zolder;Limburg;5;ter plaatse;;losse waarneming;Goedgekeurd op basis van kennisregels;;3,00000000000;4
109570397;2015;4;226981,58850000000;183506,27090000000;Genk;Limburg;1;sporen;;ObsMapp;Goedgekeurd op basis van kennisregels;;3,00000000000;4
109551405;2015;4;208463,45010000000;223295,13400000000;Mol;Antwerpen;2;sporen;;iObs;Goedgekeurd op basis van kennisregels;;3,00000000000;4
109551413;2015;4;208453,46070000000;223562,05990000000;Mol;Antwerpen;1;sporen;;iObs;Goedgekeurd op basis van kennisregels;;3,00000000000;4
109624085;2015;4;224748,57400000000;181670,75350000000;Diepenbeek;Limburg;1;sporen;;losse waarneming;Goedgekeurd op basis van kennisregels;Vers.;3,00000000000;4
109774824;2015;4;217725,02120000000;196009,85830000000;Beringen;Limburg;1;sporen;;losse waarneming;Goedgekeurd op basis van kennisregels;Vers.;3,00000000000;4
110419820;2015;4;171894,61640000000;166258,07070000000;Oud-Heverlee;Vlaams-Brabant;1;sporen;;losse waarneming;Goedgekeurd op basis van kennisregels;;3,00000000000;4
110402007;2015;4;226954,24030000000;183715,93700000000;Genk;Limburg;1;ter plaatse;;iObs;Goedgekeurd op basis van kennisregels;;3,00000000000;4
110405029;2015;4;226952,17470000000;183711,96800000000;Genk;Limburg;1;foeragerend;;ObsMapp;Goedgekeurd op basis van kennisregels;;3,00000000000;4
110590653;2015;4;227094,16840000000;183643,94010000000;Genk;Limburg;1;foeragerend;;ObsMapp;Goedgekeurd op basis van kennisregels;;3,00000000000;4
110437802;2015;4;221522,32610000000;183154,38010000000;Hasselt;Limburg;1;ter plaatse;;losse waarneming;Goedgekeurd op basis van kennisregels;Wild zwijn in struiken langs spoorlijn.;3,00000000000;4
110413486;2015;4;222963,56000000000;217273,42480000000;Lommel;Limburg;1;ter plaatse;;ObsMapp;Goedgekeurd op basis van kennisregels;;3,00000000000;4
110534445;2015;4;225040,31460000000;181574,15500000000;Diepenbeek;Limburg;1;sporen;;losse waarneming;Goedgekeurd op basis van kennisregels;;3,00000000000;4
110566693;2015;4;217167,43820000000;185702,11720000000;Zonhoven;Limburg;1;sporen;;losse waarneming;Goedgekeurd op basis van kennisregels;Haren aan prikkeldraad.;3,00000000000;4
110571824;2015;4;228456,52340000000;220433,01510000000;Hamont-Achel;Limburg;1;sporen;;iObs;Goedgekeurd op basis van kennisregels;;3,00000000000;4
110604664;2015;4;217524,26380000000;186305,96620000000;Zonhoven;Limburg;1;sporen;;ObsMapp;Goedgekeurd op basis van kennisregels;;3,00000000000;4
110634310;2015;4;227391,32850000000;179742,08690000000;Diepenbeek;Limburg;3;ter plaatse;;ObsMapp;Goedgekeurd op basis van kennisregels;;3,00000000000;4
112861335;2015;4;229321,44450000000;220900,45130000000;Hamont-Achel;Limburg;9;vluchtend;;ObsMapp;Goedgekeurd op basis van kennisregels;;3,00000000000;4
113021041;2015;4;240898,62360000000;208119,73820000000;Bree;Limburg;1;sporen;;losse waarneming;Goedgekeurd op basis van kennisregels;;3,00000000000;4
113190373;2015;4;218104,81560000000;184825,69960000000;Zonhoven;Limburg;1;sporen;;losse waarneming;Goedgekeurd op basis van kennisregels;Vers.;3,00000000000;4
113199371;2015;4;216658,93300000000;185912,58460000000;Zonhoven;Limburg;1;sporen;;losse waarneming;Goedgekeurd op basis van kennisregels;;3,00000000000;4
113234028;2015;4;216610,23690000000;185438,98850000000;Hasselt;Limburg;1;sporen;;losse waarneming;Goedgekeurd op basis van kennisregels;Zoelbad.;3,00000000000;4
113320451;2015;4;217932,61300000000;195643,02730000000;Heusden-Zolder;Limburg;1;sporen;;losse waarneming;Goedgekeurd op basis van kennisregels;;3,00000000000;4
114116066;2015;4;233570,38880000000;195305,85550000000;Meeuwen-Gruitrode;Limburg;1;sporen;;ObsMapp;Goedgekeurd op basis van kennisregels;;3,00000000000;4
113707858;2015;4;223963,55590000000;184046,57570000000;Genk;Limburg;15;sporen;;losse waarneming;Goedgekeurd op basis van kennisregels;;3,00000000000;4
113450495;2015;4;216404,97970000000;185874,52450000000;Zonhoven;Limburg;1;uitwerpselen;;losse waarneming;Goedgekeurd op basis van kennisregels;;3,00000000000;4
113450504;2015;4;216319,96630000000;185715,99820000000;Zonhoven;Limburg;1;sporen;;losse waarneming;Goedgekeurd op basis van kennisregels;Verse prenten.;3,00000000000;4
113694232;2016;3;251418,96460000000;206409,59740000000;Kinrooi;Limburg;1;sporen;;ObsMapp;Goedgekeurd op basis van kennisregels;;3,00000000000;5
113844691;2016;3;234580,52210000000;176069,75130000000;Bilzen;Limburg;1;verkeersslachtoffer;;losse waarneming;Goedgekeurd op basis van kennisregels;;3,00000000000;5
113908751;2016;3;237182,29140000000;211161,19380000000;Bocholt;Limburg;1;ter plaatse;;ObsMapp;Goedgekeurd op basis van kennisregels;;3,00000000000;5
114052038;2016;3;212598,64640000000;217488,13350000000;Lommel;Limburg;1;sporen;;losse waarneming;Goedgekeurd op basis van kennisregels;;3,00000000000;5
114114526;2016;3;234838,21770000000;195760,25210000000;Meeuwen-Gruitrode;Limburg;5;vluchtend;;losse waarneming;Goedgekeurd op basis van kennisregels;;3,00000000000;5
114210619;2016;3;238405,44210000000;211060,10770000000;Bocholt;Limburg;3;foeragerend;;losse waarneming;Goedgekeurd op basis van kennisregels;;3,00000000000;5
114295473;2016;3;214092,09120000000;216964,00870000000;Lommel;Limburg;1;ter plaatse;;iObs;Goedgekeurd op basis van kennisregels;;3,00000000000;5
114880806;2016;3;219868,79740000000;197274,40850000000;Houthalen-Helchteren;Limburg;1;ter plaatse;;ObsMapp;Goedgekeurd op basis van kennisregels;;3,00000000000;5
114419606;2016;3;234213,99970000000;176045,22920000000;Bilzen;Limburg;2;overige;;losse waarneming;Goedgekeurd op basis van kennisregels;overstekend;3,00000000000;5
114674905;2016;3;212758,12170000000;217430,30620000000;Lommel;Limburg;1;sporen;;losse waarneming;Goedgekeurd op basis van kennisregels;;3,00000000000;5
114869892;2016;3;225979,79790000000;183037,72980000000;Genk;Limburg;1;ter plaatse;;losse waarneming;Goedgekeurd op basis van kennisregels;;3,00000000000;5
114867028;2016;3;175598,05080000000;166094,79860000000;Bierbeek;Vlaams-Brabant;1;ter plaatse;;losse waarneming;Goedgekeurd op basis van kennisregels;;3,00000000000;5
115142776;2016;3;214153,98660000000;217030,23590000000;Lommel;Limburg;2;vluchtend;;ObsMapp;Goedgekeurd op basis van kennisregels;;3,00000000000;5
115196811;2016;3;237195,22370000000;211156,22630000000;Bocholt;Limburg;1;ter plaatse;;WinObs;Goedgekeurd op basis van kennisregels;;3,00000000000;5
115232682;2016;3;172730,03900000000;165440,99240000000;Oud-Heverlee;Vlaams-Brabant;1;ter plaatse;;losse waarneming;Goedgekeurd op basis van kennisregels;weg overstekend;3,00000000000;5
116844925;2016;3;252678,47710000000;205856,72260000000;Kinrooi;Limburg;1;sporen;;iObs;Goedgekeurd op basis van kennisregels;;3,00000000000;5
115768301;2016;3;169383,06920000000;168106,45060000000;Oud-Heverlee;Vlaams-Brabant;1;ter plaatse;;losse waarneming;Goedgekeurd op basis van kennisregels;met wild-camera filmpje gezien door Bart Meuleman regiobeheerder Meerdaal ANB en Niko Boone INBO_;3,00000000000;5
115703125;2016;3;227571,53610000000;179925,75830000000;Diepenbeek;Limburg;7;ter plaatse;;ObsMapp;Goedgekeurd op basis van kennisregels;Minstens 3 redelijk grote dieren en 4 jongen aanwezig ter plaatsen.;3,00000000000;5
115615351;2016;3;224260,14030000000;183562,02420000000;Genk;Limburg;10;foeragerend;;ObsMapp;Goedgekeurd op basis van kennisregels;een beer_ een zeug en een tiental biggen;3,00000000000;5
115615351;2016;3;224260,14030000000;183562,02420000000;Genk;Limburg;2;ter plaatse;;ObsMapp;Goedgekeurd op basis van kennisregels;een beer_ een zeug en een tiental biggen;3,00000000000;5
115755396;2016;3;251812,40260000000;206538,82140000000;Kinrooi;Limburg;3;met fotoval;;losse waarneming;Goedgekeurd op basis van kennisregels;Zeug met 2 biggen.;3,00000000000;5
116762528;2016;3;189178,98470000000;159811,45150000000;Hoegaarden;Vlaams-Brabant;1;sporen;;iObs;Goedgekeurd op basis van kennisregels;;3,00000000000;5
115890572;2016;3;208426,58060000000;223472,74320000000;Mol;Antwerpen;1;sporen;;iObs;Goedgekeurd op basis van kennisregels;;3,00000000000;5
116153983;2016;3;251347,52320000000;206741,39890000000;Kinrooi;Limburg;3;vluchtend;;ObsMapp;Goedgekeurd op basis van kennisregels;;3,00000000000;5
116710006;2016;3;225831,64090000000;182779,28650000000;Genk;Limburg;1;sporen;;Gebiedsdekkend ingevoerd;Goedgekeurd op basis van kennisregels;;3,00000000000;5
116540882;2016;3;218424,32070000000;184860,74810000000;Zonhoven;Limburg;1;ter plaatse;;losse waarneming;Goedgekeurd op basis van kennisregels;;3,00000000000;5
117699038;2016;3;231185,90590000000;179264,37940000000;Genk;Limburg;1;ter plaatse;;ObsMapp;Goedgekeurd op basis van kennisregels;;3,00000000000;5
116824649;2016;3;217684,83300000000;184772,13620000000;Zonhoven;Limburg;1;sporen;;losse waarneming;Goedgekeurd op basis van kennisregels;Verse woelsporen.;3,00000000000;5
116979341;2016;3;220045,59930000000;198751,67400000000;Hechtel-Eksel;Limburg;1;sporen;;losse waarneming;Goedgekeurd op basis van kennisregels;;3,00000000000;5
116913314;2016;3;195929,78780000000;224974,42010000000;Oud-Turnhout;Antwerpen;1;sporen;;losse waarneming;Goedgekeurd op basis van kennisregels;;3,00000000000;5
145854947;2016;3;195929,78780000000;224974,42010000000;Oud-Turnhout;Antwerpen;1;sporen;onbekend;copied observation;Goedgekeurd op basis van kennisregels;;3,00000000000;5
116961845;2016;3;225620,37690000000;182416,06720000000;Genk;Limburg;15;ter plaatse;;losse waarneming;Goedgekeurd op basis van kennisregels;5 ad_ 10 halfwas;3,00000000000;5
118041893;2016;3;225047,99230000000;182245,90080000000;Diepenbeek;Limburg;1;sporen;;losse waarneming;Goedgekeurd op basis van kennisregels;;3,00000000000;5
118043261;2016;3;232576,23930000000;176530,92830000000;Bilzen;Limburg;1;ter plaatse;;ObsMapp;Goedgekeurd op basis van kennisregels;;3,00000000000;5
118214204;2016;3;237008,37230000000;211365,58570000000;Bocholt;Limburg;6;foeragerend;;losse waarneming;Goedgekeurd op basis van kennisregels;;3,00000000000;5
118652736;2016;3;224883,18490000000;185244,89850000000;Genk;Limburg;1;ter plaatse;;ObsMapp;Goedgekeurd op basis van kennisregels;;3,00000000000;5
118855647;2016;3;225412,94430000000;182474,00450000000;Genk;Limburg;1;ter plaatse;;losse waarneming;Goedgekeurd op basis van kennisregels;;3,00000000000;5
119038724;2016;3;226877,49510000000;183592,09620000000;Genk;Limburg;7;ter plaatse;;losse waarneming;Goedgekeurd op basis van kennisregels;;3,00000000000;5
119210732;2016;3;172608,47970000000;166147,47290000000;Oud-Heverlee;Vlaams-Brabant;5;verplaatsend richting oost;;losse waarneming;Goedgekeurd op basis van kennisregels;;3,00000000000;5
119179283;2016;3;233171,40120000000;194829,50670000000;Meeuwen-Gruitrode;Limburg;1;sporen;;ObsMapp;Goedgekeurd op basis van kennisregels;;3,00000000000;5
119192092;2016;3;216697,11550000000;185755,25490000000;Hasselt;Limburg;1;sporen;;losse waarneming;Goedgekeurd op basis van kennisregels;Vers.;3,00000000000;5
119322274;2016;3;218521,68160000000;189917,07470000000;Heusden-Zolder;Limburg;1;sporen;;losse waarneming;Goedgekeurd op basis van kennisregels;;3,00000000000;5
119613540;2016;3;169010,30110000000;166965,66340000000;Huldenberg;Vlaams-Brabant;1;ter plaatse;;losse waarneming;Goedgekeurd op basis van kennisregels;Vision fugitive depuis l'observatoire De Roerdomp;3,00000000000;5
120117343;2016;3;216594,81850000000;198121,56840000000;Beringen;Limburg;1;verplaatsend richting west;;ObsMapp;Goedgekeurd op basis van kennisregels;;3,00000000000;5
120445700;2016;3;228105,46680000000;178002,48690000000;Bilzen;Limburg;12;foeragerend;;losse waarneming;Goedgekeurd op basis van kennisregels;;3,00000000000;5
120457448;2016;3;228105,46680000000;178002,48690000000;Bilzen;Limburg;12;foeragerend;;copied observation;Goedgekeurd op basis van kennisregels;;3,00000000000;5
121582872;2016;3;239908,33680000000;180545,45120000000;Lanaken;Limburg;1;roepend;;losse waarneming;Goedgekeurd op basis van kennisregels;frislingen en adulten roepend;3,00000000000;5
121422443;2016;3;220242,69560000000;196770,34830000000;Houthalen-Helchteren;Limburg;8;ter plaatse;;ObsMapp;Goedgekeurd op basis van kennisregels;;3,00000000000;5
122424174;2016;3;206805,39730000000;218071,82550000000;Mol;Antwerpen;5;ter plaatse;;losse waarneming;Goedgekeurd op basis van kennisregels;?®?®n zeug en 4 grote jongen;3,00000000000;5
121824614;2016;3;205391,57450000000;218482,06450000000;Mol;Antwerpen;1;sporen;;losse waarneming;Goedgekeurd op basis van kennisregels;;3,00000000000;5
121754478;2016;3;217953,82160000000;189753,84010000000;Heusden-Zolder;Limburg;1;sporen;;losse waarneming;Goedgekeurd op basis van kennisregels;Prenten.;3,00000000000;5
121754488;2016;3;218704,37860000000;189727,38870000000;Heusden-Zolder;Limburg;1;sporen;;losse waarneming;Goedgekeurd op basis van kennisregels;Zoelbad.;3,00000000000;5
121754215;2016;3;216697,49510000000;187491,00100000000;Zonhoven;Limburg;1;sporen;;losse waarneming;Goedgekeurd op basis van kennisregels;Prenten.;3,00000000000;5
121822534;2016;3;224111,31210000000;218719,21920000000;Neerpelt;Limburg;1;sporen;;ObsMapp;Goedgekeurd op basis van kennisregels;;3,00000000000;5
122021967;2016;3;217857,25790000000;184408,78990000000;Zonhoven;Limburg;1;sporen;;losse waarneming;Goedgekeurd op basis van kennisregels;Prenten.;3,00000000000;5
122027011;2016;3;172636,76800000000;165923,49800000000;Oud-Heverlee;Vlaams-Brabant;1;sporen;;ObsMapp;Goedgekeurd op basis van kennisregels;;3,00000000000;5
122037604;2016;3;218143,44140000000;184292,49450000000;Zonhoven;Limburg;1;sporen;;losse waarneming;Goedgekeurd op basis van kennisregels;Verse woelsporen en prenten.;3,00000000000;5
122168870;2016;3;226965,65980000000;183468,75220000000;Genk;Limburg;1;sporen;;losse waarneming;Goedgekeurd op basis van kennisregels;;3,00000000000;5
122222386;2016;3;174024,54020000000;165085,20700000000;Bierbeek;Vlaams-Brabant;1;sporen;;losse waarneming;Goedgekeurd op basis van kennisregels;;3,00000000000;5
122291933;2016;3;241730,12900000000;188841,75670000000;Dilsen-Stokkem;Limburg;1;sporen;;ObsMapp;Goedgekeurd op basis van kennisregels;;3,00000000000;5
122298663;2016;3;241723,06910000000;188817,95900000000;Dilsen-Stokkem;Limburg;1;sporen;;WinObs;Goedgekeurd op basis van kennisregels;;3,00000000000;5
123380116;2016;3;241723,06910000000;188817,95900000000;Dilsen-Stokkem;Limburg;1;sporen;;WinObs;Goedgekeurd op basis van kennisregels;;3,00000000000;5
126631728;2016;3;241723,06910000000;188817,95900000000;Dilsen-Stokkem;Limburg;1;sporen;;WinObs;Goedgekeurd op basis van kennisregels;;3,00000000000;5
132933382;2016;3;241723,06910000000;188817,95900000000;Dilsen-Stokkem;Limburg;1;sporen;;WinObs;Goedgekeurd op basis van kennisregels;;3,00000000000;5
122424215;2016;3;206549,19940000000;218335,76320000000;Mol;Antwerpen;3;sporen;;losse waarneming;Goedgekeurd op basis van kennisregels;sporen van heel kleine biggetjes;3,00000000000;5
122478789;2016;3;172819,22620000000;164992,78340000000;Bierbeek;Vlaams-Brabant;1;sporen;;losse waarneming;Goedgekeurd op basis van kennisregels;Wroetsporen;3,00000000000;5
122523694;2016;3;218121,42600000000;184765,78300000000;Zonhoven;Limburg;1;sporen;;losse waarneming;Goedgekeurd op basis van kennisregels;;3,00000000000;5
122640776;2016;3;225414,82710000000;181825,66970000000;Diepenbeek;Limburg;1;foeragerend;;losse waarneming;Goedgekeurd op basis van kennisregels;;3,00000000000;5
122616297;2016;3;217107,85740000000;185867,24480000000;Zonhoven;Limburg;1;sporen;;losse waarneming;Goedgekeurd op basis van kennisregels;Verse woelsporen.;3,00000000000;5
122756822;2016;3;207378,00620000000;204533,22710000000;Balen;Antwerpen;1;sporen;;ObsMapp;Goedgekeurd op basis van kennisregels;;3,00000000000;5
122756823;2016;3;207422,31650000000;204493,89880000000;Balen;Antwerpen;1;sporen;;ObsMapp;Goedgekeurd op basis van kennisregels;;3,00000000000;5
122961553;2016;3;217881,21690000000;184750,36630000000;Zonhoven;Limburg;1;sporen;;losse waarneming;Goedgekeurd op basis van kennisregels;weide omgewoeld;3,00000000000;5
123949320;2016;3;206102,03900000000;218002,34550000000;Mol;Antwerpen;1;ter plaatse;;losse waarneming;Goedgekeurd op basis van kennisregels;;3,00000000000;5
